,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
3755,72.2924586850027,79.62180238898902,81.87310566674165,67.78600598778822,74.97425113411799,81.41837568237227,85.11750789430815,75.83343343814299,77.91721398807648,75.22355187618483
3759,517.5802489509921,485.8728773606323,501.2550245873385,533.7427865242418,500.91492424388974,464.77074987642436,453.15742533829683,500.94027479863155,484.6630288784579,501.04766836066625
3773,497.6084023882093,460.0265610084396,467.1775218297719,455.8752923937938,478.6893557258706,385.7895096080477,419.2067361923352,402.6865219092115,439.6685813642165,437.39697061927905
3774,156.5867782152458,169.27917083414079,164.8349494407538,150.74225127595963,156.56678267137946,188.11074825062505,172.76325859735812,158.15117495288084,177.78293895870974,170.9367471385688
3775,331.27011223620565,302.20308350256005,324.6617035880633,334.80142050908995,301.97139093148706,320.0771177047584,373.4575806055783,347.07533738790664,329.42719665637463,328.4034509399141
3777,254.94577842350498,239.4334580758065,276.86610067888836,246.46838154483333,260.187322117611,202.7335607345988,271.7259056823953,271.57161452992943,258.9924295941698,258.8714666710068
3778,321.79989391300813,321.5168144030996,311.3790986793632,313.58228832311096,321.33233061829486,313.6683542086958,329.51431273935134,312.12601589032766,361.0530056630587,340.54546183543954
3780,341.3029177865238,335.62341197261134,249.32102656494465,286.4102774243233,300.68724697266816,227.55623624751715,231.03323571312214,267.72499109466133,269.1685574133552,310.3801535168686
3781,399.6244603313638,362.5111549910095,402.9419735008123,351.4118724012817,351.26276288922736,336.8662727789504,446.8970145737933,395.1031785653972,356.86283538457053,336.94080235083044
3787,201.87504999845763,201.75274778945973,167.0124256552948,200.57360695253482,195.98012417666678,170.4189504305087,160.72400712715896,186.28647779369908,204.3206840558011,181.1815688316684
3791,14.06468067801609,8.426088481117747,11.105128694159106,8.641275550851189,9.680469843403904,7.943256164133881,21.911437675762492,10.440835038584904,8.280574597964597,10.434540613342158
3794,563.0560498099107,506.89076098769,524.7717677043813,519.6287031245182,527.8819473790863,483.6359832662423,500.3512911014776,528.745867059284,500.22651848427085,544.7778794765819
3799,33.66146908938517,38.43811149813264,39.303445672465074,35.71727227685158,37.04261419669861,33.75883869756899,50.56485617483653,42.31285778794935,44.59538367819487,31.0190434596626
3800,7.688692103982128,9.088814541430377,4.790447671990203,8.065190514127776,9.976810756977493,9.206956008427905,2.8894203528478015,6.484308076594836,7.482446925871622,7.588756809703388
3801,226.5351234539125,248.5222726172369,247.47017178258483,236.67493592053535,260.3848827266601,302.2047913354572,284.60790475550846,275.4182379651976,261.88564240550676,268.2625532230148
3804,642.8496715231888,617.8500385143192,630.2704902988928,634.0775970869028,610.9561834842158,563.7906591043206,661.1956907433386,690.5238583939889,450.0442411014252,396.7971216873659
3807,959.4925158542576,977.3315886581852,926.9516245301043,1089.376804443973,1006.6700834094814,1202.7714589441357,989.024508276862,988.4723193371856,1015.2183989022617,982.1748500958611
3809,1300.1390818758073,1262.1144442896702,1115.1944432771738,1232.2458935513796,1217.3684729603033,1181.1982973165448,1181.170961741241,1153.3276094201053,1238.0955513342244,1177.8699163260872
3811,351.4294878746954,352.7596143892666,367.44911120379396,411.80478708445276,368.94443739911816,541.6759118291751,483.4963390431988,446.3182220178242,449.4456453473554,493.1743331705989
3812,781.6211875462809,730.6081439189398,729.0190366283273,739.8852154984362,734.6291247489269,698.3746925216344,709.5934816535392,766.5770988855759,743.0568627185579,744.4570430319023
3814,967.8375597232139,984.2428747157312,1073.4957737687137,950.1562539024818,929.4238852712992,912.4815518548794,1062.704727274481,1020.564149139994,989.0797176412168,938.6343579001878
3815,224.09724546972302,229.58724232259027,210.34420232466073,225.2492493588543,226.50323827474645,194.97083311964977,188.65507053802102,200.46403274083016,214.29727995696328,221.11740154273247
3826,516.2675454210439,524.8790397676042,512.1424056600436,519.4366747789437,544.0819173211091,599.8963689412927,555.8522403790957,545.8908172279076,569.4640940383363,519.0709657837118
3833,182.6533197385023,203.17287506155822,205.6626284633976,233.02639735462037,231.44225350097292,397.9751866780258,222.96693722808865,268.93392988860273,248.71653581597275,216.18470961642527
3834,245.0067374110403,251.1731768584874,248.88553132203646,234.27458160085445,246.3580794841769,231.34733578039925,255.9544862564344,262.5595253387299,235.14836539039217,254.79250988579128
3836,253.16425220428962,248.33292231429044,264.6722338774587,255.39769961404625,230.84957167382572,285.5961648104499,273.77257843232917,235.30345071168716,247.02051451277515,243.1247962908723
3838,275.0113895241413,281.37455017844877,279.04357689342936,286.5062915971105,289.1299513432982,325.4027099057118,305.917379857761,296.84942567597716,281.53953633079624,274.71299651126265
3839,362.1186451899876,371.7893198353864,343.27912522238887,360.1491621249201,367.56151313577476,347.15640008248755,318.19741635736415,350.5922502430089,376.81602718689487,366.8215322890375
3841,139.05280963665243,131.21975994190106,157.2137826898603,146.42161350053402,144.7131461284359,146.58918193810706,141.2204197454363,159.36011374682224,164.3145344921408,157.6564227215879
3843,20.62819832775693,22.62736120210271,24.278859792132167,24.195571542383327,27.164583744245647,25.635053984250245,19.985157440530628,18.243985435843097,22.746638654649733,20.015346085592686
3845,581.9964864563059,521.7547597689876,501.9082674517008,533.838800697029,535.3892505229505,467.4786781141973,455.20409808823075,519.0743567077527,556.3947534078138,598.0888960647483
3847,381.0590818363826,388.64149679762187,416.33345222023945,393.85013677323974,405.7894909867677,538.2458693946627,359.85322644425327,402.1370042756017,392.080218915673,406.1882082393738
3848,645.3813140452316,682.323816667591,718.5671507985304,675.2676772126267,702.9206469965528,649.631984241722,712.482902006387,745.9152358618501,705.4450961711766,692.9483561860407
3852,456.53953480840227,458.4170834333947,460.2095979432406,462.3082419705386,474.24424202226675,421.35363379746536,484.9410492196227,495.33519493581224,469.79790098572624,486.72388988235105
3855,188.18542747185526,200.237945365888,204.2472689239459,217.376087190301,204.67279097482538,206.88571736585058,193.5911636408027,197.82634809950346,229.46170572672975,218.08189881885113
3856,382.1842562906239,431.24531496057676,416.8778212738747,411.1326878749421,401.14681667411486,400.5025863666139,416.55810086889136,421.04041087177654,419.9149214799154,424.59094350290457
3859,154.0551356932029,159.14892962650484,213.9370380786534,154.4868040146618,167.7289570826513,195.06109739424218,228.2642078749763,202.881910328713,176.98481128661678,172.83393634099465
3860,341.39668232437725,326.53459743118094,344.3678633296594,342.9626251960049,346.0274067494273,302.9269055321966,288.3400727112702,355.86761952566235,346.6867075653852,377.2560729023797
3867,286.5444276801145,286.29765805505684,296.5722604204844,316.7507560250897,319.4555048323288,258.6974109819057,251.86114075656667,287.9472400114995,315.9587921898057,309.7161372960195
3868,210.8764456323879,224.75880959745538,272.7288958712604,224.48113597655646,240.23370060365605,235.49949241165103,288.2196801965682,248.60177744504267,252.7071741764376,233.63885027874306
3869,204.50045705835393,121.37354418868482,144.1489254026143,200.7656352981093,178.98991179844768,194.33898319750276,167.3455954357685,196.9471198857279,161.52108763981542,187.3474337395524
3871,239.09957152627354,222.39193081062456,220.6872143437305,230.0499579982161,228.3800640607125,228.09782189507175,210.56650821378355,231.23702022297516,248.41723793893786,232.59539621740882
3876,73.98022036636463,64.18975269885203,58.57411017115293,60.68095720153279,71.0230389531368,67.87873449350771,39.12756727814731,76.27304754503078,62.154192464240275,59.85631933653547
3878,533.2389267725167,545.896923394662,619.2742354154608,522.2210857897735,560.4794478721811,566.3180587929086,666.1317838461201,634.4730597657963,588.5193922095559,555.5918579304093
3883,343.27197308144605,323.2209671296178,364.50951831416364,306.38122536406826,326.8640276716685,452.1337514334841,452.31467773538293,376.74928960283216,337.00940954125787,329.35204554112704
3884,442.7561477439465,428.12103496196005,434.62425242238385,467.781049819411,455.7723250761797,446.26657358497613,482.53319892558284,457.5283817434627,460.02083700258737,453.0487815392923
3885,708.3910834827437,643.5070045635654,592.7090255980605,658.7532394932223,653.728055343337,583.5585352400628,521.6607662037302,572.1577601144528,642.0937121987969,676.4428101249358
3889,612.1886676451137,628.2643051763748,584.761237414986,603.4490759677747,598.6086454186495,632.4817720691602,638.3211129499601,618.0974342842263,626.5302225929838,602.2627123100851
3890,265.3536421252369,315.45760470881265,322.8108488057035,307.2453529191534,305.62626219889466,254.18419725228418,348.897507606372,293.00280224070906,309.87306869009683,284.7680992841196
3892,422.4092430297499,396.7835598243199,395.1030591284647,414.2051414041336,388.1078164768769,449.6966160194885,427.03224964796465,407.851987665143,415.7247512014273,378.9635431845629
3897,317.299196096043,303.71788592613177,347.19858240856263,305.42108363619593,328.24695193501196,278.5555513922404,310.8534729605426,302.8941196456842,338.1068350903857,322.6170238725153
3898,323.01883290510284,318.77123501037585,367.5579850145211,289.4827309535148,315.8006335649212,312.58518291358666,423.4204742069049,332.2383612804439,329.8262604924211,310.56987243711114
3903,448.1007264015926,438.62997677548896,465.32666704741195,457.4115191583896,471.2808328865309,448.07185907682475,448.94368732372715,499.29172189780235,493.1431353944457,454.5665329012329
3904,258.50883086193573,226.74698777839328,166.25030898020543,224.86519266770537,223.63860944353507,197.22743998446052,150.37025086278769,197.1669269391718,221.18113112876514,238.85612058541415
3906,462.1654070796087,419.4109210264226,417.0955688953288,412.2848579483889,409.24680164512625,376.3117607758425,362.98343182650507,396.6418279395044,435.8774749217749,432.5591381530931
3914,652.6949479978,750.205900273899,768.2136084900653,728.5555431095424,762.6827312338933,678.5165521112997,773.0403369014889,760.5324049158688,766.4020971272774,773.1045999885326
3919,520.3931850865953,406.6297755775362,438.97920485146585,434.4641318622403,459.8223175616854,356.36335609091543,380.6811314876978,434.9981587654637,438.6709217741003,466.99312217712225
3920,317.20543155818956,272.28573563701843,258.2486790445628,278.53711525577,296.2421332690643,250.30283344480964,238.97914168345358,275.96775559880734,262.883301995623,285.52697496508995
3921,359.96206081935844,335.24471136671843,308.3306319790058,316.84677019787694,390.97244530808825,308.7940833807046,281.9592694320646,326.6332814176246,335.11385632003703,356.5767105959379
3923,85.79455213589814,81.13660481256076,76.102793698208,63.84942490351156,80.80228910106523,94.41643122368224,85.47868543841413,90.23079543871796,76.72002247993704,73.89551943448674
3929,437.6928626998607,406.15639982017,413.6116069520632,417.66165162447413,412.21021078086216,371.5277542224438,375.9858234143202,401.3676795885481,411.73411284096244,406.1882082393738
3931,117.86202408177483,117.96523873564844,137.39874913753718,114.73693648074634,131.47658532214894,124.11337756459187,137.72903681907854,128.9168368448431,116.52664012557406,119.99721705343482
3932,958.2735768621629,799.7210044944001,831.5781663332084,867.4880511326721,881.3178769678534,700.6312993864452,748.6006564169845,848.0156121865382,855.3933325656438,908.2793306613743
3937,364.7440522498839,372.54672104717224,380.7317161124941,362.6455306173882,323.2091564042609,388.5877021204131,340.8312091213386,347.07533738790664,367.33826108079086,349.17767270647715
3938,334.8331646746364,372.6413961986455,396.95391391082455,372.342962068899,397.0968241886091,329.19380943859386,418.2435960747192,399.0597055273873,346.1878777703271,362.7425755038219
3942,394.37364621157116,343.7654749993094,363.42078020689314,383.09654942106937,409.34558194965075,352.2111994596636,328.91235016584136,392.02587981718267,376.11766547381353,404.5755974173119
3945,462.6342297688759,478.01483978835387,493.1983625935368,540.8478353104971,496.86493175838405,438.684374519212,580.4123133783021,531.6033587540545,505.4143483528752,468.8903113795481
3947,665.3531606080145,673.5190275805802,659.8841668166505,630.8131152121367,646.0231915904237,551.4244534851576,639.886215641086,590.5116490770178,644.1887973380409,636.2223990335078
3949,258.79012447549604,257.9897877645602,262.1681362307366,276.04074676330185,264.63243582121487,238.47821347320124,218.151236640009,237.72132829957,266.7741743970762,290.3648074312759
3951,433.0984003450421,442.41698283441826,479.2625148204744,474.310013568943,444.31380975133425,437.2401461257331,489.39557226359636,473.90400722503273,426.9983045697406,464.43191675384736
3953,254.6644848099447,238.4867065610742,266.8497100919997,254.91762875011005,251.6922159285015,232.52077135010086,249.81446800663284,252.6682079337547,238.0415782017292,253.55933690421446
3954,736.9892675280431,748.3123972444344,696.3568934102123,711.8490770445635,680.0036163468619,606.214868162763,670.4659143753919,704.4816062876762,721.2081176950128,734.9710970197731
3955,175.5272148616408,175.05435507400801,178.66192340308916,175.12985116391744,176.7179647943835,171.41185745102544,179.62563193537164,181.67052967137735,192.747832810453,194.84133108913448
3959,232.44228933867925,203.74092597039763,267.17633152418085,230.1459721710033,241.22150364890135,331.90173767636674,287.4973251083563,328.2818343184538,323.54100507468894,279.0765316768421
3961,191.65471537243258,189.06627749204648,190.42029496161058,204.6062022095987,184.7191694608704,207.06624591503547,191.18331334676287,188.81425890830386,203.22325850667326,202.71466627920174
3965,332.02022853903316,337.42223985060275,376.15901606195797,358.2288786691754,372.59930866652576,375.0480609315485,337.0990411655768,441.8121774222244,407.3444106444511,384.0859540311127
3967,206.6570414289831,201.75274778945973,242.8974717320487,206.23844314698172,229.96054893310497,275.125508957728,205.6304151110019,233.8747048643019,205.31834364591734,193.32357972719382
3971,458.22729648976417,411.4582083026711,438.21708817637654,411.61275873887826,425.7431125007227,333.43623034443806,448.94368732372715,432.360474124137,417.4207725046249,408.65455420252744
3974,323.20636198080973,289.8006386595665,274.47087684289323,300.7163891696214,291.698239260936,214.55818070620717,251.62035572716272,252.4484008803108,282.6369618799241,278.60223437623563
3983,52.22684758436642,40.0475890731776,41.91641712991428,42.43826437195806,48.59990982606858,41.70209486170287,35.275006807683575,37.916716719071495,39.2080218915673,45.62740031834162
3984,354.42995308600547,348.49923257297104,298.6408628242983,316.07865681557905,314.5164896061023,313.7586184832883,281.11652182915066,321.0282015548054,330.02579241044435,319.9609589891191
3985,372.62027342957293,392.33382770507797,367.12248977161283,354.7723684488349,381.68709668278245,374.41621100940154,367.3175623557768,354.21906662483315,400.1612615956144,378.8686837244416
3987,940.4583146700093,808.1470929755178,910.5116791103196,691.0140015497334,680.8926390875827,548.7165252473847,695.0259873745982,771.4128540613415,651.0726485098428,681.3755020512428
3998,439.1930953055157,365.44608468667974,397.60715677518687,385.9769746046864,354.8188538521104,312.85597573736396,375.6246458702142,368.94613920557396,343.39443091800166,361.41454306212387
4000,202.90645991484547,212.2616896029886,200.54555935922622,206.62249983813064,210.6983895508217,202.64329646000635,184.08015497934537,211.2345783595809,202.52489679359192,215.42583393545493
4015,164.08794124352104,168.80579507677461,154.70968504313814,163.51213625666196,168.81554043242113,160.0385588523792,158.31615683311912,160.78885959420754,161.72061955783866,169.703574156992
4016,1075.948071868231,1193.5696346230498,1053.0274973520284,1074.3985934891646,1052.0102431862406,1283.377456155176,998.4151244236174,1070.7900608519235,1065.6999741621423,1101.602910388568
4023,196.15541318939773,205.44507869691583,194.44862595851143,183.57909836919413,197.16548783096113,213.74580223487533,189.61821065563697,203.32152443560076,212.00266289969596,219.40993126054923
4030,159.86853704011622,177.13720840641912,207.40460943503038,171.28928425242802,155.48019932160963,210.8573454479175,199.00882680239235,214.09207005435152,184.8663220485349,184.97594723652008
4038,141.77198123440218,140.02454902891176,151.1168492891455,133.26767182868278,132.2668277583452,156.06693077031224,179.1440618765637,145.18255879969115,140.47047028836326,145.51441182606246
4039,390.9043583109938,357.9667477202944,462.4959479685087,324.5279040208558,333.6798686838611,300.5800343927934,531.4125598945915,423.45828845965934,362.84879292526784,336.6562239704665
4040,723.5809386150012,745.0934420943445,731.3053866535954,712.905232945223,702.3279651694056,722.204461014036,794.5905970331454,732.7268126552165,737.8690328499536,709.1693238667816
4046,177.4025056187096,197.9657417305304,167.99228995183827,166.77661813142794,186.29965433326288,199.93536822223345,206.8343402580218,175.84564275511417,195.04244986772028,202.3352284387166
4049,192.4048316752601,232.42749686678727,236.1472954669716,207.2945990476413,240.53004151722965,180.7993420086382,239.94228180106953,262.1199112318421,219.88417366161408,230.22390971437653
4055,178.43391553509747,196.8296399128516,203.4851522488566,192.79645895676876,177.7057678396288,256.8018612154646,226.45832015444643,193.2103999771817,175.7876197784773,187.25257427943112
4058,222.69077740192142,200.33262051736122,206.09812370630578,198.5573093240029,214.55082142727835,195.69294731638922,192.0260609496768,208.15727961136642,210.80547139155652,215.90013123606138
4062,70.04210977652014,87.66919026421384,95.80895343980406,81.80407521472459,103.42297883718253,132.95927647465007,112.80778627576625,104.73806096601488,106.05121442935379,110.70098996154817
4063,764.0872189676875,724.4542590731797,667.0698383246358,739.6931871528617,753.693723522161,682.9395015663288,644.8223087438677,745.3657182282403,731.2844795551865,710.307637388237
4067,362.212409727841,360.3336265071252,389.223873349204,375.991500634814,343.1627779182159,304.64192674945275,426.9118571332627,378.28793897693936,378.0132186950343,376.40233776128804
4068,193.0611834402342,232.90087262415344,175.9400781349129,196.54101169547093,229.86176862858042,184.13912016855812,148.5643631422578,189.14396948846968,203.92162021975463,241.7019043890529
4074,8.063750255395892,8.52076363259098,6.423554832895954,12.193799943978899,11.557295629369966,11.644091422423529,9.02943860264938,8.242764504145978,9.378000147092434,8.727070331158895
4075,417.0646643721038,375.8603513487354,390.42148526720155,394.4262218099632,397.3931651021827,370.4445829273345,430.52363257432245,394.5536609317875,381.60479321945274,376.4971972214093
4076,124.98812895863632,134.81741569788394,121.93866801429607,120.49778684798046,120.21563060635256,128.3557984704361,118.82741201086584,122.65233582169213,86.79638434011082,118.66918461173672
4083,569.3382738460914,546.1809488490817,574.5270992066432,550.3532384164336,560.084326654083,523.8938497344664,553.323997570354,567.1021978852433,543.0261149002565,563.2754742002339
4087,97.98394205684542,93.72839995850077,127.16461092919448,85.93268464457572,109.54735771770336,106.06052264610578,132.6725512015949,142.98448826525222,119.81891677295758,85.4683735692844
4088,419.78383596985356,396.7835598243199,333.3716084462273,383.38459193943106,362.8200585185973,279.7289869619419,308.08444512239686,348.284276181848,381.00619746538297,400.87607847258147
4095,412.9390247065524,428.499735567853,406.75255687625906,418.7178075251337,433.64553686268505,355.82177044336083,400.18471886942046,446.4281255445461,427.0980705287522,436.44837601806614
4096,546.084668458438,555.8378142993515,655.2025929553872,577.1411926240722,596.3366984145854,493.92611056977944,698.15619275685,643.0455348501082,582.9324985049051,552.7460741267705
4097,347.67890636055773,362.3218046880631,354.1665062950939,333.84127878121757,319.15916391875527,385.69924533345534,298.69382897564145,299.7069173707477,315.0608985587011,328.4983104000354
4098,378.43367477648627,423.5766276912449,489.27890540736297,402.2033698057292,418.33458966138295,427.9429258427128,577.4025005107524,485.55378105755904,405.64838934125356,387.59575405560054
4100,520.8620077758625,422.62987617651254,558.0871537868587,477.86253796207075,437.20162782556815,403.7521002519414,415.23378320716944,499.6214324779682,481.17122031305115,479.51457091313284
4101,316.26778617965516,334.96068591229874,346.5453395442004,337.5858315199198,341.4835127412989,354.73859914825164,310.0107253576287,319.8192627608639,349.1808565406757,353.44634841193533
4104,195.5928259622771,176.3798071946333,175.72233051345881,196.156955004322,193.0167150409309,176.28612827901668,164.09499753881474,197.1669269391718,182.47193903225596,204.6118554816276
4109,330.61376047123156,338.84236712270126,276.4306054359801,341.1383559130475,329.8274368074044,316.10548962269144,297.24911879921757,289.1561788054409,346.2876437293387,352.4977538107224
4113,400.093283020631,445.73061313598146,466.30653134395544,431.00762164189985,433.447976253636,515.5895364719628,515.6411404686306,514.8980226923187,461.91639022380815,448.21094907310635
4117,492.73264641983036,440.71283010790006,399.6757591790008,437.1525287002829,442.3382036608437,360.06419134920503,366.9563848116708,415.7650415891231,427.9959641598568,463.7679005329983
4121,44.16309732897052,45.82277331304482,52.25942914898403,55.304163525447606,49.39015226226481,54.790414677605284,54.056239101194286,52.863596353256206,56.168234923542975,51.69840576610433
4124,236.38039992852376,210.08416111910427,164.29058038711855,229.08981627034373,225.7129958385502,181.1603991070079,143.26709249537015,192.9905929237378,196.439173293883,206.69876360429603
4125,391.74823915167485,396.02615861253406,397.38940915373274,404.69973829819736,372.20418744842766,356.90494173847,473.74454535233747,410.3797687797477,413.6296660621833,409.0339920430126
4127,1040.3175474839234,1071.533364374052,897.6645694445278,1011.7973528318869,1010.324954676889,977.3815652868369,958.6855945719601,900.8792085397944,995.7640368949955,934.7451200352148
4131,75.01163028275248,82.17803147876633,81.21986280237934,81.42001852357564,81.29619062368788,83.49445399799816,78.13474204159263,56.49041273508043,81.20949063546001,88.1244384526806
4135,298.1712303739411,298.22672714068426,285.35825791559824,315.6946001244301,312.34332290656266,305.36404094619223,272.6890458000113,307.61997129472786,333.31806905782787,331.24923474355285
4136,267.8852846472798,263.29159624706125,260.97052431273903,280.36138453872746,269.07754952481866,274.8547161339507,261.612934447428,246.40370691060374,255.70015294678626,286.00127226569646
4137,282.04372986314934,285.35090654032456,320.0890035375272,291.4030144092595,292.7848226107058,330.1867164591106,392.720382957897,322.4569474021906,286.8271321584122,280.4994235786615
4138,186.68519486620022,195.59886294369957,231.57459541643547,194.0446432030028,213.76057899108213,208.87153140688406,238.13639408053965,238.0510388797358,208.5108543342892,209.16510956744963
4141,173.08933687745133,175.6224059828474,164.61720181929968,161.0157677641938,159.82653272068896,156.2474593194971,185.76565018517326,172.43863342673384,163.11734298400137,171.98020119990304
4144,522.1747113058107,470.34615251902204,488.51678873227365,469.12524823843233,473.4539995860705,430.01900415833865,488.9140022047884,508.6335216691678,481.2709862720627,467.56227893784995
4145,182.09073251138165,159.33827992945132,171.25850427364978,182.71497081410902,184.7191694608704,190.9089407629904,164.93774514172867,166.94345709063654,179.57872622091892,163.44284978898673
4156,171.87039788535662,192.47458294508291,193.03326641905977,175.70593620064085,192.7203741273573,180.61881345945332,172.40208105325215,181.23091556448955,213.79845016190515,207.26792036502377
4161,384.62213427481333,438.81932707843544,377.68324941213666,411.1326878749421,389.7870816537939,371.9790755954059,421.1330164275671,376.969096656276,398.76453816945167,396.60740276712335
4163,784.5278882197375,758.3479633005971,811.8720065916124,794.6132939871604,725.146215514572,741.7918086005934,734.0331621380436,649.749649980147,666.2370742796091,673.5021668611756
4164,266.9476392687454,286.1083077521104,271.6401577639899,290.3468585085999,293.57506504690207,300.9410914911631,267.9937377266336,292.5631881338212,283.33532359300546,275.471872192233
4165,360.43088350862564,340.7358701521659,365.9248778536153,348.72347556323905,334.17377020648377,392.8301230262573,395.7301958254468,343.4485210060824,358.06002689271,383.516797270385
4168,11.251744542412872,13.822572115092033,13.064857287246008,17.18653692891514,14.817045678679444,13.99096256182672,14.567494278940998,15.056783160906651,5.287595827615946,9.865383852614405
4170,646.1314303480592,687.8149754530384,608.2779805320288,645.6953119941583,660.1487751374315,616.1439383679302,550.5549697322082,629.4174975365869,674.9167127136203,671.984415499235
4172,276.4178575919429,266.3212010942047,318.7825178088026,287.17839080662117,313.1335653427589,306.8985336142635,275.69885866756107,321.0282015548054,294.3095790842838,274.33355867077745
4173,86.63843297657913,92.97099874671491,100.38165349034017,81.80407521472459,89.6925165082729,101.90836601485398,121.83722487841563,106.60642092028797,106.15098038836543,93.91086552007943
4177,183.02837788991604,199.29119385115567,182.36363296780885,187.5156794534708,177.60698753510428,171.6826502748027,184.20054749404733,203.43142796232272,185.8639816386511,193.32357972719382
4178,529.1132871069652,513.32867128787,501.9082674517008,532.6866306235821,550.8977583333018,500.8764597133965,515.1595704098225,533.8014292884935,517.1867315162465,530.9283982988733
4179,267.79152010942636,256.1909598865688,259.2285433411062,252.9013311215781,266.8056025207545,248.58781222755343,265.82667246199776,251.34936561309132,276.5512383802151,259.7252018120985
4180,262.63447052748717,245.20864231567373,265.97871960618335,239.74738944972685,275.3994890143886,230.17390021069764,214.53946119894925,250.7998479794816,249.51466348806568,227.18840699049517
4184,497.32710877464893,535.8613573384994,508.876191338232,517.1323346320501,509.5088107375238,464.4999570526471,472.6610127200195,479.28928003440814,550.5085618261281,545.1573173170672
4185,221.4718384098267,209.89481081615776,225.15104058353955,222.46483834802447,217.02032904039157,177.0082424757561,201.53706961113414,195.62827756506454,191.65040726132514,207.45763928526637
4187,414.5330218500609,407.0084761834291,425.1522308891305,445.31373338719794,430.8796883359982,421.714690895835,430.16245503021645,457.41847821674077,429.1931556679962,433.12829491382087
4188,147.86667619487582,140.02454902891176,146.43527542788235,148.053854437917,145.9972900872548,138.37513295019588,137.48825178967456,141.33593536442302,145.05970440289786,141.3405955807256
4189,186.96648847976056,188.40355143173386,137.6164967589913,150.93427962153407,169.4082222595683,212.39183811598886,190.82213580265687,185.95676721353323,205.61764152295217,207.17306090490248
4191,139.99045501518682,129.8943078212758,121.06767752847968,159.67156934517254,140.07047181578304,123.12047054407513,113.65053387868019,137.81902250932075,142.26625755057245,143.8069415438792
4193,581.1526056156248,599.8617597344049,540.4495964490765,569.4600588010934,567.3940691888981,546.3696541079814,531.6533449239955,556.3316522664925,554.5989661456047,590.0258419544384
4197,437.13027547274004,463.15084100705633,418.8375498669616,475.36616946960265,441.84430213822105,460.8893860689499,464.95589177909204,419.0621473907815,449.2461134293322,459.30950590729753
4202,508.48508877920835,493.7309149329106,497.11781977971066,542.2880479023057,550.20629620163,531.2955202510457,503.24071145432544,519.1842602344746,544.9216681214774,521.7270306671079
4204,460.0088227089796,455.48215373772445,457.37887886433737,460.7720152059428,469.79912831866295,441.48256703157733,389.46978506094325,382.7939835725392,425.5018151845662,411.7849163865301
4206,319.643309542379,267.26795260893704,296.35451279903026,293.8993829017277,293.57506504690207,328.02037386889225,307.3620900341849,305.20209370684506,298.4997493627719,306.01661835128914
4212,844.5371924459395,823.9578432715476,659.4486715737423,793.7491664320753,799.3302242124938,663.7132110781411,620.7438058034694,747.4538852359573,806.7075445679725,866.351449287763
4213,362.8687614928151,378.5112555899859,402.39760444717706,357.0767085957285,353.5347098932915,340.11578666427795,395.1282332519368,416.53436627617674,407.2446446854395,417.4764839938077
4214,641.7244970689475,659.5071051625417,643.770842829047,648.2876946594137,629.8232216484009,601.8821829823262,613.5202549213499,646.7822547586544,702.7514152778627,687.4465074990057
4216,313.4548500440519,296.52257441416606,317.0405368371698,294.95553880238725,301.67505001791346,292.9075710524368,379.23642131127394,326.7431849443466,309.9728346491084,307.2497913328659
4217,178.15262192153713,152.711019326325,146.87077067079056,165.0483630212577,171.77894956815703,138.55566149938073,143.02630746596617,154.3045515176127,155.33559818109487,143.61722262363662
4218,682.5120710351941,618.3234142716854,567.7769229415661,631.1971719032857,617.0805623647366,639.6126497619622,559.7048008495595,711.075817890993,643.9892654200177,671.2255398182647
4231,442.19356051682587,465.04434403652095,421.55939513513783,432.92790509764455,464.95889339696095,391.5664231819633,396.9341209724667,437.0863257731807,444.95617719183247,462.1552897109363
4232,242.10003673758362,244.35656595241466,244.53057889295445,229.28184461591823,219.58861695802938,224.93857228433666,245.7211225067651,230.9073096428093,206.2162372770219,215.33097447533362
4233,109.14192206140487,112.75810540462062,122.80965850011248,111.6644829515548,119.82050938825444,125.82839878184805,126.6529254664953,131.11490737928202,129.79551267411975,122.65328193683102
4234,238.349455223446,223.62270777977656,241.15549076041592,232.64234066347146,240.036139994607,313.487825659511,220.43869441934683,230.35779200919958,243.82800382440328,244.45282873257037
4235,305.85992247792325,269.1614556384017,313.01220584026896,312.4301182496641,318.96160330970616,291.8243997573276,292.55381072583987,333.55720360110723,299.2978770348649,305.63718051080394
4236,668.8224485085917,644.9271318356639,563.8574657553922,670.851025264414,635.5524793108236,489.6836896639352,498.06383332213977,591.5007808175154,626.8295204700187,681.6600804316068
4244,596.5299898235892,550.4413306653772,510.8359199313189,578.5814052158807,592.6818271471777,629.5933152822024,569.4565945404208,663.7073978738341,638.0033078793203,673.8816047016609
4248,155.83666191241826,149.20803872181537,172.78273762382844,179.3544747665558,186.0033134196893,172.13397164776487,204.7876675080879,165.4048077165293,181.67381136016297,154.33634161734264
4250,498.26475415318333,503.1037549287607,556.454046625953,476.80638206141117,489.35762861451974,599.2645190191457,576.5597529078384,540.94515852542,483.8649012063649,513.663976556798
