A	Coef.DKOvsDFC	Coef.S3KOvsS3FL	Coef.DKOvsS3KO	Coef.DFCvsS3FL	t.DKOvsDFC	t.S3KOvsS3FL	t.DKOvsS3KO	t.DFCvsS3FL	p.value.DKOvsDFC	p.value.S3KOvsS3FL	p.value.DKOvsS3KO	p.value.DFCvsS3FL	F	F.p.value	Res.DKOvsDFC	Res.S3KOvsS3FL	Res.DKOvsS3KO	Res.DFCvsS3FL
3817	4.06113436126046	1.30189429853514	1.05649340463379	0.466779963944579	0.221379070043236	5.20725567009561	4.22571270024611	2.08737457406769	0.808312159929773	0.000734892484003613	0.00268946101009111	0.0691997440464409	0.441557324275287	16.5003157660961	0.000760489277808654	1	1	0	0
3936	4.01782831762955	1.23097129732447	0.163908276191087	0.880697858641748	-0.186365162491636	4.69462999995218	0.625106947919595	3.75522004105124	-0.648824965659582	0.00142193144475579	0.548769528595016	0.00526465197890023	0.534063648892285	9.557483996684	0.00464442939191973	1	0	1	0
4692	4.41409263474763	0.894499968320853	0.10920742437289	0.732904531501116	-0.0523880124468468	4.58073628886559	0.559251458418169	4.19621154433138	-0.244904215038796	0.00165506747973278	0.590820690664317	0.00280251480102264	0.812502727976925	10.2926354734791	0.00367745127696053	1	0	1	0
4693	8.27957231311838	1.49745954005597	0.606808850257807	0.723136214781672	-0.167514475016489	9.28593106627498	3.76289642769846	5.0135514545407	-0.948270141446881	1.18487353086072e-05	0.00520596101308946	0.000938886134971515	0.369894365691352	37.0569546440751	3.90625737030161e-05	1	1	1	0
4694	2.94839375589914	4.1752893945786	3.90886422365935	0.403605475114628	0.137180304195378	9.72234542533783	9.10196266934373	1.05074303581479	0.291598713267736	8.3433635291331e-06	1.37945029711636e-05	0.323130372117254	0.777779615711032	59.4554594528798	6.24237882188577e-06	1	1	0	0
4945	2.90512387981938	0.0896603797712552	0.0308042604723262	0.137688311139758	0.0788321918408292	0.292326918874575	0.100433598151811	0.501903604404251	0.234628742960654	0.777242035244459	0.922394111812208	0.628832999163812	0.820206217966587	0.128029429001564	0.940865419310522	0	0	0	0
5232	2.63064763849449	1.24535279348123	0.567757666650142	0.123665852880766	-0.553929273950325	2.11883950964955	0.965981192078072	0.235239618715575	-0.860338499188911	0.0658550446682299	0.36146884784953	0.819747658999615	0.413864798311534	1.85119313076791	0.213912201620549	0	0	0	0
5233	7.48655047979733	0.937514956334223	0.383484943336219	0.720795734460628	0.166765721462625	5.54692545886189	2.26893702432151	4.7680559105087	0.9007210005379	0.000484366423033724	0.0519602114108033	0.00129064581289445	0.393228726545587	18.0298362215213	0.000557189870608095	1	0	1	0
5234	4.11778682530835	1.94470867643298	0.912455741918645	0.440879503374783	-0.591373431139553	5.313985809524	2.49331785430612	1.34691675018974	-1.47515285585046	0.000643556805513239	0.0364332162510431	0.213776276602775	0.177222701732006	11.4890853098977	0.00258122058966447	1	0	0	0
5235	3.83086767626321	2.05522332355244	0.767787176144081	0.665988327253268	-0.621447820155092	6.15305570372903	2.29864910994564	2.22922266932868	-1.69842304105291	0.000239197880607855	0.0495748723139016	0.0553269777770271	0.126651263452856	14.5232438881914	0.00118097206111887	1	0	0	0
5236	2.15236746972463	1.86287397154608	0.298286104327496	1.03548050187052	-0.529107365348058	3.22488280614422	0.516372950532521	2.00413694528206	-0.836148945038911	0.0116373932726028	0.619124590476447	0.0788637614560489	0.42658580581958	3.90473575738921	0.0530287263576342	1	0	0	0
5653	7.80679530563894	1.47227813594584	0.770513448195299	0.479450342221126	-0.222314345529411	9.95144903266712	5.20806844949452	3.62322329462895	-1.37174480839051	6.97742821040769e-06	0.000734145705396261	0.00639198643696153	0.206227950634825	43.3049720026901	2.1473285819563e-05	1	1	1	0
5654	3.30240524535535	4.55052846240802	2.47173386996115	0.581310529013567	-1.4974840634333	4.69367621013326	2.54948816583779	0.670369871314428	-1.41001222443733	0.00142372926645711	0.03333814724173	0.520912569354792	0.195044740239301	9.55641510869894	0.00464605125775138	1	0	0	0
5655	3.70494476492048	1.90949128929972	3.39419751534607	0.234392913930718	1.71909913997707	8.21053890175127	14.5945629059124	1.12681719658044	6.74783231289431	2.99419978484549e-05	3.44828716235062e-07	0.291474326839455	0.000125140904711005	102.2797640488	7.22285282547746e-07	1	1	0	1
5716	2.48172130356891	-0.883876487739706	0.647057350103145	-0.393408473836807	1.13752536400604	-2.02760413162627	1.48434331568581	-1.00899799430488	2.38211131692965	0.0760142539280821	0.174827468628576	0.341603391124625	0.0434416235279466	2.28003247860792	0.153989919685778	0	0	0	0
6148	5.05239510881415	1.07835533392881	0.237497595942879	0.546931790166028	-0.293925947819902	4.2282126301629	0.931223969691332	2.39763517896292	-1.05206417602977	0.00268010875561896	0.378139838948945	0.0423874056644599	0.322558593633625	6.72179549861448	0.0132380090851862	1	0	0	0
6149	2.18607727782855	4.2502846846139	2.09161100037072	0.460090475325628	-1.69858320891755	7.08961809415654	3.48887763867803	0.858031180428774	-2.5864317601622	8.78438769123222e-05	0.0078061511653358	0.415066574029815	0.0314489149330863	21.1260442471211	0.000316345361584329	1	1	0	0
6150	3.83868291129096	2.80456344619946	3.5432334919632	0.757502056420198	1.49617210218394	6.58371122315201	8.31773876925414	1.98812793166647	3.20624299587836	0.000149012821369447	2.71812655644702e-05	0.0808665090168085	0.0119738452822304	41.7530842531273	2.47182654974986e-05	1	1	0	0
6151	4.35011470150262	3.84890794296384	3.70680874436588	0.743737953762595	0.601638755164635	10.0172910889327	9.64745916337005	2.16415180475746	1.42941373566595	6.63231791338546e-06	8.85240196678418e-06	0.0613144037706409	0.189579229496134	66.6926593014888	3.96919562854574e-06	1	1	0	0
6152	5.61741189238393	4.32126042364672	4.33060902180329	0.689852338010493	0.699200936167063	13.7253702501264	13.7550636632603	2.4497669740698	2.0273326120356	5.62452404060482e-07	5.52870762271337e-07	0.0390312763864197	0.0760466469888745	129.232853260358	2.81690125063665e-07	1	1	0	0
6356	5.84858649181745	5.38914062617796	5.25651004712343	0.708355448508172	0.575724869453643	28.1631080210387	27.4699939266205	4.13873204628433	2.74653685777115	1.67201604016317e-09	2.05030571107714e-09	0.00303772749355051	0.0244403704058682	524.064527940453	9.30501565216855e-10	1	1	1	0
7787	3.87465238561482	1.92803815003362	0.930984549436149	0.399280894087777	-0.597772706509689	3.50628074360158	1.69306463060477	0.811829071716506	-0.992376616512726	0.00760563374174447	0.127691675534017	0.439646232299447	0.349178993197806	5.05349131694192	0.0284785897055846	1	0	0	0
7788	2.67449397809791	1.76680306405947	2.9290508702076	0.460112752827315	1.62236055897544	2.99333444562576	4.96242566086437	0.871538098665377	2.50913400499427	0.0166239282395974	0.00100249211436959	0.408066288404119	0.0355334581857704	12.9007971828179	0.00176132575815116	1	1	0	0
7789	3.15253511268134	5.01675569963636	1.42329023678629	1.9948615265568	-1.59860393629327	11.3009430290161	3.20616008486174	5.02411409886343	-3.28732004378962	2.60368089373385e-06	0.0119753643891235	0.000926300079772417	0.0105807618795636	47.0920719756806	1.55217306059491e-05	1	1	1	0
7790	2.79843457243934	3.07257364290359	3.09625278538619	0.499378587921838	0.523057730404433	7.70960025804446	7.76901517993436	1.40092370235107	1.19808756806277	4.77097925476051e-05	4.5089598863411e-05	0.197651936494005	0.264113060483766	41.0639229929912	2.63537090113272e-05	1	1	0	0
7791	3.85242245501683	5.23915999068264	4.29204662687333	0.77695894016387	-0.170154423645448	8.36655790009498	6.85408666227124	1.38719729992319	-0.248049171763574	2.60185173769004e-05	0.000111948760149141	0.201646994442145	0.810149231294739	39.2732850624903	3.127653626885e-05	1	1	0	0
7792	8.49945071809274	5.76147627183543	4.69231635422358	0.772494616947025	-0.296665300664817	17.1420522133443	13.9609933549211	2.56968272096639	-0.805759000111916	9.48270247331025e-08	4.91222778361255e-07	0.0322915987830221	0.442948254247317	163.650746221165	1.0832370174764e-07	1	1	0	0
8147	7.73022937851234	0.369899508150954	0.237088616245355	0.0716646366548952	-0.0611462552507032	1.27446718157419	0.816874999482919	0.276060844707005	-0.19231986461771	0.237165659347822	0.436914153083018	0.789279810862673	0.85213395694674	0.766684193147089	0.543130692136914	0	0	0	0
8159	3.44517885856097	0.244782957749561	0.430218743194916	0.18253456135796	0.367970346803315	0.699631097895158	1.22963793886535	0.583294713131141	0.960085976330508	0.503372817086983	0.252689695045674	0.575264387403828	0.364257324592265	1.04101243747155	0.423897214372772	0	0	0	0
8162	2.28611036267986	0.906875109130529	0.33256029812075	0.479259685663483	-0.0950551253462959	1.87996874874717	0.689403602818552	1.11078256134716	-0.179882147513464	0.0957328366872354	0.509460949387624	0.297933537754852	0.861577998053167	1.52234420869406	0.279571216120879	0	0	0	0
8168	3.41009005034439	-0.67232504869316	1.35056751134285	-0.188624371904859	1.83426818813115	-1.35700508240004	2.72595373410378	-0.425652310735648	3.37967075222659	0.210681015035297	0.0252436322855581	0.681230434814031	0.00919884699504978	4.18012149619707	0.0453020836353281	0	0	0	0
8171	2.3369982041784	0.91756296874075	-0.0155525863012365	1.041313479855	0.108197924813013	1.29384098969728	-0.0219304552797723	1.64165360525118	0.139275054196766	0.230708424904861	0.983023747486882	0.138081582030411	0.892567426913214	1.17443410137894	0.376675013920847	0	0	0	0
8176	1.77596830715924	3.14857761907353	1.72296423261719	0.780513036320996	-0.64510035013534	7.81384827628035	4.27589303105382	2.16563737398031	-1.46146098070626	4.32178298011346e-05	0.00250827255736481	0.0611708547712896	0.180844938330262	26.6355919576127	0.000135449851754083	1	1	0	0
8275	6.93815168497197	1.13714243112315	0.224553289681646	0.642236214011855	-0.270352927429649	5.92482030110583	1.1699835068786	3.74119301588481	-1.28588097636238	0.000310248072421446	0.274642023465155	0.00537372505206434	0.23334331197148	13.606045201457	0.00147338035931413	1	0	1	0
8276	8.46937535886256	0.658400576862379	0.20155855730648	0.70561317859249	0.248771159036592	3.25633293312033	0.996873014961687	3.90175763361599	1.12317649253234	0.0110919797188744	0.347117214863802	0.00425641883477161	0.292931014140857	8.51003949441935	0.0066370725909951	1	0	1	0
8277	6.63149333068193	0.879833457288941	0.187541353327328	0.680992465194001	-0.0112996387676114	4.39850223446957	0.937565007140662	3.80628810143874	-0.0515677616784275	0.00211855298396676	0.375056963454815	0.0048870456173913	0.960097898216142	9.57576504956386	0.00461679922693186	1	0	1	0
8278	3.71180302675408	0.44883982786713	0.600159694443443	0.170835242494217	0.32215510907053	1.49323892952775	1.99666287177555	0.635433916204678	0.978390701915467	0.172536457731311	0.0797927547953835	0.542337331832514	0.355651171039536	2.48357730627595	0.132762633964977	0	0	0	0
8280	5.29562571244542	4.30797226274519	2.86347580309239	0.724987528154363	-0.719508931498441	25.340443245653	16.8435963947745	4.76789684553598	-3.86355300722529	3.96596994531168e-09	1.09240778688445e-07	0.00129091559812888	0.0044976829747101	309.135494120629	8.10507657641363e-09	1	1	1	0
8281	3.61373247074818	4.94653341044973	3.82169078235161	0.656796528281035	-0.468046099817084	10.6210204363488	8.2057983910538	1.57670756990081	-0.917409652706177	4.22004948985264e-06	3.00710601992792e-05	0.1523104083002	0.384920209716078	60.1840669372604	5.95042906393691e-06	1	1	0	0
8282	4.10577167013001	4.2556838252523	4.53557688587885	0.589232876982832	0.869125937609376	11.1630316964834	11.8972157279333	1.72804393674939	2.08115722502408	2.86554443812493e-06	1.74063607423418e-06	0.121040082789966	0.0698799606229768	91.0682856267553	1.15002105359117e-06	1	1	0	0
8343	4.50289535881141	0.722454408514245	-0.136788339405447	0.269331471924262	-0.58991127599543	3.08841777176554	-0.584755983784339	1.28726425067357	-2.3020866798256	0.0143499386062348	0.574326386722495	0.232883613497701	0.0493060131276124	3.36360450226376	0.0735591872544319	1	0	0	0
8737	4.59775181249319	2.82382312215548	1.45655724057073	0.695887251233216	-0.671378630351535	8.99102262912235	4.63766268072309	2.47722518939223	-1.95140984380287	1.5138043068166e-05	0.00153375416909382	0.0373723024702041	0.0856464891285395	34.2717255516162	5.25948564596339e-05	1	1	0	0
9471	4.23375520955426	1.55103829886266	0.879821602834296	0.726702018100125	0.0554853220717662	5.76743779495771	3.27156097223884	3.02114639403574	0.188342306949907	0.000372638094233863	0.0108375878195985	0.0159224230285037	0.855151478597056	16.6715159051576	0.000733598134729275	1	1	0	0
9472	3.21733162893825	3.51546883993328	1.83732957717469	0.645517085783002	-1.03262217697559	8.06500127595536	4.21510360607993	1.65570871949991	-2.16257915464501	3.42001213580333e-05	0.00272954198234476	0.135166606703511	0.0614667275453247	27.6062026402755	0.000118587943858887	1	1	0	0
9715	4.00185527085747	1.37550074351581	1.60397400609741	0.622321553603603	0.850794816185199	3.19327453975416	3.72368345145824	1.61527056138306	1.80305776671263	0.0122139244977114	0.00551326385309923	0.143709044548717	0.107847935080747	9.92742340755734	0.0041228982794261	1	1	0	0
9716	2.38070994250977	1.55610869266238	2.33782645040389	0.319188505499285	1.10090626324079	2.66379350429821	4.00196139390987	0.610889803948837	1.72036400103016	0.0278373358936857	0.00368698061084232	0.557697626800519	0.122472361145641	8.51632761003387	0.00662224149094428	1	1	0	0
10034	2.332053888432	2.58168819323612	0.581431590266993	0.813425017589028	-1.1868315853801	4.68099747121807	1.05422483274965	1.64894871952177	-1.96441431677146	0.00144786310634729	0.321625171254382	0.136561492765903	0.0839233294361073	7.67478097517119	0.00903427059074596	1	0	0	0
10035	7.59160168267342	1.90689117180467	1.02351970305199	0.790397264246526	-0.0929742045061577	10.6828745413823	5.73400975368157	4.95065491438936	-0.475481986159239	4.03418221889344e-06	0.0003875885099089	0.00101779029869435	0.646758558426412	53.1640373930956	9.67763037117012e-06	1	1	1	0
10973	2.81480784152191	1.88359834300061	1.83249714087462	0.493581536623138	0.442480334497144	3.31373457439943	3.22383439960499	0.970830320542365	0.710612381286186	0.0101645160803006	0.0116560518860763	0.359187133064367	0.496887114914095	7.60579517088472	0.00927702482961682	1	1	0	0
11056	2.44732185192459	1.3732437830523	-0.527278819860132	0.996601656842528	-0.903920946069902	3.48577595395508	-1.33841918964527	2.82831931541729	-2.09455445245125	0.00784247149625482	0.216413636957098	0.0214992607499808	0.0684222409384373	4.89737301361981	0.0308303111326669	1	0	0	0
11059	5.90561568286351	1.69983054231708	0.603262778647602	0.694656686609067	-0.401911077060413	7.51520091602845	2.66711349974828	3.43368296953085	-1.62208765981095	5.75326697911283e-05	0.027692156690085	0.00847989682492519	0.142235264624403	22.0870368474082	0.000269292708903736	1	0	1	0
11060	4.35074731020451	1.57796979659895	0.55059586485599	0.838815388387873	-0.188558543355086	8.56727944134563	2.98935292908494	5.09173323412544	-0.934544181459331	2.17846282182995e-05	0.0167269493382546	0.000849951007846137	0.376523313870999	31.1923320090796	7.5075452111949e-05	1	1	1	0
11061	1.96358085435155	2.22692103170386	1.76931924713554	1.34093869514144	0.883336910573118	2.78355326801075	2.21157117940112	1.87395280706357	1.00793023908663	0.0230610957409567	0.0568917306731694	0.0966319766665642	0.342086262248163	5.6677522041775	0.0211290634958971	1	0	0	0
11062	6.58970152419708	3.22304263942054	2.75680889184668	0.644724886134214	0.178491138560353	16.5472319151115	14.1535689044529	3.70074144023666	0.836537356178425	1.26019571554131e-07	4.40447514907357e-07	0.00570195646427189	0.42637941964765	161.888289145683	1.13187723122591e-07	1	1	1	0
11063	5.56970934799527	3.48627007987437	2.92620405838271	0.55682676556075	-0.00323925593091268	12.3965578982991	10.4050624882414	2.21368179609612	-0.0105146476532762	1.25957742098936e-06	4.94775880192083e-06	0.0567023568336485	0.991860102156816	88.2858145927109	1.30187129008802e-06	1	1	0	0
11064	6.72820114571731	3.59037175362116	3.01529859063034	0.580080472954234	0.00500730996341847	14.609604891667	12.2695709699364	2.63901771188836	0.018599998332632	3.42003805678014e-07	1.36602414473992e-06	0.0289455466311796	0.985601473970005	122.7366026477	3.46855439110481e-07	1	1	0	0
11977	4.2111638850688	1.33829242255463	0.613868173067317	0.971183392551267	0.24675914306395	4.72541239764673	2.16752349983109	3.83393681441835	0.795373885589436	0.00136520954597644	0.0609890756224852	0.00469474601277786	0.448636602494265	13.0293245860664	0.00170396371902925	1	0	1	0
11978	2.81287610075832	2.69085198157627	2.19108286271002	0.543736937118	0.0439678182517476	4.18699587981	3.40934952249402	0.945924704024709	0.062453533878439	0.00283886990545097	0.00879617447174769	0.371020951655382	0.951685902822167	9.9169685750436	0.004136608271156	1	1	0	0
11979	5.29293994013414	2.68827349417819	2.04801704155987	0.767399845148685	0.127143392530372	13.9884955395336	10.6569057474217	4.46451485571253	0.603949646034323	4.83586820238408e-07	4.11108333660103e-06	0.00193621424810328	0.562086326580815	107.99818345645	5.80524182814686e-07	1	1	1	0
11980	2.10161745049583	1.25348187641295	3.1419941710826	0.420398637744234	2.30891093241388	5.27814710272391	13.2302730042916	1.9791546790658	8.87523758926719	0.000672765140849663	7.52927121951463e-07	0.0820104040160333	1.66971134631304e-05	84.6559009794989	1.53941705443736e-06	1	1	0	1
12227	4.11264043383798	1.72770606546312	-0.01408557828473	0.845360611319216	-0.896431032428638	6.73118770918621	-0.0548777788781679	3.68229737821087	-3.1882186882653	0.00012735854546319	0.957539466618055	0.0058586318518361	0.0123088811019967	15.3368698428492	0.000979724657587172	1	0	1	0
12228	6.14065041450652	1.06606831358062	0.150553323297918	0.806149930499621	-0.109365059783084	5.13553223256758	0.725255065427992	4.34181436921635	-0.480937227999203	0.000804168493206764	0.488321824071173	0.00228995183858223	0.643036905792618	12.0856888367274	0.00218677929710035	1	0	1	0
12229	5.46074686850237	1.80010218213652	0.174371671255485	0.773367339648897	-0.852363171232134	4.60689045552144	0.446258660198265	2.2128478858401	-1.99133708005128	0.00159808929427669	0.666872648585131	0.0567771045521176	0.0804611532489396	7.20975904170118	0.0108385168974781	1	0	0	0
12230	7.11047704053931	0.87112913969334	0.167407681757767	0.85462437812317	0.150902920187598	4.02979102094185	0.774417869917225	4.42008139521937	0.637245833430773	0.00354371481413339	0.460264538188076	0.00205698779273241	0.541213397157854	10.494471108698	0.0034568401547985	1	0	1	0
12231	4.54622378265191	2.33358062493852	0.459966017066291	0.579069973150004	-1.29454463472222	8.57392155509382	1.6899834126962	2.37871684314368	-4.34193283901363	2.16582352249703e-05	0.128293505986596	0.0436756142666699	0.00228957842627749	25.7281823974242	0.000153988743912917	1	0	0	0
12232	7.58958689905823	2.05307471106876	0.33324511540414	0.697047750264206	-1.02278184540041	6.29007791363222	1.02097489629991	2.38763978979084	-2.86051124250118	0.000205260571478602	0.336222600131501	0.0430632119340842	0.0204437413083406	13.5363649763588	0.0014990898398355	1	0	0	0
12233	5.54172932291683	1.9893018574113	0.121400060229515	0.916477718619015	-0.951424078562772	6.83536224581467	0.417137995041285	3.5207708881373	-2.98431294306482	0.000114157643234703	0.687203730005192	0.00744283506331539	0.0168583088473885	15.8671104202357	0.000871226204491636	1	0	1	0
12234	5.53147632439175	1.43231505918724	0.465996013255784	0.751040378940767	-0.215278666990685	6.14352133435084	1.99876167662711	3.601613505931	-0.842925486538677	0.000241779101244005	0.0795308228207671	0.00659976669118483	0.422994966701008	15.6101765124637	0.000921828739036693	1	0	1	0
12235	4.17730706257869	1.59060826984488	0.768871170099007	0.526345297356568	-0.295391802389307	2.64045028743004	1.27634574808453	0.97687841321277	-0.447633493954227	0.0288802600919275	0.236532954177807	0.356356367145333	0.665919775181817	2.94177092367403	0.0966772880730365	1	0	0	0
12236	3.22107782257933	3.01695641663495	0.938816255235838	0.742952475025582	-1.33518768637353	7.56167772205015	2.35304226576581	2.08192541964043	-3.05492690183065	5.49956851549654e-05	0.0454867207182254	0.0697955643067521	0.015111536541221	20.939276015624	0.000326644479985964	1	0	0	0
12237	3.8089204013987	1.78038513211759	0.932352622233238	1.10006563025419	0.252033120369834	3.75096790328903	1.96430800137307	2.59121227101358	0.484726074958328	0.00529746517663209	0.0839372809415641	0.0312125149932409	0.640458345967875	7.76050991146714	0.00874346717296918	1	0	0	0
12335	3.29361353375207	0.966963205976624	0.358928215106649	0.761592308815391	0.153557317945416	4.64015147185107	1.72238330819824	4.08601319535876	0.672670068964202	0.0015286747958304	0.122094251984995	0.00327216051344526	0.519520313125364	12.4629710893316	0.00197561479174718	1	0	1	0
