,S3KO_126_Acetyl_norm_log2_ro,S3KO_127C_Acetyl_norm_log2_ro,S3KO_129N_Acetyl_norm_log2_ro,S3FL_127N_Acetyl_norm_log2_ro,S3FL_130N_Acetyl_norm_log2_ro,DFC_128N_Acetyl_norm_log2_ro,DFC_129C_Acetyl_norm_log2_ro,DKO_128C_Acetyl_norm_log2_ro,DKO_130C_Acetyl_norm_log2_ro,DKO_131_Acetyl_norm_log2_ro
143,0.7868541042019972,0.4033727406734666,0.3808210133586547,-0.9994187243297938,-1.1688556668454604,-1.1335400372224118,-1.6971656888373547,1.0314008927356921,1.219817537771613,1.1767138284936074
144,0.7482182757926408,0.7411538257901817,0.894469476364204,-1.4912834292844082,-1.5561103751028917,-1.902358493241779,-1.3364856555730849,1.2283265100583032,1.327812459429711,1.3462574057671208
145,1.8292189012826654,2.227297840108962,2.5150710791262183,-4.719312188648833,-3.5925190619256857,-3.122767366718608,-2.320426922501743,2.288513403405238,2.452014067135873,2.4429102487359167
146,3.20698200618542,2.8893092618360807,3.0311865749653357,-3.314278160599772,-4.344042811581108,-5.578425318072864,-5.595512628214179,3.1079056637867044,3.3043146409948463,3.292560770699538
147,0.10432789694990108,-0.22425725783309147,-1.4216242408976416,0.03538420833188871,-0.11851737118660521,0.0581132606309982,0.4547807117193705,0.5181762085766666,0.42243094253642033,0.17118564117210466
148,0.5181581767066854,-0.018905220288012003,-0.16884402390447484,-0.27348764840347783,-0.5235985218788,-0.6963775753519399,-0.40593497267685397,0.35723778097730374,0.4936226322401627,0.7181293725794253
149,0.3749126912159557,0.6332888232801177,0.51083523095325,-1.5336053248720116,-1.8643123201094065,-1.499967373405963,-0.34211222648606876,1.0540513826168834,1.0345127710633495,1.6323963457439037
150,1.4359480600289465,1.4556961234412564,1.2723621994155967,-4.624163134729076,-0.45236978943728756,-0.9725476253139083,-3.562437911313463,1.3374791727663227,2.1581749447425636,1.951857960399059
151,-0.29048171936952905,-0.12172756758425773,0.34700563567755216,-0.5363245034886739,-0.2425150997861385,-0.20981624194201975,-0.41303457797738163,0.6891655444968072,0.45520081130933177,0.3225277186643165
152,0.5392193731049955,0.25190875735136853,-0.9151015833742269,0.0882621590812378,-1.019195491667676,-0.0026220190487866724,-1.180896023003647,0.7444263373864626,0.9226160712803533,0.5713824188899168
153,0.6743335809468256,0.6689464771500635,0.9120101237606395,-1.3428087732263458,-2.0245982182905795,-1.351176412020079,-1.8324506751820389,1.3301431075594756,1.4507499646954525,1.5148508246066044
154,0.3316716972879381,0.7654289495689737,0.9673888790864478,-3.859637174613801,-0.9127705023774033,-0.688608509686909,-0.8051736077358962,1.2752042476873502,1.374130247116783,1.5523657736665317
155,-0.5027853458696407,-0.3331944347023512,0.10697812377911742,-0.6017707820279243,-0.27442479807109965,-0.35180061768027215,0.10757597284440301,0.5836941784010525,0.6623093457154434,0.6034183576112762
156,-1.8801560116898202,-0.048948931800378404,0.05502807456647574,-0.43100141987657636,-0.45070473049969273,0.3207533195298984,0.2994742552152463,0.7301947735206085,0.8227731833300052,0.5825874877042452
157,-0.13993670059887275,-0.30525018392272685,0.1443306945451095,-0.3840908968704655,-0.6717634591825119,-0.605205069018111,0.09085835407093867,0.5674502929539509,0.6414462451647323,0.6621607228579451
158,0.8344757688885678,-0.17071093960948636,-0.8813722428511515,-0.3330064248075124,-0.11716594644287603,-1.1670085822959038,-1.4225392051059187,0.9070690179897198,0.9967384726640449,1.3535200815705157
159,0.3621224178819369,-0.9625450650847367,0.9768195886885298,-1.0537907989232567,0.06590894711904349,-1.662005593846622,-0.2660060989964912,1.0268790180936227,1.0377943613535363,0.47482322371443964
160,-0.32567848407091127,0.17776125075705895,0.19616367422090963,-0.6483154820032109,-0.8072469968457234,-0.6672650738187338,-0.018146641999892132,0.7512542483530673,0.697370959337368,0.6441025460700693
161,0.35204967271514054,0.41842415831747815,0.17861579870695632,-0.7984262095150951,-0.9305889405819459,-1.1708622333119276,-1.0591590200978764,0.7011629995747937,1.1598729297313701,1.148910844461116
162,0.6797502345152799,0.43112018487027903,0.9360968571156945,-0.9411172017511753,-2.882818000373019,-1.1550530575624942,-0.5526026852449373,1.248077072043873,1.2574649455571931,0.9790816508293041
163,0.9938765670578928,1.4064829134986128,1.3615138355890308,-4.639374593664395,-2.06650221945648,-1.555629900835029,-1.5504203590170649,1.9256865821288192,2.020860412197949,2.1035067625006696
164,2.1652025534749866,2.187721535483697,2.487941463969891,-4.339541636537879,-5.219841890495579,-4.047292105012159,-2.0427432891232558,2.844415988891022,2.9727174278490622,2.9914199515002142
165,-0.25605425434689577,0.09604806836594282,0.36522906011897716,-0.6386189577307264,-0.7392009050219706,-0.7138516320984993,-0.32483718961155406,0.6473553083964974,0.7384541741193371,0.8254763278088979
166,1.6497077689750235,1.452455292552985,1.6133080519269534,-2.0866124585769663,-1.3400220892632122,-2.2295897395805735,-6.195865770560842,2.382581096508164,2.2467392958437795,2.507298552174692
167,1.3463029010501044,1.1829110587333496,1.2430981934596748,-1.8684913930303597,-3.3223656061183013,-1.748434268200173,-2.9687559217869812,1.9294479411277603,2.101774941746263,2.1045121530186695
168,-0.311818013616592,-0.12586978459898024,0.04960074119627045,-0.3368876428398595,-0.859632851666813,-0.6056505646986023,0.26617770361712445,0.5970983936001986,0.6695287791315137,0.6574532398757347
169,-0.05610897564164041,0.20890456822995418,0.5620655801336261,-0.7226986864332376,-0.9914813030724194,-0.9963411794431538,-0.662966653174657,0.6950264105155979,0.9375766918223132,1.0260235470636108
170,-0.0509636082081788,1.0249526249462573,1.1853257248852511,-1.4469057290561071,-1.8980435475452522,-0.1569330164885714,-1.427566746631777,0.9115148500986381,1.0719274472604288,0.7866920007393117
171,0.6383238726485665,0.6281686280436327,0.798885077825167,-1.247314816405109,-1.4033520012260459,-2.341445344771923,-0.9324963910571746,1.2900768088276946,1.2862559784546832,1.2828981876605159
172,0.10928102391211159,-0.024097704159524724,-0.22655675417310928,-0.24820164012742918,-0.6171427395134277,-0.29121708113772105,-0.411567255205183,0.5004348877651097,0.7061431969311291,0.5029240657080551
173,0.13441066109222533,0.1406001279771063,-0.22983349582176604,-0.3549009768875768,-0.4716943133581539,-0.2385001071167494,-0.8468502540677028,0.5797476629941025,0.6467055219059974,0.6403151732825352
174,-0.2053497644718667,0.04102089642444584,-0.3109188433791519,-0.2692305328817559,-0.795331575484671,-0.11202100518641434,-0.24445229830944548,0.4553750998481312,0.5605985873117576,0.88030943612898
175,-0.4705497494660902,-0.158048510196092,-0.21406737398871245,-0.31478040069578306,-0.28254740557682734,-0.4992485027673257,0.14903824812573507,0.536616150038757,0.5914701593730776,0.662117385153266
176,0.1887600045230382,0.2744280069341034,0.11957788753919907,-0.5483609387195143,-0.6245181975862408,-0.9408416628895493,-0.8750025634731822,0.5051430381423732,0.9170947917309649,0.9837196337988043
177,-0.8717481483324399,0.6273354363334791,0.40737042358796804,-1.5723796247169577,-1.9151066895015108,-1.3003775085223108,0.7490671526433879,1.2956487696213763,1.1384053383471282,1.441784850539884
178,1.0100712453404839,1.5031077357003193,1.5176752063712335,-2.1972637178446908,-1.8146131627382496,-1.383251246113435,-4.327028052316674,1.8838738569957547,1.895200147551808,1.912227987053451
179,-0.7005642640889169,0.04780652001877739,0.10414003216058276,0.01780869641147209,-0.13578395204559124,-0.9623377434252087,-0.43640728998127676,0.64628844861697,0.6166711987909852,0.8023783535422129
180,-0.11789519266774473,-0.14256975818592643,0.19336293436903151,-0.4476011568447893,-0.8025158223084139,-0.4964168367051478,-0.17943781332834163,0.5744007924287233,0.7212062185509298,0.6974666346916853
181,-0.23289363462806634,-0.1729969684650916,0.18263690724371973,-0.4584226522363446,-0.8191482644857411,-0.5414907478752671,-0.04839649038447291,0.6626018274429262,0.7680162884497692,0.6600937349385587
182,0.7588608756581117,0.44551215043673853,0.023859781880031683,-0.6545130297494604,-0.7322905320925184,-1.697637311071555,-1.3129510474914365,0.5350338395099232,1.1947762824633736,1.4393489904567902
183,0.7782882187376381,0.38267504674275,0.8995383849344747,-2.0976677151595142,-0.5728189630374847,-1.1544174703966443,-2.2715524722374365,1.3373624449096515,1.4107569612788553,1.2878355642277177
184,-0.16745214250859597,0.08785784305427669,0.4364342463276696,-0.8645327767435811,-0.9779071874390555,-0.8959415978437733,-0.37744840030343596,0.934023954550133,0.9883246513151249,0.8366414095912411
185,-0.2026786643997447,0.2026614262473796,0.26066359403625317,-1.323654074368859,-0.7700033932402119,-0.43762297135052197,-0.1990396722602088,0.8154612710501494,0.8761376894202328,0.7780747948655398
186,-0.44547782069565267,0.4901600616475843,0.9277890934384967,-1.4960639027733693,-0.42191046333612503,-0.18959699655035722,-1.7321029648238428,1.3260491244766097,1.126344997467828,0.4148088711488427
187,-0.17876524767902158,0.13892686422064404,0.42495683215621316,-1.008027175807781,-1.1202078975165963,-0.5640567458348347,-0.11661637877224251,0.9258937606880684,0.9382983724142315,0.5595976161313434
188,-0.0828806625167875,0.11160768265821286,0.2031624848627045,-1.2799943557722377,-0.7618191810704804,-0.5206166224484434,-0.35384821520607534,0.9348225115236337,0.9438651679786849,0.8057011899908169
189,0.16177618382755998,0.06390296380947369,0.9973600336600441,-1.3404220124281547,-1.5320907961963233,-1.4281014263860952,-0.004554726582918001,1.1297536338278187,1.0359279194290592,0.9164482270395524
190,0.26806006909984603,0.5093242340013449,0.3716288471191911,-1.2221491505349875,-1.795479296376958,-0.8827837637913514,-0.7699379034522829,1.0287349426504937,1.3897276585610694,1.1028743627236555
191,-0.06708441778545637,0.8150986538112139,-0.8919623787410775,-1.7714948587291335,-1.7297628969842669,0.7395897671023506,-0.5481023021423095,1.2367316364954024,1.2459137875543624,0.9710730094189284
192,0.23638500809927088,0.45854035005306537,1.5345090643713877,-2.5702754910923566,-0.9550766674641631,-1.5592644683955157,-1.2688804225042596,1.7246896705572419,1.5170820327537036,0.8822909236216421
193,0.47337555986769564,0.6586056898548667,1.5777074667283673,-2.162173022931177,-1.828260309693,-1.1365152242699348,-1.9387804663443533,1.7404747159396607,1.3417944200124805,1.273771170835408
194,0.4697570190320137,0.7587926324889631,1.3951727874454836,-2.8530819989088756,-2.451424679034864,-1.6035912445519709,-0.8520818636584995,1.8586811198840039,1.7840799727501429,1.4936962545536208
195,0.8437326681081743,1.1435914869205215,1.9073000425809283,-3.307457354907948,-3.014186626167117,-2.186263414460684,-1.854059192874801,2.3931142709639612,2.137840111123179,1.9363880087137968
196,0.09942355813340686,-0.18986499899232356,0.34673780748554606,-0.2941474389693681,-0.32308505346719407,-0.1825136623162562,0.570689279882818,0.5375544725558061,-0.005034200789285848,-0.5597597635231448
197,-1.0767770127792522,0.5179883160405132,0.8431696881298114,0.26025145619178947,-1.1151645893846434,-2.486991044438994,0.2848583882664335,0.6886210596066467,1.0531451601489605,1.0308985782187339
198,0.4439416410267478,0.06761424092426793,0.03266736906386569,-0.3108277157701451,-0.24587840718505305,-0.6513825991019986,-0.8164238767085861,0.10429532472133918,0.6878901558598765,0.6881038671696675
199,-0.008690231151801342,0.05916205336487046,-0.17298253142431363,-0.3064696119204715,-0.4892337542627825,-0.31893018191258626,-0.42578843186669957,0.35653187750408044,0.6208707472828277,0.6855300643868567
200,0.1427550438714853,0.011495877489577033,-0.18081329805230872,-0.2247390239617877,-0.3333589784266042,-0.38618122750776873,-0.9496671647810251,0.40734726336188043,0.7263417822300982,0.7868197257764447
201,-0.3217506807087309,-0.19607783679478352,-0.0077495267738090234,-0.6520935778002848,-0.5596436093576447,-0.2099168256483468,0.10089859187907191,0.611111891509573,0.613228077534373,0.6219934961605746
202,-0.16062898761563815,-0.08114752380076595,0.017133179652748076,-0.6960710538919663,-0.6928708027360164,-0.3603514345173098,0.09510799388364433,0.6066836571767027,0.6768049693003952,0.5953400025481921
203,0.13688684311419763,0.05786208033764595,-0.18452836950676588,-0.04845970388583165,-0.2943641956469971,-0.016148106157084285,-0.4028577341432049,0.14258466369964307,0.21784232607731902,0.39118219611107286
204,-1.2480247702597564,0.04562950915616781,0.5982394078625171,-0.4171424155735024,-0.17072340713999568,0.11206022221045364,0.11964926297149425,0.2160606247435788,0.5903533318610856,0.15389823416795734
205,0.3520490281752915,0.31300074110967824,-0.21818673105976538,0.008137341897497485,-0.5927798780702944,-0.7870129785433866,-0.6578878625571929,0.27201697473485265,0.7304380441050267,0.5802253202082843
206,-0.21089461449271063,0.2408840542127919,-0.09499761221702308,-0.36603830253385183,-0.5119463644313171,-0.8934718751712509,-1.0230227092278117,0.8880956711440291,0.9244612956230078,1.0469304570941187
207,0.11737157134713971,0.18005952342885223,-0.27873342010714275,-0.05851942307578861,0.5814317974389533,0.6244613500713658,-1.7523487843566192,0.11397586251540348,0.3490233853460367,0.12327813739182503
208,0.2460132997733151,0.22601176850697868,-0.1560936524636789,-0.014762458255847655,0.08649082818148379,-0.6381215620796397,-0.43092915259865716,0.030736074159033677,0.3544339524856568,0.29622090229136955
209,0.3332329642381038,0.25341695563224365,-0.6583813373816163,0.24185283655189727,0.09781121896964429,-0.22575404442700187,-0.8216565810189413,-0.511853611585527,0.5734467917404245,0.7178848072807962
210,0.13781302939767226,0.5186499240728883,0.041556163793949885,-0.1968942708537984,-0.4157669873783618,-1.349837571961018,0.6427085679464462,0.30950175129083224,-0.11681774086076491,0.4290871345521765
211,0.14270833125412175,-0.24568613443784137,0.1560719398258108,0.03507238431058113,-0.09845117419582117,-0.45104446474641513,0.2987606627566848,0.19882640879280267,-0.0186501610066383,-0.017607792553299362
212,0.1963957093483053,-0.1890787211360454,0.13171675652873915,-0.025412459534937426,-0.061227237646916066,-0.4828936715074832,0.2363207148229325,0.21176645676034944,0.02895493392112769,-0.0465424815560862
213,-0.1770937160963193,-0.2410550282053947,0.18879764035640179,-0.02836731018976124,-0.152288595566203,-0.04650552350728887,0.3617527596080983,0.17872601584689107,-0.013683506784373023,-0.0702827354620652
214,0.0011751174411616105,-0.180468543854297,0.12489684641477172,-0.0341116700177464,-0.18085662592468665,-0.11438716343089617,0.4109000034529835,0.21137828607052178,-0.008335090079877538,-0.23019116007195084
215,-0.9451288395312822,-0.074883663270775,0.10477438599978761,-0.21283466558590014,-0.13802063578455837,0.49746227761771955,0.3847241587676713,0.21937564572430723,0.16580744195980657,-0.0012761058967800665
216,-1.3110239777106791,-0.11466802141086507,0.03407395107700406,-0.21512457633380588,0.014184985923336946,0.628638818740697,0.4467241497261094,0.32964345399188133,0.21010004247357017,-0.02254882647725598
217,0.8326864757628774,0.6540803357945406,0.24888107153282668,-1.3351938512592183,0.5041938535406816,-1.7347377548598324,-3.2557770250446083,1.2962569446243029,1.3139101343887507,1.475699815519695
218,inf,inf,inf,,inf,inf,inf,inf,inf,inf
219,-0.011023325970149322,-0.14237746997872947,-0.13190037130077936,-0.4508815335696008,-0.35877798618495316,-0.2144843595182513,-0.3165160458732359,0.4043143590484526,0.6291097979302398,0.5925369354169945
220,0.10989410080015283,0.31363761376485666,-0.2342567673748821,0.15161557717196228,0.09872385510153503,-0.4697377114416943,-0.373290127800848,-0.02027019742352909,0.1924364477540852,0.23124720944835442
221,0.042503926626581645,0.32031874542089245,-0.15248358239481696,0.07588157046768185,0.09541257161881678,-0.36883650704145143,-0.5050722846281843,0.001232282588129685,0.20441739520743596,0.2866258821348948
222,0.09214220917816895,0.19047951226718407,-0.10324018798410606,0.03719092539560709,0.045643973452484055,-0.46228419280363564,-0.16777026485323887,0.04275485262993417,0.1952148027232603,0.12986836999432416
223,-3.1471782795100784,-1.1578798216963824,1.886702905794932,-0.572856740444831,-0.7590401403863347,0.6409853775276888,3.0683012065849695,1.5168451860858445,-0.02237402968623181,-1.4535056642695894
224,-0.01820516994079613,0.46509957386094936,0.1559445458256299,-0.8673801266297656,-0.07243338740116068,-0.5812219678481694,-0.2626862348196273,0.19230102667790394,0.37710573911235246,0.6114760011626492
225,2.611493033084428,2.6903184562984723,3.1361279174786763,-4.393065917120574,-2.5030195425247577,-5.079893584443665,-6.636713060000518,3.5833065554110517,3.4466938541823398,3.144752287634531
226,0.016041618198618046,0.3857489977933528,0.19109610064732774,-0.089483597928254,-1.1012407942429063,0.0009242367061830237,-1.2698865715262222,0.6840990255342363,0.8337880115653542,0.3489129732523235
227,0.1879757916429714,-0.9757490288433677,0.20597395292034593,0.44432099676833214,-1.8777763201584707,0.2524030869602152,-0.402565907667062,0.4925260003398284,0.9104110973205182,0.7624803307167021
228,0.37599365285543085,0.33988623565108034,-0.4099801415054882,0.26165587824615955,0.540899395915849,-2.3879533395231425,-1.057108936456188,0.7992497615988778,0.6748130558477659,0.8625444373696491
229,-0.49108187253710334,-0.04019623495872615,-0.38274187527743564,-0.3719515949462444,-0.2727910847945232,0.07171402886903966,-0.40059060622676146,0.5118895125811997,0.7316098266413551,0.6441399006491935
230,-1.878734971168866,-0.7930667664680531,0.6233487967620608,-0.7098048654445508,-1.1354079477472068,0.3876793925411768,1.7561283412321096,1.3326036254467795,0.3401645694751556,0.0770898253713872
231,-0.5390023945419791,0.34610461671320625,-0.20761923826473927,-1.281410391427494,-0.37039648263896874,-0.8350951891982601,0.5007326213829497,0.4064523970125822,1.2272727266670382,0.7529613342956578
232,0.32633085767746195,-0.0683777129858214,0.013225521514660166,-0.003708717222116853,-0.40178718898969645,-1.0589723192631277,-0.5182396021632005,0.6462540638313534,0.47401469544989716,0.5912604021505663
233,0.29879999087046283,-0.1890191298855184,0.13082171376777563,-0.22292877992988025,-0.5110599738472912,-0.9273077822086648,-0.09569520706091694,0.4400434381707887,0.4609464446801166,0.6153992854431074
234,0.05311425473163389,0.23875275543790409,-0.3622189954509363,-0.1397809980422906,-0.2935939123650817,-0.47634751669464315,-0.8607645942596838,0.2155515957649783,0.7217447725072645,0.9035426383708138
235,-0.08670306699800667,0.24210620191979837,0.16482078817671342,0.13463651805748134,0.05592467955281366,-1.5557694670222855,0.4086587039050227,0.2736428408900178,0.35711418632474556,0.00556861519369134
236,-0.1867503733697875,0.285438985634622,-0.026374406253261817,-0.5072630489473591,-0.38007097744895635,-0.5827533112043426,-0.5219166376244591,0.4357637169451083,0.6196369593376732,0.8642890929307585
237,0.006673550820802454,0.19382167051501664,0.11653625677193169,-0.11478788545515162,-0.5115545824221046,-0.7059336124462812,-1.3765914216659652,0.43251621712652355,0.944003601594888,1.0153162051603246
238,0.5779791176171063,0.39052686355238375,0.3716523899740096,-0.6281383889231291,-1.283554577146644,-1.2780219101910806,-1.3235103254365272,0.9154395118119423,1.1110447260825724,1.1465825926593602
239,0.6888310707117911,0.18113907191247547,0.38092751727249263,-1.4467638889479963,-1.4017403590304198,-0.22843969252653107,-1.6682499699713216,1.3921666890150077,0.8714161608347348,1.2307134007297589
240,1.3504524116704646,1.7895312743527247,1.9314237558928147,-1.7734665609993878,-4.728443031081811,-2.3184421065575904,-2.7470251285791276,2.1165586555013727,2.316907571260531,2.062503158540008
241,-0.4356540195705385,-0.06085716523204043,-0.04270251561425242,0.27661413121912526,-0.3356835594654739,-0.31751057038177644,-1.5233685730038458,0.9068039796232745,0.9074078611169907,0.6249504313085272
242,-0.38518828480785405,0.22030115177106957,0.5725838865326685,-0.3726628138363193,-0.5694528422785234,-1.1649051906506536,-0.2745478780134194,1.0944528457117184,0.18840896185656675,0.6910101637147394
243,-0.20730742513468492,0.13321090619617681,-0.164963763648033,-0.21847880870960257,-0.5916482039922268,-0.7082722414546465,-0.12116560296094026,0.5731875766953998,0.5842098209549604,0.7212277420535873
244,0.7506403820407797,0.609890765946536,0.8071493594370098,-1.5937418070557277,-3.4316566208721166,0.13083933621096788,-1.8616383462899155,1.4333601681843873,1.606152482144783,1.5490042802532833
245,-0.138334428792942,0.17108215465254606,-0.3158619061694239,-1.400045515898125,-0.011024717203445444,0.13952958832054563,0.2898044818328738,0.16321694935079067,0.6330604095089529,0.46857298439821937
246,0.8643338200711028,0.7895619933550808,0.4582060484731496,-1.3389398539603121,-1.6486416948652014,-1.3701552076338546,-1.9128215717820076,1.06925904435189,1.5014426960936014,1.5877547258965308
247,1.0328741088086106,0.7150325766960983,1.160733248072363,-1.3341423906592174,-4.107319231382239,-2.0897860211142256,-0.5426209750333129,1.87773291586582,1.488618741175944,1.7988770275701413
248,1.540888183966708,1.7207415947072682,1.3991470618561181,-2.075487784437838,-3.5887974984057487,-1.7433250339240387,-3.139576459476759,1.945467124614265,1.9583342963777857,1.982608514722219
249,1.6587644069511658,1.6998469808577106,1.299800495493959,-1.9010280330870124,-3.39736466845121,-1.02137748727072,-4.533106130243376,1.9313106447835304,2.2496474887012425,2.01350630226469
250,2.3068013853444844,1.9471110056314487,2.2392434138502777,-2.746157612620169,-2.881904532727899,-3.4773481993506383,-5.432683493798909,2.5876959102266017,2.7548784921076663,2.7023636313371187
251,0.06766910238018298,0.6425254654531778,0.34114089376724044,-0.9390230265996526,-0.36931992239673406,-0.8558268779012812,-2.134732671631286,0.9946840455039778,0.9505500233113633,1.3023329681130198
252,1.011229563713306,1.226445178440264,1.4199927214413175,-1.6449653181823964,-4.805902169896269,-2.3666973541470897,-0.5658151219834466,1.8659781137510163,2.006197112863648,1.853537273999661
253,-0.24137278555727537,0.3150570261410559,-0.057774250467886645,-0.2745134163059584,-0.1606981157890779,-0.17265711339521506,-0.19692919428761613,0.3074772213372752,0.09297261959309111,0.3884380087316215
254,0.42442574732824667,0.48825796909990293,0.3339315013755395,-1.3682435308316625,-0.40796822702640734,-1.6623316718408436,-0.841904151274292,1.2045996866965374,0.693599235989772,1.1356334404831907
255,0.32894801232083104,0.5772892839002495,-0.6885880163770319,-0.38955497145507456,-0.2999622038420444,-0.9033357182921558,-0.7271150964565916,0.4574752598966789,0.6855918644750689,0.9592515858300628
256,-0.1675989282879069,0.12699013102906864,0.004433758676929855,-0.42259775183098025,-0.5719907701519764,-0.48233091379953663,-0.7912530924248431,0.5745659367499893,0.8410683677180657,0.888713262321172
257,0.30377082100422914,0.8630578509925564,0.30346932972272,-1.6617102223863978,-0.4334357398261517,-0.45184675355510695,-1.4888971630874421,1.121957947967927,1.1455034082971123,0.29813052087054936
258,0.8155789510871294,0.30409367069152937,0.5206091374948572,-0.7620526044704312,-1.9711834342174832,-1.3615632253333965,-0.8567198560364615,1.494413583225949,0.6077557139057803,1.2090680636525186
259,0.552976224281406,0.363058770313089,0.7860251145838433,-1.4104799836317308,-1.6542371564884153,-1.1132207616033518,-0.854338284781269,0.8092684930494403,1.3650247873244412,1.1559227969525412
260,0.022933001632746475,0.4678174360203702,0.7653089858246016,-1.6274929419318953,-1.7519839581816044,-0.8735784224766183,-0.33351419311048236,1.27069254193552,1.1628417424189408,0.8969758078684098
261,-1.2626121965842991,0.558085664890863,0.4664018179775362,-1.6817941831744274,-1.589651566226423,0.11623150056683329,0.8437337010155503,1.063246717051869,0.57644748600051,0.9099110584819878
262,2.0302149348571596,1.8923670350502553,1.7727238014636484,-3.3133866449741474,-2.8063792581283677,-5.433849627685085,-2.021550172042834,2.4087789791886003,2.7363143087516235,2.7347666435191407
263,,,,,,,,,,
264,0.25254272629705277,0.10091823355414409,-0.2848480667742761,-0.3899923046588767,-0.7794244480326751,-0.4795372499404409,-1.0300457600561193,0.5893194578380463,0.8714515820566389,1.1496158297164856
265,-0.285066644401911,0.1373708594725711,0.10858583979848291,-0.3311927065276157,-0.9463145582554899,-0.7734098930665523,-0.5191753355765485,0.75008375630863,0.8952085847989064,0.963910097449503
266,0.29960288311904826,0.31621899480380344,-0.6158820803216214,0.07331092072707834,-0.7545740517410104,-0.5246475332161271,-0.7593981117904751,0.22669754601683056,0.7539059960063761,0.9847654363960863
267,0.1630781424140526,0.1299418365355436,0.340308960019434,-0.949682427424726,-1.0014053486397883,-0.18406974564675993,-0.36332125890934464,0.29754428718608494,0.5602601139052563,1.0073454405602469
268,-0.28117357711681734,0.04656023384711627,0.002042763081552046,-0.6185777685306002,-0.8268094198873559,-0.6145536125977369,-0.2777516348467204,0.8328783913855711,0.8774164408005571,0.8599681838644253
269,0.7027176958217343,0.878229070524541,0.19936762291304166,-1.0855561763800599,-1.2039075993378914,-0.624890682984129,-1.9993065864772626,0.48893889340581964,1.191130151382163,1.4532776111320462
270,-0.4791517500012996,1.213811679733369,-0.5709525627181957,-0.5747740475697793,-0.47576258012971495,0.3046903613909344,0.40888194983251047,-0.381410180878726,-0.3793531847716869,0.9340203151125968
271,-0.015041044805882642,0.34176214119322257,0.21589879443528304,-0.8097490528694795,-1.17442567473522,-0.23512726095639191,-0.07384105108053163,0.3499712682190941,0.6968506637242831,0.7037012168756265
272,0.061915598145012574,0.42074493992405326,0.4919774861254931,-1.2720064429302336,-0.4167424368820032,-1.0102217913105243,-1.146412329615246,0.6264399301889831,1.094717353641176,1.1495876927132986
273,0.3770427365411937,0.5366708978730994,0.29162765705721405,-0.9363800620430354,-0.8544171815236394,-0.9004088152229475,-1.0614729035603059,0.5801490816583907,0.9658449709965957,1.0013436182234443
274,1.7600811283575188,1.4984944048808062,2.1855012074280076,-2.2214131073375354,-4.527004219690648,-1.6920395129492198,-4.385722843655987,2.521338551820212,2.426393613726529,2.4343707774203303
275,0.6255355723137779,0.4903929182576894,0.7331254402138869,-0.9244570941275896,-1.0537444097269413,-1.7309353512536374,-2.444900745615101,1.270360532185708,1.4043137478269028,1.6303093899253085
276,0.3342240975791748,0.07050329579413273,-0.2525864644224525,0.316871155489169,0.030594002976760848,-0.2666791979891858,-0.6785206839499303,0.03566718241282718,0.04972319835059302,0.3602034137589154
277,0.3201771148742685,0.08156673826709859,0.17865231034666174,0.3762571588238872,-0.07337755534314283,-1.1238120329456773,-0.42191254797662836,0.1588351635354588,0.10523178161475588,0.3983818688033409
278,-0.17916328216804533,-0.12462737112683175,0.04927186775553949,0.08139393362338954,-0.21832770939894175,0.16500324337864836,-0.10623392115060248,0.21381580147835244,0.0357459766350301,0.08312146097347117
279,-0.06791566227466372,-0.07239034920801313,-0.06867426654309838,0.13720817261061047,-0.13979340470989676,0.04544869985564315,-0.3999534652815866,0.1555358972742802,0.13369426656230043,0.27684011171442613
280,0.03438951655146383,0.0711332610080131,-0.05313567047783074,0.15958972424123363,-0.19987254158493073,-0.020675694850259774,-0.4033409443436726,-0.0014852527086643974,0.22434125403824812,0.18905634812641203
281,-0.26847385369666643,-0.12561917098454334,0.14236502105937276,-0.018367565005021014,-0.23930354097400475,-0.05093673531366161,0.07978720539287742,0.2862622709126921,0.10822034511636414,0.08606602349259518
282,-1.1317100108356413,-1.2982403401747802,1.1225961292055846,-0.3149773177975419,-0.6651757109350815,0.41350812105093926,1.692963913088497,1.32893295512618,-0.33459280493207455,-0.8133049337960823
283,-2.4776386631060157,-1.6030586837735301,1.9588995626671988,-0.8231214859722744,-1.0030537101579569,1.240929398787718,3.170172440164138,1.839033706329852,-0.7061571872393042,-1.5960053776998286
284,0.4271356268334463,-0.057639901516696845,0.8797458797619737,-1.7171386963050235,0.32394872140241127,-1.3497123217142926,-1.4252471292878313,0.5448956397614948,1.2117176425870242,1.162294538477501
285,-0.22109546166742344,-0.06780363624351082,0.01214081774373188,-0.14805108148553892,-0.21213311080227548,-0.08652870867460383,-0.34775063508389437,0.26482889240463514,0.3686733483281204,0.43771957548076657
286,0.30735171144599693,0.21355229865496028,0.17712248357529292,-1.3053796247182077,0.08595971651090117,-0.5531424110151182,-0.2492679129120745,0.1929484473292491,0.40222466802705714,0.7286306231019273
287,-0.17397553429412316,-0.0699025967973066,0.30837347537211635,-0.2876063933010444,-0.4858488718052154,-1.0606579201635133,-0.14682896333685225,0.5932180712760049,0.6823848120191469,0.6408439210307675
288,-0.20685267410462682,-0.12613022388519024,0.15544266218597702,-0.5852242608957452,-0.651257689393212,-0.6423005943033386,0.0966320332866566,0.7126353313307012,0.594305143182976,0.6527502725957817
