A	Coef.DKO_TACvsDFC_TAC	Coef.DKO_ShamvsDFC_Sham	Coef.DKO_ShamvsDFC_TAC	Coef.DFC_TACvsDFC_Sham	Coef.DKO_TACvsDKO_Sham	t.DKO_TACvsDFC_TAC	t.DKO_ShamvsDFC_Sham	t.DKO_ShamvsDFC_TAC	t.DFC_TACvsDFC_Sham	t.DKO_TACvsDKO_Sham	p.value.DKO_TACvsDFC_TAC	p.value.DKO_ShamvsDFC_Sham	p.value.DKO_ShamvsDFC_TAC	p.value.DFC_TACvsDFC_Sham	p.value.DKO_TACvsDKO_Sham	F	F.p.value	Res.DKO_TACvsDFC_TAC	Res.DKO_ShamvsDFC_Sham	Res.DKO_ShamvsDFC_TAC	Res.DFC_TACvsDFC_Sham	Res.DKO_TACvsDKO_Sham
2959	7.97808365380626	0.555337413585121	1.34646237481215	1.31968172531174	0.0267806495004148	-0.764344311726619	2.67361188711041	5.79803250531552	5.68271173644627	0.128932539204603	-3.29136056643412	0.0252185373917798	0.000248616510804678	0.000287923072455404	0.900213603701057	0.00920967968825767	14.3585368562662	0.000849447862076092	0	1	1	0	0
2960	6.9056467262042	0.382339975340664	0.995834552664665	1.18227295582164	-0.186438403156977	-0.799932980480977	1.77313264683051	4.13070045770802	4.90404297248036	-0.86462321646079	-3.3181049199055	0.109567950515124	0.00249278101906641	0.000814305141020028	0.409441575650349	0.00882272855859313	8.75492401461638	0.00478690104566958	0	1	1	0	0
2985	6.12612722269331	0.839816015787213	1.29655100040868	1.44283879681458	-0.146287796405908	-0.603022781027371	3.68826115792983	5.09298163818408	5.66761469214869	-0.642459285391582	-2.36873362498741	0.00491021580382556	0.000627755229052607	0.000293548548669953	0.536411358050075	0.0416844672074933	13.8822329198137	0.000961650202677827	1	1	1	0	0
2986	2.03255236076274	0.960911169646619	1.71475171051372	1.91128049579916	-0.196528785285433	-0.950369326152537	1.39256692081321	2.22269089911868	2.47743491820346	-0.284812471767544	-1.2318851989411	0.196810969868327	0.0529911269063011	0.0348482897435851	0.782158505024539	0.248850646924247	2.49887220927372	0.124865808531418	0	0	0	0	0
3004	2.92567899316067	0.713516100694417	1.55832121962271	1.49688790487548	0.0614333147472266	-0.783371804181062	1.52412304665231	2.97727006381129	2.85989787724638	0.131226093913463	-1.49668078189091	0.161420283940471	0.0153209144989102	0.0185655871242882	0.898449691850252	0.168304658695357	3.84539830537964	0.0499571993814068	0	1	1	0	0
3007	4.09003232481714	0.142156725397932	1.09321892314629	0.991900544458	0.10131837868829	-0.849743819060068	0.546469169119353	3.75881012441734	3.41044755993936	0.389481187494454	-2.92167067603588	0.597874998555133	0.00439948842771896	0.00761174829574918	0.705871519146444	0.016778671174361	5.43750883509596	0.0203811731093766	0	1	1	0	0
3008	2.68426940638981	0.423256715902108	1.21443989533273	1.07785761090489	0.136582284427842	-0.654600895002783	1.01648571050169	2.60866576747151	2.31528152408551	0.328013555869222	-1.40610906534993	0.335640849713863	0.0280674363605597	0.0455169631596613	0.75031701411884	0.192881821713138	2.67894326810921	0.109337445754847	0	0	0	0	0
3011	4.53144430485977	0.29805860497349	0.739156740783781	0.936778133772338	-0.197621392988556	-0.638719528798847	1.22388363857992	2.71468847922912	3.44048923189001	-0.811469910535137	-2.34581442692422	0.25171479807056	0.0235691006521555	0.00725622044637531	0.437789469318525	0.0432871547628754	4.16683281985713	0.0410968509390957	0	1	1	0	0
3013	9.30133556392874	0.37357677614839	1.23183473539527	1.26181228214748	-0.0299775467522139	-0.888235505999095	1.72614385790554	5.09089989079249	5.21479044615834	-0.138513851784128	-3.67088044407013	0.118003425694466	0.000629539782733445	0.000532258880795115	0.892848822053508	0.00504537631478234	11.0924026697063	0.00214703621626407	0	1	1	0	0
3024	2.55666419639138	0.37305725031256	-0.219046392159136	1.31779889645605	-1.53684528861518	-0.944741646143489	0.324445325064327	-0.170391189163506	1.02508568542126	-1.33658377855026	-0.73489296469092	0.752929149091674	0.868427865077785	0.331779118429386	0.213787941522938	0.480899290414577	0.775647840519694	0.536109367489227	0	0	0	0	0
3030	5.82830199712422	0.661972404291869	1.28488217177451	1.47595084842466	-0.191068676650143	-0.813978444132786	2.79189842693304	4.8469442597198	5.56771013681393	-0.805840748522371	-3.07056026925513	0.0207582393240607	0.000881813590861787	0.000333912136043154	0.440867667095463	0.013160186013846	11.9373949514934	0.00165797980036598	0	1	1	0	0
3031	6.26857464028324	0.969017532912651	1.6033486534116	1.56953717413893	0.0338114792726714	-0.600519641226279	3.48960587968999	5.16437428334834	5.05546775595881	0.121761199218225	-1.9342693712909	0.00671181607436382	0.000569736382679656	0.000660766605361479	0.905732572856369	0.0847076008610494	13.0683167526291	0.00119843531926148	1	1	1	0	0
3042	2.75288438148372	0.165391869156926	0.025550343354459	0.540631624644254	-0.515081281289795	-0.375239755487328	0.537129301543808	0.0742175175017276	1.57040304732421	-1.6727862758173	-1.08997999494063	0.604051685916811	0.942441957178114	0.150372926563553	0.128301669721575	0.303720776992671	1.3502207044768	0.317992373720384	0	0	0	0	0
3053	2.46843517973336	1.20566518236917	0.13858008418651	1.24839440819128	-1.10981432400477	-0.0427292258221112	1.90144136561667	0.19547986599596	1.76097433520749	-1.75027602577846	-0.060273475707922	0.0892973213730794	0.849309204891645	0.111695632911057	0.113599270608379	0.953239803165321	1.69470175016014	0.236325919589266	0	0	0	0	0
3323	2.88230715928413	0.121120443611751	0.192806822766442	0.0108086435967167	0.181998179169725	0.110311800015034	0.225390409068689	0.32091156650082	0.0179901245122076	0.338676468064398	0.183605185949422	0.826652155573445	0.755519320559828	0.986034709174944	0.742531288079945	0.858346118788079	0.108701147951633	0.952891115319781	0	0	0	0	0
3831	4.23683582346023	0.459344040875452	-0.880263252095068	0.524032479739132	-1.4042957318342	-0.0646884388636799	0.539228484794925	-0.924256055496107	0.550221983619993	-1.6485165633971	-0.0679213646577271	0.602660518905369	0.379191215603892	0.595402663083343	0.133251129699842	0.947316112999948	0.94670907743669	0.457687845079527	0	0	0	0	0
3835	2.19157040949937	2.0286447504964	0.371974534460342	2.09609589284437	-1.72412135838403	-0.0674511423479713	5.68085564634388	0.931678244970238	5.25005547911446	-4.828092524017	-0.168943720879085	0.000288608351539735	0.375541285822713	0.000507628658257876	0.000905403150820673	0.869533786707106	14.5502140533629	0.000808835011516859	1	0	1	0	0
3871	2.75514169783812	0.422358923670183	0.596760752056612	1.07643931465485	-0.479678562598238	-0.654080390984668	1.55347359225266	1.96321311497648	3.54125128491395	-1.76430030953478	-2.15178226350285	0.154333639928491	0.0808467460636388	0.00618521530018667	0.111109835686431	0.0595126456492069	4.19839602026831	0.0403336301810642	0	0	1	0	0
3898	3.52667662890112	4.21203617732385	3.96259621322648	5.09551814093617	-1.1329219277097	-0.883481963612326	4.98226072070176	4.19236581758696	5.39097978382238	-1.34009115364152	-0.93471032257589	0.000730696047587574	0.00227285363662842	0.000420806660009024	0.212689022117109	0.374057566215273	14.4504963603615	0.000829660582585904	1	1	1	0	0
