,DKO_Sham_126_Proteins_norm,DFC_Sham_127N_Proteins_norm,DFC_TAC_127C_Proteins_norm,DFC_Sham_128N_Proteins_norm,DKO_TAC_128C_Proteins_norm,DFC_TAC_129N_Proteins_norm,DKO_TAC_129C_Proteins_norm,DKO_TAC_130N_Proteins_norm,DFC_TAC_130C_Proteins_norm,DKO_Sham_131N_Proteins_norm,DFC_Sham_131C_Proteins_norm
539,2508.815112843701,2439.4823823758998,2172.5488979621728,2768.427066982408,2454.896770668937,2484.8854647283924,2489.285780428671,2300.7051678411713,2466.774689579636,2562.246565960919,2495.335453379385
540,5069.131666684914,4555.194666142878,3271.008970064318,3490.1402436249928,4025.0343388719757,3725.766816312976,3667.0369213329536,3488.6728136815154,2901.018473636761,4101.4359449760605,3141.0402504552076
541,3971.0371714791736,3824.012162141549,3902.630435172552,3488.204439900959,4180.63550025629,4203.132966666713,3956.5809205906494,4398.659281637066,4482.745832145356,3924.7000908124683,3952.892874041296
542,3221.553169679885,3753.715948157863,1797.1947797028797,3074.8534094161723,2004.4837068419956,1808.0789427920652,1890.862823854179,1635.194024295672,1841.103645690489,3408.2504091847254,3289.01426645175
543,997.5667286745521,1024.3890313129953,1000.4211951736239,1002.974070663913,964.6625015551397,1036.9650217671017,941.2882066287109,1028.1149217155603,1008.3455661297472,1070.1514714384705,1033.7691039276824
544,2682.2635888094455,2847.302302052272,1886.3713852706312,2655.922709373877,2203.109721582054,2033.8546035241316,2084.332497352374,1963.3888262558219,1980.2416540122124,2946.091442039571,2705.1360600451635
545,3029.2557374895428,3032.5175441136366,3418.528862090474,3124.501081397265,3473.475128559597,3362.901923130872,3317.2062826611705,3429.1570254339263,3497.529934928082,3081.976973025231,3182.1985860304044
546,3930.292963074488,3801.7007550945527,2863.8060641022566,3487.0657318279987,3138.6576607160127,2848.479002274316,3090.2306880543492,2660.5092655322105,2863.399012137097,3798.974225694895,3667.6353188209887
547,2346.885443459656,2273.012797376851,2509.4998403247937,2463.481045043494,2738.81767013179,2177.8139114044666,2723.947321096252,2788.843006199622,2517.893957837552,2270.79115137018,2201.7036913537354
548,2026.4531876414915,2252.942718891654,2441.5557598922214,2472.9323220490687,2488.4324333096306,2687.136321714287,2697.526881512389,2518.086810196174,2593.1328808368803,2395.776207518206,2120.0997186548593
549,1789.6988738507089,1725.9248711559871,1941.9452119287948,1708.6314634777493,1828.3945200501842,1847.73801459424,1926.8906960139918,1756.2124708082204,1819.3239574538413,1700.7915642293967,1850.1651801422017
550,1579.8852399162959,1598.2710217044523,2640.1260275694813,1794.9455354081813,3049.2651709117195,2731.4795358553015,3115.9305701950157,1762.2633931338478,2510.4240647646525,1732.752179772753,1728.7391814647256
551,2682.7395725524907,2640.2850457988648,7963.673970918874,2574.7328237717684,6609.113501320821,7440.916243324582,8889.517176712228,8674.313246744212,7499.772645191369,2576.0044468239525,2583.710061367687
552,1752.952928887604,1701.677771260165,2250.83229498231,1954.8201488518841,2218.6374882066843,2408.0655303714243,2504.4174867357924,2298.9892346443517,2354.816292197861,1810.537121575292,1826.11160740345
553,2247.404841163167,2218.507761896746,1628.4423625415452,2166.847592037194,1699.5356234082892,1495.4905107135062,1604.2010543692677,1402.6399199898422,1508.5584058788668,2365.5088696195303,2399.5665989565773
554,1109.7084985360486,1196.6656948585223,1009.929673821117,1322.153943514838,1240.9273494183485,1066.110796319881,1305.169715442821,996.5959382581874,1072.2446514521428,1216.6199877033878,1187.266532923494
555,1653.1867363452877,1594.8071502907637,1406.054740582215,1572.555848758928,1366.4434629674413,1324.0509011119786,1408.3295227270853,1247.664058634967,1315.3311718124112,1578.4522544011854,1648.916954894646
556,798.9863110760106,828.5784178685818,1123.385210304312,896.5048658420739,1103.3340840500994,1142.618454520927,1068.8268740744486,1083.3860331078583,1159.4534031104545,873.2021153914973,856.8417133381979
557,7740.542826152926,7785.662273691737,5002.659867828168,6601.7739237978,8229.93197447925,6270.297026822593,7591.793221515769,5725.888453240357,5968.264567823472,7204.578888559806,5707.02193784137
559,3615.762905670086,3491.989899282369,3954.5116487637283,3563.700785138263,3974.8925924799414,3716.1903475313484,4005.6989196351947,3756.990578300009,3968.4031946559326,3474.076577621704,3615.697419166573
560,3086.373786654991,3171.7855506581286,2928.242162121191,3368.298479818182,2845.571065676121,2830.5751693347515,2977.5835411013345,2940.206376613824,2792.8400221472966,3095.4173643298877,3119.2138603774515
561,7554.052395627737,6094.783630956601,4915.32956879391,5118.606658766299,4832.80169849075,4559.752336730364,4410.532109804291,4374.816841428624,4664.453231111437,6212.424018629459,6860.078945091973
562,2783.6481260781156,2866.2517162565696,3306.0887942007007,2932.9703835252503,3184.9174654518897,3276.297335888328,3201.3166272137723,3878.2799616331076,3305.5626828257305,2989.2700219789394,3189.59283246491
563,2226.175966223342,2251.618297468772,2708.993261268801,2358.2644191019117,2742.052621511921,2753.755234977783,2800.686688796653,2715.8706891980255,2748.7406534036713,2295.766996629227,2293.5527042931903
564,2677.789341624819,2779.6549309143475,2465.74237548099,2756.2428906017276,2790.6847239265608,2653.826865082539,2982.9877219253067,2810.0663904760763,2493.774303096141,2668.9230575758297,2401.4374323918137
565,2311.377056228469,2330.879825699654,2774.4448278811565,2351.5460414714425,2747.228543720131,2852.53859230131,2708.575428974732,2944.992927110216,2851.699179613278,2342.01464229958,2348.6977469794397
566,2865.326936384707,2921.062387449647,3172.970093135796,2931.7178046449935,3183.299989761824,3201.9756107787402,3134.1846920893213,2955.017589470584,3162.0147376296445,2844.9181027698737,2886.6959905695185
567,1701.927471633137,1632.502221557378,1834.8594329861537,1670.1431306116726,1756.039440847915,1807.1421143242974,1727.2962842486284,1812.928578576788,1799.0742473164626,1668.1959695692851,1736.1334278992308
568,2105.27609548981,2089.5294910223306,1555.697885121889,1988.1842953896369,1608.7413213392722,1585.6342277231738,1599.0370593596947,1538.8308284532177,1525.5681623942648,2070.984389297808,1944.6868122748517
569,2147.448255123633,2115.1010123410338,1533.1729454132642,2133.4834454994407,1998.121635794404,1978.6858159777992,2088.775934918751,1758.560589919658,1752.0949197977434,2170.0411315116535,1957.069947869987
570,611.9247000591679,685.7446613394103,374.8002262992445,807.6856361511279,440.92387311188975,426.4651369383472,518.681266194106,390.0587093191764,398.4242967918949,637.095713811273,617.3750336279593
571,2024.2636624234829,1978.2780915003223,2219.5373992395903,1930.5656668978181,2052.57665069328,2109.0090650495126,2028.7294813190629,2310.0976442869214,2229.628084192999,1948.8567391751815,2048.8298735030025
572,1753.5241093792583,1784.0975351917625,2028.9985649830285,1853.3612595510726,1987.7697913779841,2043.7433484616818,2058.8728010261066,2040.3348832921586,2064.4804481837086,1796.1442615955027,1882.2366104605373
573,2574.976853127012,1923.1617845942726,2495.6525413235904,1873.0609092132954,2420.2827909015323,2471.6657741276676,2200.4623386141707,2829.2125924616435,2512.6740325576948,1918.3777415709212,2000.811815331939
574,1702.4986521247915,1607.54197166462,1530.4034856130236,1553.539423940482,1593.7527132779974,1591.567474685704,1507.7664498881686,1728.1253537444873,1600.177094411541,1598.771586137359,1668.0707257792076
575,1870.3305199226,1758.0166210181048,3174.7240843426157,1879.6654160364683,2764.0502908968137,2882.413011217909,2574.551744540228,2911.2161368149227,3223.5738564472763,1806.9389065803448,2048.3844369708036
576,496.73663424218074,467.11324799304657,84.37620858066737,290.0289461831274,160.5614201671812,124.1818180052351,147.59418294803342,98.1694413127911,104.12850946198836,608.8391431156567,315.1908901840866
577,3355.8757819672974,1756.8959567372056,2565.9968202497043,1764.8836422820152,1209.6561527437466,1385.6733958807124,1281.5114127245438,1401.2852358870898,2363.4561685231424,1722.380854199081,1931.7691528410778
578,4716.9988935799265,3471.308549371227,4078.9527091212117,3522.7072945116724,3925.0743412259203,3424.524417899606,3733.2081131998098,5799.854205250638,3702.6369989418004,3769.7651863241454,3894.6297756296526
579,2365.353612689817,2305.2064258099595,2096.942645415601,2144.642784614457,2153.614965466046,2043.1187961498363,2015.038889898334,2050.359545652527,2151.14920757169,2328.6800808477165,2413.9096552933884
580,2010.2697403779478,2060.188462576966,2326.99243948893,1992.9668692960724,2162.0258390543872,2120.6673748706244,2073.52413570443,2242.995625063919,2238.717954076889,2039.7645827239994,2201.347342127976
581,174.2100499546169,181.64949207668528,207.70948501805424,167.39008672524434,158.40478591376038,132.40509011119786,210.52286632050658,467.63695227013085,198.17716321114807,172.71431975747467,158.39723085000168
582,3565.8798093989285,2925.748801715226,4407.410641429761,2962.1213101930484,3813.5763503240632,3832.8775377944403,3739.332851466978,4691.180735558069,4201.22986187993,3026.098810750754,3236.809104878015
583,2303.475726093915,2180.710812059141,2745.9193919386767,2127.7899051346367,2323.234249497595,2610.8368476171895,2415.7889212226523,2614.901567406213,2533.8237298122904,2292.9095906038274,2300.323339582617
584,1257.6442458745591,1311.0753300812469,1504.001302184062,1408.9234986744545,1496.5963401613888,1599.998930895615,1469.216626677169,1731.7378446851603,1550.047811982563,1415.5801109534198,1354.1270578852786
585,3482.9634413604194,2730.345702554776,4243.643251908859,2399.3717805357983,3780.1485193960402,4517.386871576859,3459.036006063634,5050.172022787457,4311.748279874157,2751.1528531956565,3070.3049291419898
586,1809.1190105669614,1652.5723000425753,1901.4187835186056,1522.2249519340587,1874.5464930733901,2105.157659126467,1769.0886159540114,2248.7756105689955,2098.589959926227,1620.466705959836,1513.3260744932386
587,2301.286200875906,2274.13346165775,2796.323560303058,2497.6422872323196,2823.3577328658866,2831.303813698571,2852.326638892385,3050.7485993984205,2858.809077839291,2247.7202434614,2460.6804911742947
588,2084.047220549985,1868.4529919721863,3109.3648330569345,1891.1663675733728,2765.4521031615373,3310.751805091792,2576.833509777016,2585.0082048721433,2943.407866857674,1824.7183218494965,2126.781266637846
589,4256.341827060588,4233.665896095757,3233.4366321077187,4233.602744461129,3694.6379712479043,3423.6916814838123,3563.2766495126925,2986.626885201473,3262.543298622765,4474.380346217078,4213.1168961520125
590,2574.881656378403,2622.2525387334845,3230.667172307478,2523.4909604885306,2961.2744933721488,2952.883330404451,3034.5075791138393,3044.8783016198267,3051.9463131940247,2585.105814164114,2802.330311371008
591,2336.1282108668297,2269.2432902501896,2382.197004840395,2311.1219048813327,2398.932111792666,2441.270894951198,2293.1740629720894,2369.4328079874767,2469.2946535078427,2263.4888915274933,2357.962826849181
592,48.55034179063093,43.19651410012033,47.26544725744168,31.314472006423262,38.06459457287774,45.90459492062757,37.82926576780352,44.79488766434626,44.45936359051188,32.17227524894136,42.13829594603531
593,2899.883356129803,3250.741443176037,2816.6329321714898,3122.1097944440476,3022.6307378819715,3252.668440090182,3093.9535681775305,3519.740235771304,2740.0107783666685,3014.9866762075344,2941.930120562208
594,2113.0822288757545,2211.987533353332,2287.4814796721625,2168.669524953931,2168.49574181465,2214.45431369939,2111.9538660082303,2561.527013757768,2301.7170522820675,2245.709476258341,2232.5278993819134
595,985.5719383498079,1152.2466379065118,903.0285255318252,1403.1160875023543,1113.6859284665193,1077.977290244941,1220.6243087744601,762.2355884820211,981.885944883572,1073.749686433418,1103.079028337863
596,3100.272511951917,3123.2913508664838,3056.652781525686,2898.012045685353,3018.5331328004722,3075.19149147415,2857.3705409947593,3253.13840434963,3127.0052387699093,3118.488272238668,3257.299185359174
597,2066.5310188059143,2040.0165055207774,2301.698039980065,2086.68254370075,2318.7053175654114,2131.18067212002,2349.1373577269987,2156.024905667214,2254.197732493018,1980.49986516016,2099.253288947941
598,3480.012342153538,3569.9270060903696,4666.078186772244,3801.349159965192,4408.807404268214,4463.050820446321,4708.122333844346,4266.71305002898,4623.323819854628,3524.451587550968,3519.304953598687
599,1078.007981249225,1153.6729379003839,1829.7820900190457,1352.4435782555968,2112.207587800366,2013.1402851812632,2262.790557450647,1917.4198790357568,1895.102872723499,1190.480014063623,1174.3488734897198
600,1877.9462598113264,1927.9500774308426,3903.1843271326006,2206.8162453981195,4233.4730394651,3891.68954715987,3582.4915146645926,3312.5638803237025,3526.329522679021,1716.0310630315269,2054.1751118893917
601,2053.013080503425,2140.9781693727095,2517.0696971121183,2256.9194006083967,2538.1428528509814,2531.102335804943,2538.884151102013,2592.5041235740396,2432.6651778371174,2205.599962049957,2135.5118226689483
602,1052.7808428678186,1030.9092598564096,1192.2524440036314,969.382182511568,1156.17162325891,1138.1424962860358,1057.4180478905078,1153.3780450833992,1162.3333618855484,995.1181058085382,1052.388350973605
603,3520.6613538096153,3551.079470457062,3547.2164274749925,3945.2818603874425,3355.2915714721357,3419.4239073528697,3233.741712157604,3646.0871064213447,3534.699402869138,3652.9290288411476,3852.046043151418
604,2963.1891939548414,2737.273445382154,3064.40726896636,2834.1305227922494,2698.9199364435044,2847.125805598651,2608.2978514632528,3123.720916400017,2878.158800859453,2700.777843266393,2703.799750448566
605,4474.627971621208,4418.9830167281125,3636.3007177160694,3973.2940789822796,3632.0955778987,3560.05226957003,3677.004632630502,3659.092073807768,3458.0205004822633,4092.8637268998627,4145.945067096388
606,1469.552208278372,1408.675001090481,2776.29113441465,1436.8218464619952,2875.7639452240132,2773.532724852883,2870.3405749722915,2832.5541465817664,2535.263709199837,1578.6639141067708,1434.2165463746776
607,4849.036783900721,4801.435172227762,3707.0142579488825,4390.744458529725,3867.384374946913,3606.685508854477,3721.67919410867,3413.533002115515,3721.536728403354,4879.708682412622,4777.574069754718
608,1184.723536440004,1119.6454951894398,1519.51027706541,1126.7516381947569,1353.9349842976003,1426.1652040986808,1314.5369622043722,1618.937815062643,1508.1084123202584,1137.5650876673378,1236.977249916914
609,1629.3875491930178,1757.3034710211691,2003.2425888407897,1993.3084817179606,2078.6719251596724,2094.332085721149,2227.8435214556284,2538.9489453785613,2155.9191392929392,1796.4617511538802,1611.2330242706018
610,4354.108887882113,4203.7135962244465,3152.6607212673644,3681.3293290751185,3333.4017337999144,3182.718581163511,3148.7159338604456,2732.2172107045717,3171.4646023604214,4247.692801535392,4331.335751797655
611,2753.0899697746013,2823.768352153385,3177.031967509483,2717.1852036991704,3159.253517836182,3102.4636090913937,3120.494100668592,3267.5883681123223,3285.942963670403,2903.8653307753357,2729.1005454774754
612,2098.04114259552,2188.147947741473,1779.4702369813392,2005.2649164840495,1822.0324490025928,1802.4579719854578,1719.129966559071,1575.8588605951168,1730.4952289845392,2281.9032859134,2264.1538931680498
613,2575.9288206131027,3299.133764396691,615.2816522868139,2139.063115056949,1089.208129690193,743.8418034077201,1117.9448731189934,417.6942650153255,701.3599604470832,2969.374009653937,2394.5777097959476
614,2006.652263930803,2166.7534478333946,1377.6216199664102,2223.896866492532,1591.5960790245765,1644.9666973484748,1590.2702771341403,1318.1979442516088,1412.169785624943,2146.229414633325,1946.6467330165276
615,984.9055611095444,917.2127746306211,1359.3431852848216,1097.3729699123671,1212.7832724112068,1248.7923475346233,1142.9241978164637,1541.2692598381718,1317.5811396054532,1110.2609856468546,1031.8091831860063
616,820.4055795130537,730.1637182914209,1304.1386199333565,781.8369628949168,2153.830628891388,1512.5616072372768,1676.1367057816942,811.2751530016582,1290.311529953783,812.0324604773916,837.5988551471967
617,2872.1811022845604,2855.758223444512,2843.3120615804755,2931.2623214158093,2989.418570379291,3053.748528767462,2981.3064212245154,3140.6996238211805,2891.7486063294273,2823.5404725057747,2790.303525001632
618,1325.0435438897882,1234.3607661251367,1542.7737393874322,1206.6889449166083,1345.092783858575,1346.0143240785374,1263.977848273435,1515.3496373388425,1411.899789489778,1245.2998778101744,1325.530032518096
619,2757.2786267134006,2743.691795354577,2242.616230908263,2688.0342770313728,2488.4324333096306,2422.846601751762,2310.3473487016,3524.7074108147294,2311.1669170128444,2803.644460180771,2731.2386408320313
620,1922.4983381603759,1811.4009922173102,2233.4770135674685,1814.7590558777001,2063.5754853857266,2009.8093395180883,2000.1473694056112,2513.3905719732993,2165.0090091768293,1951.0791660838254,2083.395748401653
621,1812.1653065224518,2052.1400554686884,1681.5236753794923,2251.681343472777,1956.2829312780398,1956.5142089072917,2050.826576243748,1703.199166253843,1812.4840553629936,2010.8730329116277,1903.5284766996542
622,960.820783711447,673.3154756785266,1545.173937880974,659.1981034370336,1989.8185939187338,1399.6217308452567,1293.040331815684,1628.0593546878429,1832.283771941764,1422.7765409433148,703.1661097295067
623,2601.9175329833815,2369.5936826761767,1916.835443073279,2246.1016739152683,2222.735093288184,2078.5100938210685,2094.9006731859195,2024.7108599737476,2029.2909519005302,2563.0932047832594,2457.562435448901
624,1849.2920384799932,1747.5231282060474,1837.9981540930933,1836.6222508785484,1983.0251960204582,1932.3648528492747,2051.667226594144,1345.0206894861064,1785.2144457113232,1803.0232020270196,1921.8804618262577
625,12.946757810834916,11.206642808993482,12.739515081107326,15.030946563083164,14.449449497919597,14.88516343231234,16.57282119351392,13.727465574557725,14.75978872235617,17.461925710774093,11.22500061141744
627,1106.376612334731,1117.5060451986321,1023.1307655355978,1222.7447287453563,1159.190911213699,1063.6125870724998,1090.0833186487382,972.753498049745,1049.65497481,1158.201908961889,1129.6270456569298
628,2223.796047508115,2322.0163900234497,2045.0614318244247,2225.8326702165655,2022.3837711453884,1978.2694477699022,2004.3506211575896,1843.0025656578914,2064.390449471987,2512.400705295618,2400.279297408096
629,1973.5237954148429,1712.3750212142043,2469.3426732213034,1694.5114833730347,1903.7688872072424,2205.6064892815816,2140.4158850144827,2669.179243789826,2214.8682954706424,1728.51898566105,1763.394143669816
630,342.80349174129805,335.07861998890513,419.57315973646956,396.7258926195587,449.33474670023105,427.1937813021667,455.87267572883223,374.97655964186623,450.2635547435849,372.73274153543247,398.3984343988793
631,583.556068973662,578.6702832280272,625.5286535477046,591.6727147104556,603.965422670505,548.4610218521238,682.9683632428528,527.7849264323378,533.4223643744209,581.7467008007588,665.9276156376617
632,2043.5886023911257,2126.409533721018,2437.863146825234,2077.6867499243594,2462.229327130568,2319.795470297292,2467.0685925967864,2437.9798235867484,2367.866105397505,2121.6768887854487,2192.616786096873
633,2957.762979284124,3152.326743598876,2362.81078623871,3557.3240199296824,2753.6984464803936,2580.650152544668,2938.553346261537,2368.349060705275,2589.4429336562907,3143.146627939337,2926.339841935239
634,1829.015131026259,1832.1842206994438,1700.3560020211294,1934.4372743458848,1729.7285029561808,1706.1728239093115,1609.6052351932397,1639.438701150963,1679.4659594383445,1959.0164050432682,1895.6887937329502
635,2280.0573259360813,1935.1834559711929,2602.276743632858,1986.2484916656033,2334.12525247737,2371.9455883363726,2184.7301677710525,2460.738516512989,2437.975101828697,2045.056075363628,2358.58643799426
636,1747.4315174682772,1669.5860213980473,2563.3196757761384,1788.2271577777124,2340.379491812291,2476.141732362559,2262.3101858218497,2405.5577173942074,2454.9848583440953,1741.1127381433662,1846.958037110368
637,1831.6806399873133,1742.7348353694774,1807.1648349837465,1739.7181938695803,1762.8328387461909,1781.7436536425896,1744.5896628853386,1724.2419259832636,1755.7848669783325,1821.5434262657195,1845.97807673953
638,1736.9598751212784,1751.1907567617181,1217.8237894925207,1594.3051729524802,1478.911939283338,1319.366758773139,1408.4496156342846,1084.4697803900601,1286.621582773194,1814.4528261286173,1602.7697301588187
639,1072.8673568243346,1033.0487098472174,2306.8676982738475,1014.3611513935215,1881.3398909716657,1691.3917525289735,1621.4944330059782,3293.6886151586855,2008.5912482045428,1026.7612317935168,1097.1992661128347
640,2778.3171081560076,2805.5320879460232,3662.425955165007,2935.133928863876,2942.72743879273,3181.573568591795,3233.981897972003,3710.118508344776,3383.2315710415437,2872.8571839071124,2952.620597334986
641,2959.8573077535234,2336.2793899621684,3871.981746716555,2300.531919802797,3135.5305410485525,3365.608316482202,2771.504112347205,3780.3814571408666,3544.5092624468016,2355.772523162614,2830.570987512431
642,1668.894199865786,1520.6395506094248,1485.7228675024733,1550.2371705288956,1550.8356916349228,1491.8472888944088,1557.3648205615111,1316.5723233283059,1478.6788335872675,1645.33672136609,1664.329058908735
643,1744.8612052558321,1835.7499706841236,2063.432181832688,1883.6508942918313,2086.3279767593162,2161.8878274524127,2199.9819669853737,2389.4821327082127,2128.5595309295472,1799.213327326487,1710.565370951002
644,1236.986551426389,1187.394744898355,1370.605655139134,1230.8295560633785,1521.6132975010703,1485.185397568059,1503.8033839505893,1679.3567260454006,1456.35915308029,1254.718734708713,1200.8078035023468
645,1279.1587110602115,1078.180916796164,1421.6560307902378,927.3638546193129,1161.1318820417778,1003.9678412912763,1031.7181657498413,1479.2247279321118,1235.5923132269993,1057.240229397777,1168.4691112646915
646,81.67881030659086,96.27524958635311,99.23897617529258,111.47952034286682,94.67624372517467,101.28156657090844,99.55702006828291,102.05286907401467,90.62870270373575,100.85584971131946,91.49266371369613
647,1025.4593760170126,1115.366595207824,846.9008069136131,1201.1092753591001,1003.9132449673989,959.7287192022361,1071.1086393112366,1051.144551462351,895.7571777659205,1141.7982817790407,840.7169108725905
648,2596.110531318228,2599.941131686488,2839.434817860139,2737.4542073978732,3069.537532893875,3104.1290819229807,3096.115240507119,2675.1398538419367,3074.9859833947758,2662.8907559666527,2511.4602558449924
649,1189.9593576135032,1156.5255378881275,1118.2155520105293,1262.3717696843937,1151.8583547520682,1124.1941613214913,1180.7534635842674,1080.857289449387,1117.2440073129849,1197.2531246423473,1185.1284375689381
650,732.7293740440908,716.6138683496378,854.8399250076365,784.4559914627267,872.4663872213989,854.179378500385,898.2949458513343,918.0242602985478,901.1571004692215,768.7480506852304,797.598654555717
651,1407.0079444422063,1534.4950362641805,1057.1951210785587,1488.4053221671215,1146.8980959692,1105.5616840181074,1127.7924915093424,1122.1299984465772,1050.1049683686085,1599.6182249596995,1376.1316225759144
652,1471.741733496381,1593.3808502968916,1024.515495435718,1551.7174910237447,1055.995962187512,984.5026275720986,928.0779868367796,920.1014425894348,1080.5245329305376,1608.0846131831051,1674.0395753106754
653,2380.2043054728338,2443.0481323605795,1734.9742495241383,2365.210538346973,1986.4758108259316,1843.78251661922,1958.234944793029,1648.9214898702298,1706.375574243128,2345.2953677361497,2141.213410281097
654,1686.9815821015113,1604.5874931058852,3035.050995083808,1799.9558509292092,1532.3964687681744,2431.2780579616733,1482.306753561901,2636.5765130502514,3153.8248548629713,1789.7944704279485,1858.2721250282254
655,642.6732498599009,648.9664972117135,554.7227979882168,634.6020090610793,605.5828983605707,647.3484712276254,629.1667408175321,623.335311813141,636.2908918723057,654.6634693748397,596.8849531468004
657,1474.5024392060443,1364.9690941354063,1718.3574907226941,1349.1413248440101,1557.1977626825142,1601.2480355193056,1456.7269643284337,1610.4484613520615,1635.3665906947192,1372.0840414556735,1557.3352038745102
658,1785.7006104091274,1628.2233215757624,1977.8558740052497,1854.3860968167376,1961.6745169115918,1985.035431148226,1989.6992864792655,1860.8843958142231,1868.0132604952723,1737.3028634428333,1762.2360086860983
659,1317.523000749671,1375.6663440894454,1752.5141615923296,1457.2047209679945,1695.0066914761057,1783.825494682074,1675.5362412456973,1857.5428416941006,1754.164890167342,1408.7011705219027,1387.178448574452
660,203.91143552064992,200.7007848519742,260.05227524260386,157.59719729778107,214.26161307735998,220.8833342892782,208.48128689811716,281.05179518436603,246.05647784708395,198.43097398606926,245.34644193526688
661,2198.7593026239265,2414.31837534116,2181.3188539962684,2383.3159967070505,2342.320462640369,2332.0783324302492,2518.8286355997175,2737.545634842064,2358.50623937845,2415.7780496960013,2231.3697643981955
662,2554.985535919105,2530.5618248417195,2317.3916455147623,2279.9213036822057,2094.6310186349865,2017.0957831562832,2247.058386607529,2311.4523283896738,2242.7678961043644,2400.5385508938716,2629.322762264876
663,2573.739295395094,2262.9268188487567,2823.095005038718,2580.6541057511654,3199.690410087823,3063.845457808961,3253.6771347527006,3219.722863148404,3053.7462874284583,2250.577649486799,2176.5810709377056
664,1564.3681698930159,1479.073093645158,1171.4814955018257,1420.0828377894707,1286.001005314844,1337.9992360765232,1317.4191919771574,1078.4188580644327,1171.1532356342734,1619.9375566958731,1467.9806355153696
665,3488.0088690367006,3128.6909151289988,3758.9877868667336,2933.881349983619,3151.4896345238667,3700.5765397352166,3162.8868969099717,5407.718313640576,3873.634551213,3364.5426799813936,3212.0428336877444
666,2355.072363840037,2358.7945541511467,2629.2328190218677,2326.9499470954884,2620.6341130443284,2850.664935365774,2449.2948423312782,3197.0544824956805,2692.581457289341,2382.5474759191347,2307.9848479364414
667,1547.5183453892087,1725.8229925849964,1541.2043788339624,1879.2099328072838,1684.1156884963302,1762.278439923412,1727.5364700630273,1780.5967846577637,1675.056022563982,1736.456224620493,1600.3643728849438
668,1176.631812808232,1152.9597879034477,1564.283210502635,1112.4039164754504,1522.3681194897677,1536.60687124332,1468.9764408627702,1791.1633206592326,1578.7574010217802,1123.8072068043039,1154.48240415364
669,565.4686867379368,546.2728976529369,875.887819489466,557.5114725216301,761.8310500209101,723.2315771168261,731.8461764729988,774.6986822273432,801.8885214402042,569.8937572879909,614.3460652090054
670,1256.4066881426413,1267.573180268154,1827.8434681588772,1403.4576999242424,1629.121515034099,1845.4479894508074,1700.5155659431675,2105.6306570448246,1913.6426073381663,1285.303562165766,1280.0064189273476
672,164.4999815964907,222.70655618599775,158.04383926707058,289.6873337612392,181.2651090000212,147.39434559548442,223.8531790196373,154.34367544025758,182.06739381296669,244.1494703924596,231.09247290489554
673,1412.1485688670966,2727.3912239960414,3303.227019073785,1440.6934539100623,1624.4847513892441,3077.273332513634,2463.1055266592066,1990.7534451314207,2720.661055346506,1669.677587508381,4175.878402060167
674,1887.1803444264071,1854.5975063174308,2332.6236744160865,1914.8514954909583,2266.83826377064,2169.5906392985044,2128.766873016143,2831.5607115730813,2503.0441704034743,1958.2755960737204,1875.4659751711106
675,1926.020617858912,1781.856206629964,1832.1822885125878,1798.9310136635443,1912.82675107161,1871.1587262884377,1827.693954667307,1628.42060378191,1813.2940437684886,1948.1159302056335,1982.281655592456
676,1054.208794096955,1091.3232524539835,1228.0707907534113,1054.8991587909277,1183.7765417026965,1195.8094930797492,1126.471469530149,1401.1046113400562,1248.8221238500867,1014.379139016786,1005.9738643184583
677,1704.8785708400185,1855.9219277403117,1429.8720948642854,1761.5813888704286,1546.7380865534233,1614.8840943279276,1523.9789923600845,1585.8835229554845,1434.399467420199,1858.0547254791563,1719.4741015949842
678,2120.317181770045,1994.8842985718309,3346.522907284215,2054.4571052359584,3052.0687954411665,3298.5730350108092,2936.271581024749,3745.972480930956,3373.781706310767,2032.7798124396897,2158.050911198223
679,169.92619626720827,148.94647078862246,191.7389335033327,145.18527930250784,187.4115166222706,203.81223776550743,158.2824516887779,206.09260816539953,212.2169622397308,168.79861520414957,155.27917512460795
680,1922.5935349089848,1775.743492370513,2092.7884557152397,1824.7796869197555,2052.037492129925,2070.39091376708,1934.0962704459544,2182.9379631752286,2110.2897924500458,1789.4769808695708,1926.602089067568
681,33.794845756223495,34.333078423916405,47.81933921748981,30.2896347407585,48.41643898929775,59.64474578122357,33.50592110862597,65.38608602618285,49.679288870369554,34.183042452000194,37.59484331760444
682,1273.922889886712,1629.038350143689,1405.131587315468,1514.367866230629,1305.734208733645,1480.1889790732969,1346.0013038906088,965.0769548008146,1209.8526816745975,1203.0737665459387,1192.0772474712442
683,2378.205173752043,2327.314075714974,2272.6187120775376,2124.032168493866,2309.539621988373,2562.538135501155,2150.743875033629,2809.3438922879413,2453.6348776682703,2563.7281839000148,2333.9092541104296
684,632.4871977587293,597.0084260063801,1655.029176623856,733.2141281794886,1130.3998439305308,1452.8127694040793,1454.9255707204431,949.5432437559206,1211.3826597738662,570.634566257539,672.5200763142084
685,1831.7758367359224,1907.2687275197,2036.3837911170037,1968.1430333055262,2221.4411127361313,2165.2187731155873,2295.095549487279,2122.157803098404,2035.5908617210482,1848.5300387278248,1807.8487095832866
686,921.3141330386787,917.8240460565662,974.111327071337,973.7092731888193,1068.2887774320109,1016.4588875281818,1029.3163076058538,949.1819946618532,986.2058830462129,1010.2517747578758,936.7530272147173
