,TAC-MI_126_Proteins_norm,DKO_127N_Proteins_norm,Sham_127C_Proteins_norm,DKO_128N_Proteins_norm,DFC_128C_Proteins_norm,Sham_129N_Proteins_norm,DKO_129C_Proteins_norm,TAC-MI_130N_Proteins_norm,Sham_130C_Proteins_norm,DFC_131N_Proteins_norm,TAC-MI_131C_Proteins_norm
2138,219.49647089113222,148.99241032390643,169.12749798579077,171.530600608579,148.6559714218045,186.41388914203665,152.48311013890745,220.5088116189901,181.48497709305832,191.31491443201293,246.22391089620572
2139,149.67062570312885,182.8704464808899,271.96934897454634,235.09208205741945,183.13577688957477,285.82674948981906,197.74381295395577,161.27613901879647,234.4968166970931,286.6823750258834,155.67254957836252
2140,374.58550039362297,311.908516136416,346.18284743966547,274.74175858500706,311.6276089112402,346.11278846409857,319.39430458130187,389.4738071772348,320.40489219797126,284.776682937561,390.92658190082074
2141,451.8744300599928,355.18726389716977,476.7721785667149,335.13126591164047,353.5271193530876,419.8745302679228,325.12600930460496,390.1382762608908,466.32637102417186,430.76926813860337,462.2307926301796
2142,68.39456871270028,69.8845353185942,78.39764229549677,75.51738390946686,69.04690158229438,82.62733577063008,73.12864646972878,82.67893883777027,85.46353177254247,77.47052619919103,86.2631360571964
2143,229.51540621825424,216.03899496966432,246.7543769441127,252.90393674365882,215.43331618849882,242.7990667709216,218.3977144568927,343.3406679405455,216.71506756366423,220.14886429010755,225.78004628149444
2144,435.7214526958573,436.6896597826876,412.35838538853284,431.8764766389543,460.8073242135677,388.1948078265367,453.99054308369455,428.77240726774784,413.7590751484728,448.33477782227027,421.34306340075705
2145,1455.3014732814474,1545.618885193477,1689.5132350872225,1719.2099742361988,1585.5473076369094,1624.8860622361674,1701.8221903448637,1309.1939431119722,1624.4739192708105,1637.0723600466486,1301.1273250153083
2146,1036.9598063571282,907.4347276394111,1084.5741244531505,931.4624008865582,806.0418321250397,994.0103955582665,931.7973075176657,1037.0463912774287,993.5552328303376,835.7702649959786,1104.6667723763753
2147,203.24125949304653,171.87338762364922,234.6423816456511,124.56098379897522,151.79843470494305,178.49395853169017,119.57521922752947,150.45478537068416,179.26225845137972,191.0663458987535,181.30217497339086
2148,432.4499636094501,369.2883313028252,545.700442719778,357.8230807858906,348.63884313487205,497.41892549758427,356.84803027323056,402.47841638593115,535.0083770520408,442.3691330240437,500.7250938071482
2149,464.24474816797,357.13835498474475,415.88187492990346,360.14106187519576,350.03549348293365,396.70577803467035,395.6852708983703,452.31359766013253,441.0985144411196,383.7898153525699,508.30428263991917
2150,586.6188868063888,495.22239240993656,632.46637267603,486.2880327352745,525.6642747516775,658.6545277738925,586.3138641958119,657.2548478906101,650.1452026909927,535.0851959298135,659.3894284510783
2151,886.7780104842483,759.1518049837136,971.9325681774578,719.5501297221898,766.5864597923,960.7939701626341,766.0719830180236,871.4986652922721,963.5485311676764,815.3047890909515,894.4440084358318
2152,68.08786661084959,73.1659157840612,81.15036849969258,95.76921868971161,84.67192735123332,95.27558316327301,80.34268862147228,82.58401468296229,81.5737741496049,80.45334859830426,73.19900793755164
2153,225.63051292814572,286.10090220531083,284.9622166583506,214.23025225367334,190.55548186365192,285.9449574093765,209.60251238147936,186.05134342368515,287.397520369044,223.62882375573966,174.22161698488105
2154,419.5684753317218,310.22348292441944,325.0419101914416,283.15968990932566,296.35174572931663,337.95644201463716,317.9119671528614,447.56738991973236,349.522506403961,307.56213181967604,449.4658430170916
2155,143.02541349636425,144.02599664644288,153.49201314595857,164.08866132186256,141.4981383879889,159.46248348294705,149.91372526294398,162.3203047216845,157.03507203459364,152.2896547102814,146.89664671936453
2156,192.19998382642228,180.38723964215814,205.90392007384685,139.56686137710838,187.23843728700564,208.99160177750213,175.31110653689032,160.89644239956445,242.05406007880038,214.0175071363748,168.7366776980073
2157,504.0137873746073,460.634868584744,508.15325729454713,474.6981272887489,465.4337284915218,537.9642419057761,475.4350245484664,563.0900863210716,536.8976878974677,495.64565531931635,582.1016475905844
2158,263.3548714557786,273.68486801165193,244.77241407709172,301.8255376284669,296.700908316332,246.10888851852906,299.82745052588797,280.02625668360776,251.61175023801837,288.17378622544004,234.8551276470492
2159,652.0486685345326,680.4873597710321,696.329620613373,790.6755494624471,657.9968952305121,693.9986957215583,727.6300323738012,658.2990135934982,678.9294091007307,707.7574703673688,748.7440757426943
2160,199.0496641010873,197.50362963770215,204.25228435132937,206.0563189387553,192.21400415197502,242.56265093180676,202.58611522019456,225.25501935939025,218.715514341175,217.6631789575132,213.31427517496314
2161,374.0743302238718,409.99518626632107,392.86908386282647,381.85688471184375,388.0069248208579,399.42456018449076,394.10411097470046,403.23780962439514,388.1978107691688,426.70931542869926,349.14131715172795
2162,147.62594502412435,149.79058395064163,194.12225191988878,134.56490218439734,120.46109252031133,160.0535230807341,134.2997710167046,153.11266170530826,184.93019098766015,149.96968173319334,159.5618701636003
2163,452.7945363655448,446.44511522056246,590.5148253240858,325.85934155442004,446.4916581459365,472.4770544709706,398.5511232600218,355.96558053000985,551.6787668646303,524.7281737106704,440.8893924957981
2164,529.0611256924124,463.3841332990542,597.3415863104915,418.94458214072563,419.5188482989973,438.9060053166659,423.15792457213325,427.3485449456278,487.55333405220256,457.9460944416351,638.2474806544012
2165,148.75051939757682,129.0380696555261,144.46307119619627,163.9666623171623,130.84867948401933,159.46248348294705,134.2997710167046,175.79953470442086,136.0303808707308,119.23003978677636,174.62052166029008
2166,340.1326309523973,408.5762109299029,406.8529329801412,514.9577988398379,375.9608155688267,376.61043170991053,405.2710529356185,350.4599795511457,376.19513010410435,410.1380798780702,355.4240657894196
2167,360.7839058103426,372.5697117682922,400.5767172345748,391.12880906906423,369.93776094281117,425.0756787284489,359.02212516827655,353.68740081461783,415.9817937901514,377.49274584333085,356.5210536467944
2168,150.99966814448175,182.3383307297331,238.05576213885394,174.3365777166852,149.35429659583528,201.66271076494266,167.20766192808253,140.5826732706519,221.16050484702146,225.03737877754315,164.34872626850833
2169,367.83805415290817,311.99720209494217,346.62328363233684,344.89118628766204,310.05637726967086,362.1890655239064,341.6293660079086,375.7098047300744,349.633642336045,349.9844948292865,431.2159541171298
2170,1328.0201010134176,1278.2307202371805,1473.2590644855993,1029.9155976796758,1260.127776538561,1323.101243606098,1192.589872427955,1142.0325064950796,1407.0920361146425,1389.580957098003,1379.4123675643245
2171,615.2444163124517,605.8137826920267,616.170233547191,554.6074753674254,636.3488148355576,630.7574587583435,622.0876074688414,652.6984884598261,656.4799508197768,618.521366927231,675.644793973995
2172,340.1326309523973,339.9332790306746,339.68641359776336,395.88677025237473,339.73519716597946,402.02513441475384,369.7937771482771,334.7025698530173,350.96727352105216,350.81305660681795,315.83277675507634
2173,308.2356123599272,201.84924160548275,333.74052499670046,172.26259463678062,194.83272355459047,259.82100718718874,181.8333912220283,249.3657546806229,313.6256003408515,235.80868188545207,299.27823272560283
2174,158.97392279259927,131.52127649425788,194.01214287172093,179.9485319328976,142.89478873605046,169.9829883235566,150.80312772000823,164.02893950822855,168.81548083549026,128.5927878728818,148.79144392755725
2175,479.6820872944539,1062.014353350464,471.70716235099457,887.7867572038617,1035.7908143811696,453.32737150267,1042.7749696602407,559.1981959739435,439.3203395277768,1128.3354286423353,517.3793640054739
2176,93.85084316630619,123.62822618543188,106.14512243379058,148.83878573432887,99.59862794614146,109.81515726883455,110.78001715211614,100.71452825129079,106.80163073265709,109.37015463415204,99.12781183913668
2177,215.2026414652228,276.7001906015405,296.8539938604765,377.09892352853325,278.4571631447776,266.9134823606334,304.0768178207506,209.30776135164578,275.5059756360634,310.2135295077767,186.88684042911686
2178,737.4140868829701,638.8049592637487,610.7748901869671,664.5285786023684,628.2307846874497,647.5429833354958,644.816781371595,806.0009984747503,613.6926169674636,591.9245338684714,810.5743004310895
2179,198.74296199923666,163.00479177103574,212.1801358194133,217.6462243852809,181.47725460125164,245.99068059897166,182.6239711838632,216.996617891094,199.71126995482288,164.55236901774694,222.09017803396114
2180,581.711653176778,585.6820701065941,536.0108464810088,691.8563556552288,561.5407305675092,600.2598155125315,606.8689432035195,616.5323854779771,540.2317658599856,553.9764044575307,545.701595959513
2182,364.56656506650097,433.8517091098513,337.1539054899032,514.103805806936,401.7115563612121,367.98125358221955,486.9972564903019,424.69066861100373,369.1935663828167,389.3411792620306,380.45533417133447
2183,249.55327687249826,320.8657979475556,327.2440911547983,374.17094741572674,335.89440870881015,271.2871753842576,330.3636015517612,215.57275556897395,328.07327151176247,332.33612896786656,201.04795640613636
2184,252.620297891005,235.1064760527833,303.5706457987143,257.051902903468,205.65676375206775,337.7200261755224,253.28205527285792,315.8126630462247,415.8706578580675,274.6682292516773,237.94663888146894
2185,126.87243613222874,97.55455437874825,101.74076050707727,111.14109328194557,97.5036524240491,113.59781069467168,96.74722282954659,129.19177469369157,146.3660225545363,113.18153881079674,162.05502438490655
2186,218.37189651767977,188.90109166066708,254.24179221952534,147.4967966826259,166.46326335958963,234.52451240190283,169.28293432789917,198.01178692949347,265.6148776805936,224.12596082225855,203.74056296514715
2187,124.52105335137358,134.00448333298965,133.3420573312452,196.29639856273374,128.57912266841927,147.28706776853372,156.63365493854067,122.73693216674741,146.14375069036845,128.50993169512864,119.07304560958673
2188,450.85208972049054,451.7662727321305,447.59328080223924,474.94212529814945,453.3003285927367,473.7773415861021,488.1831264330542,396.21342216860296,474.9949737267184,448.99762724429536,399.2038539155575
2189,229.92434235405517,226.50393807574824,207.00501055552516,253.63593077186044,194.74543290783663,233.8152648845584,206.14372504845164,234.65251068538248,240.16474923337353,235.22868864118,234.15704446508346
2190,164.0856244901105,152.18510483084728,208.43642818170702,200.56636372724316,147.783064954266,190.66937424610347,142.89732810165918,188.99399222273323,215.60370824282492,190.40349647672835,168.7366776980073
2191,443.79794137792504,448.750950142242,441.53728315300845,488.36201581517906,403.544659943043,444.69819337497904,451.81644818864856,423.7414270629237,443.765776811134,436.81776911458303,440.1913093138323
2192,197.61838762578418,271.46771904849857,207.4454467481965,231.06611490231057,266.1491819524849,219.8667303767839,259.7055174627665,228.67228893247832,207.7130570648659,209.6261297154581,223.98497524215392
2193,280.836891261267,436.246229990057,206.7847924591895,642.8127557657203,427.1131345665821,350.13185772905047,518.32398747801,381.69002648297857,241.72065228254857,342.1131579427377,297.08425701085326
2194,468.334109525979,446.00168542793176,435.7015036001133,474.94212529814945,432.7870266055823,454.62765861780156,481.0679067765401,482.4045547342693,482.77448897259353,434.8292208485075,474.3973852301541
2195,517.4064458220868,454.87028128054527,604.4986744414006,408.4526677365025,427.89875038736676,524.3703311566738,439.5624587802075,470.91873200250103,578.3513905647736,541.8794025055715,469.3113506186894
2196,216.32721583867527,205.57405186358042,184.43265568111948,204.22633386825126,203.56178822997538,197.17080982176105,188.15803091670756,220.6037357737981,199.26672622648718,192.80632563156954,228.27320050280068
2197,199.86753637268913,224.02073123701643,236.1839083200008,243.87601039583888,220.23430175996052,265.14036356727223,253.28205527285792,198.58133185834149,252.0562939663541,245.83427939358265,190.3772563389456
2198,182.18104849930026,136.57637613024755,205.6837019775112,157.62271407274827,138.00651251783492,190.43295840698863,147.24551789175118,203.51738790835765,201.82285266441755,215.1774936249188,240.34006693392294
2199,291.2647627241899,276.7001906015405,301.5886829316933,295.4815893840529,275.7511530954083,355.0965903504617,292.7122308693738,343.5305162501615,322.51647490756596,303.2536105765125,317.52812162556455
2200,193.63126030172543,169.03543695081288,185.2034190182943,176.044563782489,174.93045609471298,193.74278015459615,184.9957110693679,207.21942994586973,206.26828994777478,193.38631887584157,237.8469127126167
2201,179.62519765054464,221.18278056418015,149.30786931558092,241.43603030183348,219.44868593917585,186.41388914203665,227.19291653230601,204.46662945643766,195.59924046771746,259.9198296116174,183.7953291946971
2202,388.28486094295306,241.40317910813886,265.47291513264423,253.7579297765607,227.65400673403764,278.97069015548925,369.10201968167155,452.4085218149405,323.96124202465705,336.9760749220427,572.9268400561773
2203,177.069346801789,195.72991046717945,198.85694099110555,213.13226121137092,199.98287171306757,191.37862176344794,199.2261503823962,186.71581250734116,197.93309504148,221.4745631341579,214.11208452578114
2204,151.2041362123822,178.70220643016157,195.6637785942384,215.45024230067605,179.2949884324054,189.8419188092016,162.26653716661437,135.74154137544375,219.6046017978464,202.66621078419385,148.19308691444377
2205,349.4359280418677,409.19701263958586,273.8412027933995,391.12880906906423,368.3665293012419,235.3519678388047,400.3299281741504,327.96295486164905,278.7289176664974,248.15425237067075,307.6552309091918
2206,228.69753394665244,211.69338300188372,277.69501947927364,197.76038661913697,175.80336256225146,249.41871026613657,197.84263544918514,205.4158710045177,275.72824750023125,254.0370409911441,205.93453867989663
2207,105.70999110453225,112.09905157703436,101.96097860341293,102.84516096232724,95.84513013572597,100.71314746291392,98.62485023890447,98.81604515513072,113.91433038602864,118.89861507576377,116.67961755713272
2208,368.1447562547589,461.255670294427,402.2283529570923,523.9857251876577,474.94840898769127,388.1948078265367,435.9060264567211,497.9721161227818,326.1839606663357,471.3687952376447,402.3950913188295
2209,218.26966248372955,244.15244382244904,226.60442112939936,288.03965009733645,224.1623808638837,243.74473012738085,265.4372221860696,230.76062033825437,244.72132244881467,221.22599460089845,220.1953808257684
2210,153.96445512903827,172.76024720891056,137.416092113455,234.23808902451756,157.73419868420476,136.29373124969453,182.22868120294575,178.64725934866092,145.03239136952914,156.68103213119812,167.04133282751906
2211,310.07582497103124,278.91733956469386,345.30197505432284,167.87063046757092,217.70287300409888,304.0307691016603,218.10124697120457,311.6360002346726,290.8427342636458,258.5941307675671,280.8288914879365
2212,110.41275666624259,107.22132385809695,144.46307119619627,121.75500669086902,101.60631282147999,174.82951302541042,91.50963058239033,100.33483163205878,154.81235339291504,147.40114022284584,104.1141202817492
2213,114.80882012610223,112.63116732819117,111.76068389035002,96.50121271791322,111.20828396440336,135.22985997367786,118.78463926569458,130.80548532542764,110.4691164914268,113.59581969956245,140.71362425052502
2214,217.6562582800282,195.64122450865332,234.97270879015463,237.16606513732404,213.33834066640645,266.2042348432889,229.6634789130401,239.1139459613586,263.16988717474715,238.95721664007158,231.16525939951595
2215,267.4442328137876,250.3604609192785,300.37748340184714,279.86571678241836,261.7846496147925,286.0631653289339,277.1970991183638,272.90694507300753,260.8360326009846,263.31693289949635,286.01465226825354
2216,253.74487226445748,279.00602552322005,233.43118211580497,304.2655177224723,287.0989371734087,249.30050234657918,281.9405788893732,292.2714726538401,229.82910754956802,272.59682480784863,307.55550474033953
2217,304.044016967968,348.80187488328806,391.43766623664465,397.5947563181785,315.55568801516335,413.1366788531504,383.628926480388,315.62281473660875,387.975538905001,355.8672834497599,323.61141792555185
2218,183.20338883880248,245.74879107591948,247.63524932945538,251.8059457013564,243.19174185622273,273.65133377540576,231.2446388367099,186.43104004291718,258.05763429888634,259.67126107835793,180.0057347783116
2219,878.5992877682303,1040.4636654286132,1158.1269686292626,1094.4530711661182,1006.3738664251227,1029.236355586375,1063.2312261727188,768.5059573255893,954.2131128726262,1004.0511620126169,742.2618747672981
2220,512.2947441245756,310.0461110073672,311.9389334594696,264.737840199585,413.5830843197356,322.58941247217376,276.9994541279051,718.9555485158119,335.4082430293019,381.63555473098813,823.4389762130298
2221,335.020929254886,317.05230173093184,358.0746246417914,369.41298623241624,349.07529636864126,360.53415465010266,341.3328985222205,354.5417182078898,358.41338097067546,342.52743883150345,318.62510948293937
2222,205.28594017205103,137.90666550813958,184.102328536616,137.24888028780325,138.18109381134263,188.8962554527423,160.19126476679776,205.13109854009366,187.81972522184233,145.66116049002977,193.86767224877437
2223,608.2925020038365,625.4133795263025,564.0886537638061,706.496236219261,700.1582776126212,708.6564777466772,692.5480465673772,689.7189088349471,607.4690047707635,646.9410358965599,603.4430477249659
2224,482.64687427901043,488.8370033960549,568.7132337868551,463.35221985162383,444.74584521085956,516.2139847072125,439.76010377066626,445.8587551331883,568.34915667722,497.5513474076387,531.2413014759368
2225,585.801014534787,560.6726298022242,559.2438556444214,504.3438854309143,582.7523577286945,500.72874724519176,508.3429154598443,531.0057219959666,562.6812241409395,622.7470319926415,595.165775710229
2226,118.3870113143601,102.43228209768567,125.85464205583258,103.45515598582858,110.07350555660332,124.23652345483865,114.83173945652005,110.20694373209105,130.91812799487,112.60154556652472,121.06756898663173
2227,119.10264955201167,86.02537977035074,89.29843806411218,190.4404463371208,104.74877610461854,105.55967216476775,123.72576402716274,129.00192638407557,107.80185412141246,103.07308512491299,162.25447672261103
2228,1421.870944179724,1400.883400878825,1407.1936355848998,1293.3114488275576,1342.0936938404252,1465.4235787532205,1362.861031708148,1383.9941771006784,1432.7644364260304,1369.2811935484822,1424.6880482232461
2229,467.6184712883273,383.0346548743761,383.5098147685607,362.2150449551003,410.70249297685854,386.18527319406076,380.17013914736026,511.8310427247502,400.42276329840115,374.50992344421763,519.0747088759622
2230,379.69720209113416,368.8449015101945,670.8944304866036,347.69716339576826,358.50268621805697,586.3112810047571,355.26687034956075,344.4797577982415,519.4493465602906,577.9218398281898,385.44164261394695
2231,409.85624210645045,353.3248587681209,465.98149184626726,440.4164069679731,363.47825308302635,482.5247276333505,356.156272806625,417.8561294648275,447.4332625699037,366.1414494911499,474.09820672359734
2232,551.8593152633124,515.7975347879999,549.9946955983235,370.2669792653181,516.9352100762926,368.8087090191214,491.1478012899351,495.1243914785417,509.22484080856896,707.0946209453435,516.7810069923605
2233,781.2724874476165,480.50052329459817,621.345358811079,357.5790827764901,490.22427216961484,542.6925586880726,428.79080680020695,700.4453383282513,627.5846084779549,501.85986865080224,905.0149823341704
2234,87.30786499349182,83.71954484867123,105.9249043374549,94.79322665210945,75.8555720290946,99.05823658911017,93.38725799174823,88.27946397144244,96.68826091301943,91.0589393507069,76.4899715096759
2235,80.35595068487653,71.9243123646953,92.16127331647583,108.33511617383937,90.6949819772489,104.14117713007882,81.52855856422464,78.78704849064218,84.90785211212281,92.79891908352295,87.75902858998016
2236,372.2341176127678,289.3822826707778,340.89761312760953,290.4796301913418,352.2177596517799,404.62570864501686,317.8131446576321,439.2140642966281,355.1904389402415,357.7729755380822,437.9973335990828
2237,237.0807247305709,243.88638594687063,97.66672572486746,257.90589593636986,83.27527700317175,253.43777953108855,95.0672404106474,210.63669951895784,92.9096392221658,244.75714908279176,95.53766976045567
2238,383.3776273133423,334.7008074776326,422.5985268681413,290.7236282007424,345.1472172647181,291.855353387247,328.5847966376327,368.4955689646662,380.64056738746154,428.69786369477475,419.04936151715526
2239,174.8201980548841,170.3657263287049,218.56646061314757,172.62859165088145,164.0191252504819,210.7647205708633,154.4595600434947,181.30513568328502,231.38501059874304,203.41191638397217,188.38273296190062
2240,389.1027332145549,358.64601627968904,375.80218139681244,306.82749682117793,369.32672641553427,378.6199663423865,390.9417911273609,465.6029793332529,385.3082765349866,382.8783973972853,428.6230737269713
2241,271.43136013784635,224.02073123701643,263.49095226562326,188.8544592760173,230.01085419639156,245.75426475985685,227.4893840179941,266.7368750104874,282.7298112215189,223.38025522248026,280.629439150232
2242,211.72668431091518,167.79383353144698,248.4060126666302,142.86083450401566,148.04493689452755,207.33669090369838,145.96082545376944,174.85029315634083,254.05674074386485,195.20915478641078,219.9959284880639
2243,784.5439765340236,795.6904198964812,928.7698212956674,737.8499804272303,768.2449820806232,921.1943171109016,802.4386612624293,689.7189088349471,922.7616440928739,841.4873412609456,742.6607794427072
2244,35.98637995047907,35.65175532750618,44.153728315300846,31.963739231470626,36.051037109339546,36.28983130412509,42.59249544385554,37.30519283954503,35.89690606310951,43.416637142648234,40.588550722865826
2245,310.17805900498144,375.05291860702397,366.33280325437886,472.01414918534294,349.51174960241053,359.70669921320075,376.3160618334151,285.34200935285594,359.9692840198505,415.93801232079034,323.7111440944041
2246,340.3370990202977,256.39110609905566,325.1520192396095,230.9441158976103,259.776964739454,341.2662637622447,297.0604206594658,394.5997115368669,325.85055287008385,297.20510960053286,403.791257682761
2247,61.135952302234315,80.52685034173038,40.189802581258874,91.86525053930298,62.674684369263424,50.23836581189955,68.78045667963679,70.71849533196196,45.34346029024359,41.3452326988196,65.42036676707612
2248,450.2386855167892,396.07149077771794,440.8766288640014,408.33066873180223,474.7738276941835,549.7850338615171,385.5065538897459,518.2858852516944,536.1197363728801,442.86627009056264,521.2686845907118
2249,309.7691228691806,320.7771119890295,332.8596526113578,362.2150449551003,323.848299456779,385.00319399848667,371.37493707194693,331.66499689916117,382.7521500970562,374.59277962197075,307.8546832468963
2250,164.29009255801094,145.00154219023037,156.13463030198653,148.47278872022807,152.5840505257277,152.96104790728944,161.6736021952382,178.55233519385294,173.14978218676353,168.4466093721448,190.1778040012411
2251,131.57520169393905,111.74430774292982,154.26277648313336,124.6829828036755,119.76276734628053,139.01251339951497,123.92340901762147,130.90040948023562,171.59387913758852,140.85550218034734,117.67687924565521
2252,959.466408622858,793.1185270992232,1060.019806711724,645.374734864426,801.851881080855,955.9474454607804,785.5400145782081,871.7834377566961,1086.2426001883355,968.5887179342708,1035.257358855209
2253,119.2048835859619,129.8362432822613,150.51906884542706,139.0788653583073,119.32631411251128,156.27086965489693,127.48101884587854,112.76989591190711,145.03239136952914,148.89255142240242,110.6960474259977
2254,668.7128160684192,558.7215387146491,695.2285301316946,562.4154116682427,536.0518617153855,683.9510225591783,539.7684689427819,660.2924208444663,670.3719423302681,660.032311981557,738.7714588574694
2255,426.00921947058595,412.30102118800056,458.3839675226869,456.7642735978092,389.8400284026887,439.85166867312523,407.1486803449764,466.4572967265249,447.54439850198764,408.81238103401984,429.22143074008477
2257,479.47761922655343,457.7082319533816,446.05175412788964,500.43991728050577,477.21796580329135,460.06522291744244,473.55739713910845,539.3590476190709,477.6622360967328,527.6281399320304,501.32345082026166
2258,345.14209861595833,363.6124299571526,329.9968173589941,392.22680011136663,345.8455424387489,367.8630456626621,350.1281005976339,341.53710899919344,347.18865183019847,383.87267153032303,382.9484883926407
2259,704.2902598830973,637.1199260517523,664.9485418855406,617.5589617927645,641.4116723472808,712.0845074138421,651.635533542421,709.0834364157796,664.3706019977358,620.0956343045408,637.6491236412877
2260,82.09392926203036,77.5115277518418,84.78396708923106,103.21115797642804,76.11744396935615,84.045830805319,81.82502604991274,97.96172776185871,75.23902602082087,84.5133013082084,108.5020717112482
2261,276.95199797115845,285.1253566615233,331.0979078406724,289.13764113963884,285.87686811885476,278.02502679902994,304.8673977825855,284.20291949515985,315.84831898253015,299.35937022211465,294.192198114138
2262,253.23370209470636,230.14006237531976,307.6446805809241,208.00830301395962,224.1623808638837,274.24237337319283,223.931774189737,264.8383919143273,297.5108901886816,260.4169666781363,287.3110924633328
2263,90.1704179440981,93.47500028654606,110.6595934086717,94.30523063330837,94.18660784740285,109.3423255906049,103.46715250514328,94.63938234357862,108.80207751016785,96.5274470824145,82.27408930310641
2264,709.4019615806086,624.1717761069365,732.4453884124221,660.6246104519597,636.8725587160808,760.7861702714953,688.0022117868267,823.2771946498067,668.0380877565055,633.1869103895378,861.8335512211462
2265,420.0796455014729,320.95448390608175,411.14718585868667,389.2988239985602,327.68908791394836,412.4274313358059,362.0856225203868,445.95367928799635,382.3076063687205,379.1498693983938,444.8784392498881
2266,436.028154797708,565.1069277285309,421.49743638646294,445.54036516538446,504.97639147101523,423.6571836937599,494.6065886229628,473.10198756308506,394.310287033785,668.5664982901309,492.1486432858547
2267,532.53708284672,368.7562155516684,407.2933691728125,356.9690877529888,368.71569188825725,419.63811442880797,393.01706352717747,582.4546139019042,437.76443647860174,343.43885678678805,577.9131484987898
2268,231.35561882935832,203.71164673453157,214.6025348791056,187.87846723841514,188.198634401298,215.13841359448747,154.36073754826532,245.28401602387876,254.83469226845236,254.53417805766293,251.60912401422723
2269,99.37148099961833,109.1724149456719,95.68476285784648,95.52522068031107,103.26483510980312,104.02296921052141,112.5588220662447,113.05466837633112,104.69004802306242,110.53014112269608,120.96784281777947
2270,124.11211721557268,155.37779933778813,162.19062795121732,252.65993873425825,142.02188226851197,179.32141396859203,188.65214339285436,132.22934764754766,143.698760184522,143.09261897968224,107.00617917846445
2271,119.10264955201167,105.62497660462651,130.58933112704938,115.28905944175474,105.18522933838778,125.41860265041275,121.6504916273461,121.40799399943536,141.2537696786755,121.881437474877,138.320196198071
2272,271.73806223969706,218.16745797429155,260.0775717724204,206.0563189387553,240.22385986659185,228.7323243435897,209.40486739102064,275.6597455624396,277.06187868523847,236.4715313074772,252.90556420930648
2273,320.50369643395413,265.2597019516691,355.76233463026693,269.739799392296,242.0569634484227,309.70474924041605,262.1760798435006,312.58524178275263,341.29844742975024,293.3937254238882,353.6289947500792
2274,818.1789737036476,826.0210177124193,898.8201601940169,889.1287462555646,863.4790776890723,843.0588822834532,900.4705765299576,791.1928303247018,856.4134926387675,914.1522091504542,784.1468656852431
2275,346.368907023361,365.82957892030595,428.1039792765329,291.2116242195434,312.6750966722864,387.0127286309626,317.4178546767146,282.20951224419184,395.5327822867082,421.3236638747448,330.59224974520936
2276,164.0856244901105,126.55486281679431,190.5987623785181,111.8730873101472,125.262078091773,160.64456267852114,109.98943719028125,147.5121365716361,181.8183848893101,160.65812866334912,184.59313854551507
2277,435.92592076375774,350.84165192938923,527.6425588202535,317.9294062489025,384.6025895974578,485.71634146140053,334.81061383708254,399.061146812843,526.0063665532425,431.76354227164114,447.27186730234206
2278,189.13296280791553,164.68982498303228,170.3386975156369,151.156766823634,173.3592244531437,190.78758216566087,161.77242469046755,205.7955676237497,203.82329944192833,190.07207176571575,186.18875724715107
2279,1006.9030003757622,814.1370992699173,860.6123204797791,727.1140680136066,931.3039102168128,960.2029305648471,808.7633009571084,1046.4438826034211,945.4333742379957,798.0707041182974,1051.6124505469782
2280,385.6267760602472,702.6588494025658,350.03666412553963,676.8504780770954,451.46722501090596,364.90784767372685,663.4942329699445,389.28395886761876,416.20406565431927,430.6864119608502,337.4733553960146
2281,30.976912286918058,31.572201235303982,45.805364037818336,46.48162079080271,33.08315511970869,39.954276810404814,33.105535901836674,36.83057206550502,46.78822740733469,39.19097207723782,23.635102017983293
2282,136.38020128959963,136.221632296143,125.96475110400043,172.26259463678062,122.81793998266524,141.2584638711058,156.23836495762322,136.02631383986778,146.14375069036845,128.7585002283881,134.82978028824223
2283,167.86828374626882,200.16420839348618,223.0809315880287,556.8034574520302,163.05892813618954,216.91153238784864,260.89138740551886,152.5431167764602,244.3879146525629,204.7376152280225,164.54817860621282
2284,177.98945310734103,186.32919886340918,210.0880639042245,182.14451401750247,181.73912654151317,216.67511654873383,187.466273450102,184.8173294111811,240.3870210975414,220.72885753437956,199.85124237990937
2285,134.23328657664493,137.90666550813958,174.41273229784673,139.20086436300755,140.276069333435,176.4844238992142,141.01970069230129,152.25834431203623,176.81726794553322,155.68675799816037,138.1207438603665
2286,271.5335941717966,192.0051002090818,286.1734161881967,180.80252496579948,194.4835609675751,258.16609631338497,179.1651838508355,229.05198555171035,265.2814698843418,255.694164546207,292.8957579190588
2287,274.4983811563531,293.7278946385584,294.32148575261635,275.4737526132087,239.26366275229955,266.79527444107595,270.37834694753775,250.22007207389495,298.6222495095209,258.17984987880135,290.70178220430927
2288,575.5776111397646,464.27099288431555,419.4053644712741,357.94507979059085,480.62230102669145,317.86109568987735,349.4363431310283,647.382735790578,247.16631295466118,578.2532645392023,705.7620969673746
2289,358.7392251313381,337.0953283578383,350.3669912700431,377.5869195473343,334.49775836074855,364.78963975416946,365.8408773391026,387.19562746184266,352.85658436647896,352.8844610506466,406.2844119040672
2290,248.53093653299604,272.97538034344285,284.74199856201494,339.0352340620491,252.4445504121307,292.6828088241489,291.62518342185086,276.1343663364796,275.39483970397947,291.40517715781266,247.52035109128494
2291,164.59679465986162,158.12706405209832,165.38379034808446,173.84858169788413,147.2593210737429,174.12026550806598,133.41036855964032,174.85029315634083,163.70322795962946,184.43785167850186,196.66000497663737
