A	Coef.DKOvsDFC	Coef.TACMIvsSham	Coef.DKOvsTACMI	Coef.DFCvsSham	t.DKOvsDFC	t.TACMIvsSham	t.DKOvsTACMI	t.DFCvsSham	p.value.DKOvsDFC	p.value.TACMIvsSham	p.value.DKOvsTACMI	p.value.DFCvsSham	F	F.p.value	Res.DKOvsDFC	Res.TACMIvsSham	Res.DKOvsTACMI	Res.DFCvsSham
50	-6.05576195250085e-17	-0.374859795045226	0.162643288136386	-0.644944921252932	-0.107441838071321	-0.644466146701704	0.312624059378362	-1.23967795823505	-0.184716067958204	0.535480697487403	0.761746080959062	0.246693384440755	0.857580078168712	0.554215322829901	0.658230087218252	0	0	0	0
51	-9.68921912400137e-16	0.644379234082017	0.0997832470630226	0.895921779971641	0.351325792952647	2.55102914750862	0.441658428970171	3.9655094163504	1.39086160864661	0.0313354834622039	0.669241233068392	0.00333042595421088	0.19795839175412	7.8554652019041	0.00710440163361047	0	0	1	0
52	0	0.593560996768208	0.358181047812826	0.627528120438052	0.39214817148267	2.37418345109875	1.60179350043717	2.80631951577878	1.56855269160546	0.0418396729323295	0.143942027786855	0.0206594022498032	0.151473402553181	6.66101853333513	0.0117500989455257	0	0	1	0
53	-7.67063180650108e-16	0.363159231915265	-0.470854925665614	1.66884645028139	0.834832292700514	0.655959085779223	-0.950871405436646	3.3701641060541	1.50792208864065	0.528393295224878	0.366702743688628	0.00835153563679402	0.16612066837941	4.54611577566784	0.0337667676091225	0	0	1	0
54	2.42230478100034e-16	0.184502340818542	0.19994082862299	0.224160017681822	0.239598505486269	0.404298992408125	0.489843413250124	0.549179019271336	0.525030923297945	0.695508004629379	0.636057405804193	0.596350386843775	0.612350371309495	0.362424421112753	0.781814764322758	0	0	0	0
55	8.07434927000114e-17	0.0222751433816584	0.810358395422462	2.80501390519563	3.59309715723643	0.0224943390464043	0.914923685839853	3.16696127968873	3.62845456465611	0.982548415194616	0.384279774435502	0.0115385170212607	0.00557407169114579	8.1965440329797	0.00621367185272225	0	0	1	0
56	9.68921912400137e-16	0.940668029067772	2.01267407489714	-0.639978979330159	0.432027066499208	0.885640718394235	2.11860333141962	-0.673661778903121	0.406754295582152	0.399039663907719	0.0634290286135958	0.517587105601233	0.693767969175248	1.75767912487324	0.225451343961082	0	0	0	0
57	1.37263937590019e-15	0.582735066603665	0.0905641721791629	0.741037735109575	0.248866840685073	1.7922756401719	0.311418979613215	2.54817340864303	0.765421547060873	0.106960539164246	0.762632086086969	0.0314821235215958	0.463776212193889	3.29637878012943	0.0722253280992269	0	0	0	0
58	1.53412636130022e-15	3.56746262829443	2.07964933527495	1.20151708848396	-0.286296204535518	3.63781049022389	2.37096835101957	1.369826605709	-0.291941764970505	0.0054938584195477	0.0420599916541632	0.2042062874698	0.777002098658287	6.80746830405849	0.0110130229938195	1	0	0	0
59	2.18007430290031e-15	2.95941958446107	1.95881061986023	1.37086747553801	0.370258510937165	1.72873362357756	1.27928996131132	0.895307071527469	0.216285092061185	0.118195380462597	0.233045181105527	0.394123543440283	0.833627123560896	1.89345756273276	0.201714852404036	0	0	0	0
