,TAC-MI_126_Acetyl_norm,DKO_127N_Acetyl_norm,Sham_127C_Acetyl_norm,DKO_128N_Acetyl_norm,DFC_128C_Acetyl_norm,Sham_129N_Acetyl_norm,DKO_129C_Acetyl_norm,TAC-MI_130N_Acetyl_norm,Sham_130C_Acetyl_norm,DFC_131N_Acetyl_norm,TAC-MI_131C_Acetyl_norm
19668,8.689892885769092,13.835009530077025,18.828647236699364,14.029885540531,9.078227262400274,7.328891012559463,12.155166913211675,15.092940614472418,13.225175917987716,13.836981684775296,8.975355196702516
19694,8.587658851818867,14.278439322707701,18.608429140363697,17.933853690939625,8.64177402863103,12.648247392642944,25.29855877871698,18.41528603275251,10.780185412141245,32.56247785698618,599.8529056462849
19852,9.405531123420664,20.486456419537134,2.752726204195813,22.56981586954987,8.554483381877182,5.319356380083482,22.432706417065447,6.9294633009841915,5.89020440044831,6.628494220251639,7.2800103262142635
19891,2.0446806790044922,23.767836885004122,1.9819628670209857,13.54188952172992,4.888276218215532,8.156346449461338,18.183339122202828,2.278179715392063,1.5559030491750252,5.799932442720184,9.972616885225019
19904,37.00872028998131,172.3168174162799,29.068788716307786,180.43652795169868,57.873698797801744,28.13348485466375,163.3535846141374,38.53920685204907,42.787333852313196,45.65375394198316,191.07533952091134
20047,4.600531527760108,111.83299370145595,4.844798119384632,79.54335106457576,11.260493431246495,1.6549108738037497,100.00836517211556,2.8477246442400785,7.5572433817072655,12.84270755173755,22.538114160608544
20919,12.779254243778077,37.69153237360728,7.927851468083943,96.25721470851269,18.418326465062094,3.546237586722321,49.21360262422287,13.764002447160381,7.2238355854554746,8.948467197339713,10.072343054077269
21088,13.085956345628752,202.02661352253503,11.891777202125915,152.37675687063668,16.934385470246664,2.6005742302630357,159.0053948240454,9.967036254840275,4.334301351273284,19.388345594236043,23.435649680278793
21092,1.5335105092533692,17.027704037017877,4.074034782209804,9.881919380721834,5.324729451984775,0.8274554369018748,15.811599236698113,1.7086347865440472,2.000446777510747,2.651397688100656,4.587403767203508
21095,16.050743330185263,31.92694506940852,21.030828200056014,31.719741222070088,18.76748905207749,17.140148335824552,34.58787333027712,15.567561388512429,25.227856583052194,23.945435370659045,22.039483316347294
21096,22.90042360485031,72.10168428174757,24.554317741426654,72.71140680136067,41.72492914833972,26.123950222187766,68.97810167009551,23.825962856808662,33.00737182892732,36.53957438913716,24.931542213062546
21097,16.664147533886613,29.266366313624477,12.772649587468573,30.133754160966582,15.10128188841584,9.929465242822499,23.519753864588445,12.529988434656346,13.447447782155574,11.434152529934078,17.252627211439282
21101,6.849680274665049,10.1988852305055,5.1751252638881295,14.883878573432886,7.070542387061751,1.3002871151315178,10.376361999083137,20.693465748144572,6.890427789203684,7.457055997783094,7.978093508180015
21312,11.245743734524707,83.3648010145667,6.386324793734286,50.01959192711052,11.609656018261889,9.811257323265089,67.6934092321138,9.39749132599226,5.556796604196519,11.848433418699805,18.549067406518535
21314,0.4089361358008985,28.556878645415402,2.6426171560279808,50.629586950611866,2.18226616884622,4.846524701853839,41.703092986791276,4.176662811552116,1.444767117091095,9.859885152624313,12.166592599974521
21322,2.964786984556514,17.29376191259628,5.065016215720296,20.25183478024475,5.237438805230927,6.73785141477241,15.613954246239388,2.4680280250080684,2.7783983020982594,2.2371167993349284,6.282748637691761
21337,38.54223079923468,253.02103967506253,9.799705286937096,223.01418059209277,55.42956068869398,16.312692898922677,215.13657211432368,47.46207740400131,21.782642688450355,42.75378772062307,43.28115728187658
21358,2.65808488270584,32.902490613196,1.9819628670209857,41.601660602791924,5.5866013922463225,2.127742552033393,34.09376085413031,1.5187864769280421,10.335641683805527,6.711350398004784,5.086034611464759
21402,5.009467663561006,11.263116732819116,6.386324793734286,12.931894498228573,7.594286267584844,2.836990069377857,11.759876932294222,2.18325556058406,7.2238355854554746,8.451330130820839,7.080557988509763
21403,24.331700080153457,51.43785594515817,28.958679668139958,57.461531213826966,32.99586447295484,31.325098682713836,50.10300508128715,25.439673488544706,28.228526749318313,34.136745234295944,81.67573228999291
21555,10.63233953082336,201.1397539372737,7.487415275412612,140.05485739590947,17.28354805726206,10.520504840609552,158.90657232881605,11.390898576960314,11.66927286881269,20.216907371767498,17.850984224552782
21557,1.635744543203594,175.06608213059005,1.9819628670209857,145.5448126074216,1.4839409948154294,1.182079195574107,166.515904461477,3.5121937278960975,6.334748128784032,2.734253865853801,7.778641170475514
21569,5.622871867262353,45.673268640959414,2.972944300531479,38.551685485285184,4.102660397430893,5.201148460526071,44.96423532936026,1.7086347865440472,5.77906846836438,5.965644798226475,2.193975714749504
21570,1.840212611104043,12.504720152185003,2.3122900115244835,18.177851700340167,4.277241690938591,2.127742552033393,11.364586951376769,4.7462077404001315,1.8893108454268164,4.3085212431635656,1.7950710393405034
21573,33.83946523752435,655.4779194666621,24.113881548755323,444.9303701418831,34.21793352750873,17.849395853169014,500.43711584149526,18.700058497176517,18.670836590100304,34.21960141204909,26.92606559010755
21577,20.54904082399515,30.153225898885825,12.222104346629411,42.69965164509435,18.942070345585186,10.756920679724374,38.639595634681015,15.662485543320432,22.89400200928966,15.82552995085079,21.64057864093829
21580,23.820529910402335,67.84475827249311,16.736575321510543,78.93335604107442,22.25911492223144,19.740722566087587,78.6627062025731,23.63611454719265,26.005808107639705,20.96261297154581,20.443864614711288
21582,7.258616410465947,27.226589267523376,1.431417626181823,30.8657481891682,9.776552436431064,0.5910395977870535,25.595026264405067,9.872112100032274,7.334971517539405,6.04850097597962,5.784117793430511
21584,16.766381567836834,45.85064055801168,11.010904816783253,67.58744860394934,23.393893330031474,16.194484979365264,48.12655517669988,13.953850756776385,14.225399306743089,19.80262648300177,22.83729266716529
21586,9.405531123420664,128.5059539043693,9.909814335104928,144.6908195745197,11.435074724754191,7.683514771231696,141.8102806541362,9.017794706760249,5.89020440044831,9.528460441611731,10.072343054077269
21587,2.4536168148053905,99.77170334190163,2.972944300531479,101.01517589182319,8.205320794861786,5.319356380083482,87.8531982589039,3.7020420375121024,2.88953423418219,11.351296352180931,4.8865822737602596
21600,3.169255052456963,9.223339686718017,5.2852343120559615,16.46986563453639,6.459507859784811,6.501435575657588,8.795202075413325,6.075145907712169,2.2227186416786076,10.439878396896331,99.52671651454568
21603,1.9424466450542675,14.189753364181565,1.651635722517488,36.59970141008087,1.1347784078000343,4.137277184509374,17.788049141285377,1.3289381673120366,1.0002233887553735,1.4085550218034733,1.4958925327837527
21604,130.34839328653638,660.3556471855995,101.96097860341293,494.33996704549224,183.572230123344,118.44433539652553,532.3567818005796,143.24054960527596,165.70367473714018,212.9403768255839,103.7152156063402
21605,2.5558508487556155,26.517101599314298,2.2021809633566507,24.887796958854988,6.634089153292508,3.6644455062797316,28.362056130827238,1.1390898576960315,2.111582709594677,7.291343642276804,5.285486949169259
21611,31.283614388768733,115.29174608397521,28.958679668139958,135.29689621259897,34.39251482101642,33.57104915430464,112.06470959009788,31.60974355106487,33.896459285598766,27.01111394752543,33.80717124091281
21612,16.664147533886613,53.38894703273314,19.48930152570636,64.9034705005434,24.44138109107766,12.530039473085534,47.63244270055307,16.801575401016464,16.448117948421697,19.13977706097661,31.01483851304981
21887,5.111701697511231,7.272248599143051,1.9819628670209857,15.493873596934234,6.721379800046357,0.9456633564592857,8.597557084954598,2.562952179816071,5.77906846836438,5.551363909460748,7.479462663918764
21944,1.4312764753031444,7.62699243324759,3.413380493202809,10.003918385422104,6.895961093554055,5.555772219198303,9.091669561101414,2.562952179816071,6.668155925035823,8.451330130820839,44.27841897039908
22178,3.169255052456963,13.74632357155089,6.49643384190212,23.057811888350948,5.935763979261718,6.265019736542767,16.503356703303655,1.9934072509680552,8.112923042126917,5.965644798226475,9.473986040963768
22182,5.418403799361904,7.360934557669188,7.707633371748278,11.833903455926146,5.237438805230927,2.2459504715908034,8.894024570642689,1.7086347865440472,5.556796604196519,5.799932442720184,11.667961755713272
22396,16.459679465986163,21.816745797429157,7.37730622724478,19.275842742642592,12.395271839046528,5.910395977870535,15.613954246239388,13.004609208696358,10.446777615889456,13.671269329269006,13.263580457349276
22405,1.9424466450542675,38.312334083290224,7.707633371748278,66.1234605475461,3.7534978104154977,11.347960277511428,38.9360631203691,1.3289381673120366,0.44454372833572153,2.071404443828637,1.2964401950792523
22414,2.964786984556514,22.171489631533696,5.615561456559459,29.035763118664157,8.205320794861786,5.910395977870535,21.83977144568927,4.651283585592129,2.111582709594677,6.711350398004784,9.673438378668267
22416,37.51989045973244,105.00417489494359,31.931623968671435,88.20528039829489,44.95468307823213,23.759791831039554,98.8224952293632,31.989440170296888,38.7864402972917,34.88245083407425,34.505254422878565
22420,79.94701454907565,325.2114099153362,66.28564699703519,276.4497446508108,129.01557590218852,50.592989570571774,279.5688390038685,90.55764368683451,93.79872667883724,115.75008032114424,76.98860235393714
22425,45.80084720970062,107.48738173367535,38.64827590690922,105.65113807043343,45.47842695875522,23.286960152809907,103.17068501945519,39.488448400129094,30.117837594745133,51.20511785144391,57.24282092119161
22427,14.721700888832345,180.20986772510585,24.554317741426654,199.95636870374182,9.951133729938762,11.111544438396606,175.11346154643158,9.112718861568252,14.447671170910949,24.19400390391848,20.842769290120287
22618,3.0670210185067384,13.302893778920216,5.615561456559459,7.807936300817253,7.24512368056945,1.182079195574107,10.079894513395047,2.752800489432076,2.2227186416786076,5.717076264967039,10.072343054077269
23009,3.271489086407188,7.360934557669188,2.3122900115244835,8.29593231961833,6.895961093554055,7.092475173444642,6.423462189908609,4.651283585592129,1.0002233887553735,12.84270755173755,57.6417255966006
23016,1.2268084074026953,80.52685034173038,6.49643384190212,57.217533204426424,2.3568474623539175,4.610108862739017,69.96632662238915,1.7086347865440472,9.668826091301941,3.645671821138402,3.4904159098287564
23019,1.2268084074026953,13.036835903341812,2.532508107860148,18.909845728541782,4.800985571461683,2.6005742302630357,11.661054437064859,5.3157526692481465,2.5561264379303985,5.717076264967039,8.277272014736766
23079,6.951914308615273,15.874786576178124,12.772649587468573,24.0338039259531,9.42738984941567,15.367029542463392,20.752723998166275,9.017794706760249,12.558360325484134,13.256988440503278,15.75673467865553
23266,1.635744543203594,8.602537977035073,1.3213085780139904,10.613913408923452,8.030739501354088,2.0095346324759817,10.969296970459315,2.752800489432076,1.6670389812589557,4.474233598669857,6.980831819657513
23279,2.862552950606289,9.045967769665747,3.193162396867143,7.197941277315905,4.800985571461683,2.0095346324759817,7.510509637431603,2.088331405776058,2.000446777510747,6.794206575757929,23.535375849131047
23281,23.71829587645211,149.96795586769392,18.057883899524533,163.1126692842604,33.432317706724085,27.424237337319283,130.64333869321814,21.168086522184588,28.006254885150454,30.07679252439181,68.31242566379137
23286,3.271489086407188,11.795232483975926,4.624580023048967,7.6859372961169825,5.848473332507869,2.6005742302630357,14.823374284404482,7.973629003872221,7.1126996533715445,7.871336886548821,6.382474806544012
23447,185.04360144990656,347.0281557127654,243.56121454724556,311.7074570091887,261.4354870277771,192.3242851199072,345.8787333027712,172.47718928614077,231.60728246291092,270.44256418626685,163.25173841113354
23451,12.063616006126505,32.45906082056533,15.745593888000053,30.133754160966582,21.997242981969894,15.367029542463392,27.077363692845516,11.485822731768318,14.66994303507881,19.968338838508064,13.463032795053776
23453,12.268084074026953,20.30908450248486,13.323194828307736,14.273883549931538,13.966503480615806,13.239286990429997,17.985694131744104,10.8213536481123,15.892438288002046,22.9511612376213,10.570973898338519
23811,14.210530719081222,448.39620630813744,16.07592103250355,252.29394172015748,32.55941123918559,3.7826534258371427,342.9140584458903,14.998016459664415,0.8890874566714431,40.68238327679443,38.59402734582083
23824,8.587658851818867,18.446679373436034,8.037960516251776,16.8358626486372,13.61734089360041,12.648247392642944,19.36920906495519,8.448249777912235,7.5572433817072655,11.517008707687223,10.27179539178177
23829,7.258616410465947,79.90604863204743,10.460359575944091,64.1714764723418,16.41064158972357,7.565306851674285,74.9074513838573,6.549766681752182,3.7786216908536328,16.15695466186337,15.85646084750778
23861,40.177975342438266,128.68332582142156,19.92973771837769,111.0190942772453,54.90581680817089,16.312692898922677,109.89061469505188,43.76003536648921,30.340109458912995,36.70528674464345,69.60886585887063
23870,2.146914712954717,17.47113382964855,5.395343360223794,20.373833784945017,3.5789165169078,7.092475173444642,21.049191483854365,1.4238623221200393,1.0002233887553735,7.457055997783094,51.65815546546559
23997,134.94892481429648,311.11034250968083,129.92867683804238,267.7878153170917,183.2230675363286,128.61021647846283,264.745464719464,124.73033941771546,155.81257678167037,178.38935070252225,194.66548159959234
24097,6.44074413886415,9.84414139640096,8.69861480525877,6.465947249114286,4.189951044184742,6.265019736542767,6.818752170826062,2.088331405776058,5.445660672112589,7.622768353289384,7.080557988509763
24220,23.71829587645211,65.09549355818294,13.323194828307736,54.65555410572076,39.10620974572426,12.530039473085534,59.68878711853537,24.110735321232667,20.78241929969498,19.3054894164829,31.81264786386781
24227,107.75467178353675,217.0145405134518,58.578013625286914,245.46199745694236,120.98483640083441,79.5539298621374,194.4826706113868,98.91096930993874,82.46286160627635,110.86156583370867,97.03356229323943
24233,31.89701859247008,49.752822733161615,17.83766580318887,47.335613823704584,32.29753929892405,13.002871151315176,49.51007010991097,25.439673488544706,30.228973526829062,27.425394836291158,45.07622832121709
24615,49.37903839795848,35.65175532750618,27.7474801382938,19.76383876144367,29.94069183657013,25.4147027048433,38.639595634681015,65.21289435309781,44.565508765656084,30.242504879898103,35.103611435992065
24943,188.51955860421418,156.44203084010175,223.7415858770357,115.77705546055583,171.70070216482057,210.7647205708633,143.49026307303535,211.30116860261384,229.05115602498051,190.9006335432472,275.74285687647176
25033,11.961381972176278,18.18062149785763,9.249160046097934,14.029885540531,10.998621490984947,7.801722690789106,12.945746875046579,6.264994217328173,10.780185412141245,12.345570485218678,9.673438378668267
25037,11.654679870325607,23.32440709237345,11.78166815395808,24.399800940053915,10.911330844231099,12.293623633970713,22.926818893212264,8.827946397144245,7.001563721287614,13.919837862528443,12.665223444235773
25151,6.44074413886415,13.036835903341812,7.81774241991611,17.323858667438277,9.165517909154122,2.127742552033393,10.277539503853774,7.878704849064219,2.5561264379303985,11.268440174427786,8.077819677032265
25153,12.063616006126505,17.64850574670082,5.945888601062958,33.42772728787386,13.61734089360041,11.466168197068837,25.595026264405067,14.333547376008395,14.225399306743089,8.368473953067694,13.662485132758274
25163,14.517232820931895,19.599596834275786,13.433303876475568,16.46986563453639,19.37852357935443,15.485237462020802,20.950368988624998,13.953850756776385,10.780185412141245,15.742673773097643,37.59676565729832
25173,2.146914712954717,4.700355801885143,6.606542890069952,7.807936300817253,0.9601971142923368,2.2459504715908034,5.336414742385614,2.278179715392063,4.667709147525076,4.2256650654104195,19.04769825077979
25176,10.836807598723809,11.085744815766848,8.368287660755271,14.883878573432886,8.64177402863103,9.693049403707677,12.155166913211675,7.499008229832207,8.335194906294777,13.339844618256425,17.452079549143782
25181,4.702765561710332,14.278439322707701,6.166106697398622,15.737871606334775,6.808670446800205,4.373693023624196,9.289314551560143,11.485822731768318,6.779291857119753,11.01987164116835,86.8614930703099
25254,1.840212611104043,54.45317853504675,4.074034782209804,59.29151628433101,8.64177402863103,1.536702954246339,52.96885744293868,7.878704849064219,0.6668155925035822,9.279891908352294,32.80990955239031
25487,2.249148746904942,15.076612949442913,1.651635722517488,19.51984075204313,6.459507859784811,2.364158391148214,13.637504341652123,5.220828514440145,2.667262370014329,2.402829154841219,2.293701883601754
25640,5.929573969113028,10.376257147557768,5.945888601062958,15.981869615735313,10.03842437669261,1.3002871151315178,11.364586951376769,8.258401468296228,9.891097955469805,9.031323375092859,7.678915001623264
25751,2.964786984556514,17.027704037017877,1.7617447706853206,13.297891512329382,1.8331035818308246,0.8274554369018748,11.068119465688678,5.0309802048241385,1.1113593208393038,2.2371167993349284,5.48493928687376
26187,91.29499231755058,207.6138289096815,64.3036841300142,203.9823358588507,116.27114147612657,79.08109818390777,199.62144036331367,80.49568327718622,91.13146430882291,111.2758467224744,188.78163763730961
26207,19.219998382642228,666.2976064068506,6.826760986405618,578.1532832745775,31.250051537877862,3.900861345394553,606.3748307273727,21.263010676992586,5.556796604196519,28.916806035847774,31.91237403272006
26222,10.63233953082336,74.31883324490094,4.734689071216799,72.9554048107612,10.7367495507234,2.364158391148214,66.11224930844399,7.688856539448213,9.00201049879836,13.339844618256425,16.953448704882533
26223,14.006062651180772,34.76489574224484,12.332213394797243,29.523759137465234,16.236060296215875,13.59391074910223,30.042038549726414,14.04877491158439,10.446777615889456,15.411249062085062,19.646055263893285
26236,2.964786984556514,55.16266620325583,7.1570881309091146,71.49141675435797,4.189951044184742,0.47283167822964284,55.83470980459021,6.454842526944178,3.445213894601842,6.545638042498494,6.382474806544012
26237,3.884893290108535,70.23927915269874,3.303271445034976,74.29739386246416,1.9203942285846736,11.70258403618366,60.18289959468219,3.1324971086640865,2.000446777510747,8.368473953067694,6.881105650805263
26452,10.325637428972685,19.954340668380325,5.2852343120559615,14.517881559332078,9.514680496169518,2.6005742302630357,19.0727415792671,8.922870551952247,2.000446777510747,5.054226842941874,6.482200975396262
26477,10.223403395022462,237.23493905741054,8.148069564419608,176.28856179188952,10.998621490984947,6.383227656100178,201.1037777917541,6.075145907712169,2.667262370014329,15.908386128603933,177.7120328947098
26486,28.216593370261993,261.53489169357147,24.003772500587495,213.2542602160712,44.95468307823213,21.513841359448747,247.55035054955482,29.141715526056807,12.224952529232342,48.802288696602695,36.00114695566232
26508,5.31616976541168,14.189753364181565,2.6426171560279808,12.077901465326688,8.554483381877182,6.9742672538872315,13.439859351193396,6.3599183721361765,6.112476264616171,6.545638042498494,5.983570131135011
26512,257.83423362246646,705.0533702827715,204.36239339949717,628.660871220489,348.0278086075951,210.17368097307624,635.5274668200348,230.85554449306238,231.05160280249126,314.27348221768085,240.53951927162743
26515,5.520637833312129,11.174430774292981,2.532508107860148,8.78392833841941,6.546798506538659,3.073405908492678,9.289314551560143,1.6137106317360446,6.890427789203684,7.374199820029949,13.363306626201526
26522,1.7379785771538183,92.05602495012789,8.148069564419608,124.6829828036755,10.998621490984947,5.437564299640892,106.23418237156545,15.377713078896425,4.000893555021494,13.588413151515859,12.166592599974521
26530,13.085956345628752,25.36418413847455,7.927851468083943,20.983828808446365,16.759804176738967,2.718782149820446,23.915043845505895,14.143699066392392,8.89087456671443,11.93128959645295,14.958925327837528
26531,8.178722716017969,30.685341650042634,6.606542890069952,24.64379894945445,19.029360992339036,3.7826534258371427,30.832618511561318,11.770595196192327,2.5561264379303985,13.256988440503278,14.759472990133029
26535,32.61265683012165,58.08930283461828,30.83053348699311,59.29151628433101,33.95606158724718,27.06961357864705,55.73588730936085,32.4640609443369,32.67396403267553,29.74536781337923,30.416481499936307
26548,8.076488682067744,15.697414659125855,6.05599764923079,10.491914404223182,7.9434488546002395,5.673980138755714,12.056344417982311,5.505600978864152,11.113593208393038,9.777028974871168,6.382474806544012
26553,52.037123280664325,93.38631432801992,51.31081644620996,68.92943765565231,79.87094177977164,52.12969252481812,75.69803134569221,55.53063056268154,58.01295654781166,92.7160629057698,395.9128903434332
26601,13.2904244135292,19.422224917223517,8.478396708923105,39.77167553228788,11.609656018261889,7.801722690789106,20.456256512478184,11.106126112536307,12.33608846131627,13.422700796009568,11.16933091145202
26755,1.7379785771538183,14.455811239759969,10.350250527776259,18.421849709740705,4.800985571461683,6.619643495214999,17.29393666513856,9.207643016376254,5.334524740028658,19.80262648300177,195.86219562581937
26758,17.890955941289306,32.45906082056533,20.590392007384683,31.84174022677036,26.885519200185428,17.494772094496785,35.77374327302948,28.287398132784784,16.448117948421697,29.579655457872942,39.790741372047826
26815,48.97010226215759,94.095801996229,40.07969353309104,83.69131722438492,44.43093919770903,39.717860971289994,74.4133389077105,42.146324734753165,39.23098402562742,43.085212431635654,52.0570601408746
26997,62.567228777537466,128.0625241117386,71.46077226092332,106.26113309393479,85.7194151122795,64.18690031967401,119.08110675138266,59.89714168384966,74.12766669998156,105.55877045750735,266.7675016797692
27004,2.65808488270584,9.755455437874826,3.193162396867143,9.027926347819948,7.24512368056945,2.718782149820446,8.103444608807783,2.562952179816071,3.0006701662661204,8.782754841833421,6.581927144248512
27008,13.085956345628752,35.917813203084584,21.69148248906301,29.279761128064695,24.965124971600755,15.012405783791158,35.97138826348821,18.510210187560514,17.11493354092528,20.38261972727379,24.432911368801296
27200,7.054148342565498,13.036835903341812,6.49643384190212,20.12983577554448,8.118030148107938,7.565306851674285,14.526906798716391,10.631505338496293,2.7783983020982594,5.385651553954457,11.468509418008772
27206,7.667552546266846,335.58766706289396,3.303271445034976,375.7569344768303,9.776552436431064,4.491900943181607,347.1634257407529,5.220828514440145,4.334301351273284,12.179858129712386,12.066866431122271
27209,1.840212611104043,6.562760930933974,5.615561456559459,5.73395322091267,5.062857511723229,2.836990069377857,8.894024570642689,2.752800489432076,2.88953423418219,6.297069509239057,4.786856104908009
27211,43.756166530696134,81.94582567814854,27.30704394562247,68.31944263215095,45.12926437173983,27.06961357864705,70.55926159376533,35.40670974338498,37.6750809764524,48.55372016334326,137.3229345095485
27213,1.124574373452471,159.98946918114714,10.240141479608427,139.4448623724081,6.983251740307903,7.801722690789106,143.391440577806,0.8543173932720236,8.779738634630501,2.651397688100656,1.8947972081927535
27216,12.165850040076728,34.41015190814029,11.121013864951086,24.521799944754186,12.22069054553883,11.229752357954016,28.164411140368514,12.909685053888357,9.11314643088229,16.074098484110223,7.878367339327765
27217,5.31616976541168,15.786100617651991,5.615561456559459,14.151884545231269,7.768867561092542,1.0638712760166964,17.29393666513856,3.891890347128107,4.445437283357215,7.457055997783094,2.9917850655675053
27225,89.35254567249632,326.8964431273328,42.832419737286855,286.0876660221321,80.48197630704858,59.10395977870535,293.2063433455206,77.07841370409814,77.46174466249947,80.95048566482315,78.0855902113119
27226,151.2041362123822,589.2295084476394,87.42658424525904,453.2263024615014,158.43252385823556,100.35852370424169,489.96193134718277,143.14562545046797,121.4715737677359,151.95822999926884,129.24511483251624
27228,15.232871058583468,480.94395308722886,12.772649587468573,462.0102307999208,18.418326465062094,1.0638712760166964,456.8563954453461,18.700058497176517,6.890427789203684,25.35399039246252,21.84003097864279
27235,5.418403799361904,43.54480563633218,1.3213085780139904,32.81773226437251,11.085912137738795,0.9456633564592857,32.2161334447724,7.878704849064219,2.88953423418219,7.125631286770512,7.579188832771014
27236,1.635744543203594,14.10106740565543,2.2021809633566507,13.54188952172992,1.9203942285846736,2.2459504715908034,13.24221436073467,1.1390898576960315,2.000446777510747,6.628494220251639,2.8920588967152554
27243,14.108296685130997,122.29793680753987,9.799705286937096,112.36108332894827,18.76748905207749,10.875128599281783,114.23880448514386,18.320361877944507,11.78040880089662,25.602558925721954,30.316755331084057
27244,1.840212611104043,14.987926990916776,2.862835252363646,15.615872601634505,5.412020098738625,2.0095346324759817,11.166941960918043,2.752800489432076,1.8893108454268164,5.799932442720184,6.581927144248512
27245,9.405531123420664,114.93700224987067,5.1751252638881295,79.05535504577468,18.68019840532364,11.111544438396606,96.9448678200053,10.631505338496293,8.335194906294777,18.559783816704588,8.576450521293516
27255,17.07308366968751,46.382756309168485,14.75461245448956,29.035763118664157,13.966503480615806,12.648247392642944,41.307803005873815,16.137106317360445,20.1156037071914,23.779723015152754,22.238935654051794
27256,2.862552950606289,10.731000981662309,5.945888601062958,9.393923361920757,1.658522288323127,3.191613828050089,7.411687142202241,2.278179715392063,3.1118060983500504,7.374199820029949,2.792332727863005
27259,37.92882659553333,239.71814589614232,16.736575321510543,340.7432201278529,41.89951044184742,17.967603772726427,271.07010441414326,26.483839191432732,24.227633194296825,38.445266477459505,26.4274347458463
27262,1.840212611104043,203.00215906632252,9.028941949762267,151.64476284243506,4.102660397430893,2.9551979889352675,179.06636135560612,0.8543173932720236,3.6674857587697023,4.142808887657274,6.282748637691761
27264,0.817872271601797,77.42284179331565,4.624580023048967,57.461531213826966,1.222069054553883,0.3546237586722321,73.02982397449941,7.59393238464021,9.668826091301941,6.379925686992203,9.374259872111518
27269,7.360850444416172,39.28787962707771,6.386324793734286,56.119542162124,15.275863181923539,10.28408900149473,40.31957805358019,11.20105026734431,10.002233887553734,11.682721063193513,35.103611435992065
27344,2.964786984556514,35.208325534875506,5.945888601062958,24.27780193535364,7.681576914338694,6.146811816985356,22.333883921836087,5.0309802048241385,7.2238355854554746,7.208487464523657,6.781379481953013
27522,117.87584114460897,286.6330179564676,85.00418518556673,367.4610021572119,135.8242463489887,68.79700918241303,272.354796852125,108.97292971958701,113.46978665769291,129.75277436142582,102.9174062555222
27798,5.520637833312129,13.74632357155089,7.1570881309091146,27.69377406696119,10.213005670200308,8.865593966805802,18.875096588808372,7.499008229832207,7.779515245875126,16.902660261641678,131.73826905382248
27803,15.641807194384366,35.917813203084584,15.855702936167885,39.03968150408626,35.789165169078004,20.21355424431723,35.97138826348821,15.852333852936438,15.114486763414531,27.259682480784864,15.158377665542028
27875,24.331700080153457,21.018572170693943,21.140937248223846,12.931894498228573,18.68019840532364,21.986673037678393,23.618576359817805,23.446266237576648,22.78286607720573,22.78544888211501,29.020315136004804
28012,14.926168956732793,52.59077340599792,7.1570881309091146,144.08082455101834,31.07547024437017,10.638712760166964,74.1168714220224,18.130513568328503,10.557913547973385,18.891208527717172,12.366044937679023
28033,9.609999191321114,13.835009530077025,9.469378142433598,11.955902460626419,7.681576914338694,5.555772219198303,13.538681846422758,5.125904359632142,9.335418295050152,8.865611019586566,5.185760780317009
28040,23.616061842501885,67.93344423101924,17.947774851356705,51.84957699761456,26.972809846939274,25.887534383072943,60.77583456605837,21.6427072962246,25.672400311387918,34.21960141204909,33.009361890094816
28055,5.418403799361904,16.672960202913337,4.734689071216799,11.833903455926146,7.768867561092542,6.73785141477241,15.613954246239388,1.8984830961600525,8.55746677046264,5.302795376201312,2.4931542213062547
28056,6.44074413886415,23.590464967951853,5.1751252638881295,23.17981089305122,13.093597013077318,6.501435575657588,19.863321541102007,6.454842526944178,10.891321344225178,9.36274808610544,4.9863084426125095
28057,2.862552950606289,8.957281811139612,5.505452408391626,14.639880564032348,2.18226616884622,0.8274554369018748,7.806977123119694,2.278179715392063,5.334524740028658,4.722802131929293,5.784117793430511
28074,8.996594987619767,15.697414659125855,6.2762157455664545,17.323858667438277,9.078227262400274,6.9742672538872315,10.475184494312499,6.739614991368186,7.5572433817072655,7.539912175536239,5.48493928687376
28140,31.590316490619404,63.76520418029091,21.25104629639168,43.065648659195155,33.25773641321639,9.338425645035446,51.48652001449823,32.93868171837691,15.559030491750253,18.14550292793886,46.671847022853086
28272,15.744041228334591,121.3223912637524,17.507338658685374,102.96715996702751,24.35409044432381,11.466168197068837,120.26697669413502,18.79498265198452,18.00402099759672,25.35399039246252,22.737566498313043
28312,115.72892643165426,351.19639576349374,68.92826415306317,242.04602532533482,112.16848107869569,67.61492998683893,260.69374241506017,84.57742193393034,92.68736735799794,111.8558399667464,110.0976904128842
28319,7.565318512316622,142.69570726855088,9.028941949762267,166.6506404205682,0.08729064675384879,0.47283167822964284,142.40321562551236,7.878704849064219,9.891097955469805,1.9885482660754916,9.174807534407016
28324,3.884893290108535,13.657637613024756,6.716651938237784,16.22586762513585,0.8729064675384879,0.3546237586722321,13.736326836881485,1.4238623221200393,2.7783983020982594,5.634220087213893,0.29917850655675055
28331,7.054148342565498,359.6215618234765,3.413380493202809,358.1890777999915,5.062857511723229,6.383227656100178,354.5751128829552,3.796966192320105,8.89087456671443,4.888514487435584,20.443864614711288
28362,21.980317299298292,170.63178420428332,10.790686720447589,143.83682654161782,31.250051537877862,16.312692898922677,154.75602752918277,26.293990881816725,27.783983020982596,26.67968923651285,19.646055263893285
28366,1.7379785771538183,19.776968751328056,8.918832901594435,69.05143666035258,2.18226616884622,2.9551979889352675,31.919665959084313,1.8035589413520499,0.11113593208393038,1.6571235550629098,10.87015240489527
